Question ID,GPT Response,Ground Truth Answer,Prompt
645c9a5a08c311ebbd8dac1f6bf848b6,Once A Gentleman,Once A Gentleman,"Jan Schütte
Jan Schütte( born 26 June 1957) is a German film director and screenwriter. He has directed twelve films since 1982. His film"" Abschied- Brechts letzter Sommer"" was screened in the Un Certain Regard section at the 2000 Cannes Film Festival.

Which film has the director born first, Once A Gentleman or The Girl In White?"
5bec3cd408a711ebbd7fac1f6bf848b6,Il Seduttore,The Trial Of Joan Of Arc,"Intel 4004
The chip design started in April 1970, when Federico Faggin joined Intel, and it was completed under his leadership in January 1971. The first commercial sale of the fully operational 4004 occurred in March 1971 to Busicom Corp. of Japan for which it was originally designed and built as a custom chip. In mid-November of the same year, with the prophetic ad ``Announcing a new era in integrated electronics '', the 4004 was made commercially available to the general market. The 4004 was the first commercially available monolithic CPU, fully integrated in one small chip. Such a feat of integration was made possible by the use of the then - new silicon gate technology for integrated circuits, originally developed by Faggin (with Tom Klein) at Fairchild Semiconductor in 1968, which allowed twice the number of random - logic transistors and an increase in speed by a factor of five compared to the incumbent MOS aluminum gate technology. Faggin also invented the bootstrap load with silicon gate and the`` buried contact'', improving speed and circuit density compared with aluminum gate.

Which film has the director who died earlier, Il Seduttore or The Trial Of Joan Of Arc?"
464cfa460bd911eba7f7acde48001122,Italy,Brooklyn,"Little Funny Guy
L'emigrante, internationally released as Little Funny Guy, is a 1973 Italian comedy film directed by Pasquale Festa Campanile.

Where was the director of film Thomas Jefferson (Film) born?"
c05e16a40bdd11eba7f7acde48001122,Grand Duchess Victoria Melita of Saxe-Coburg and Gotha died in 1936 due to suicide.,stroke,"Rebecca West
Dame Cicily Isabel Fairfield DBE( 21 December 1892 – 15 March 1983), known as Rebecca West, or Dame Rebecca West, was a British author, journalist, literary critic and travel writer. An author who wrote in many genres, West reviewed books for"" The Times"", the"" New York Herald Tribune"", the"" Sunday Telegraph"", and"" The New Republic"", and she was a correspondent for"" The Bookman"". Her major works include"" Black Lamb and Grey Falcon""( 1941), on the history and culture of Yugoslavia;"" A Train of Powder""( 1955), her coverage of the Nuremberg trials, published originally in"" The New Yorker The Meaning of Treason""( 1949), later"" The New Meaning of Treason""( 1964), a study of the trial of the British fascist William Joyce and others;"" The Return of the Soldier""( 1918), a modernist World War I novel; and the"" Aubrey trilogy"" of autobiographical novels,"" The Fountain Overflows""( 1956),"" This Real Night""( published posthumously in 1984), and"" Cousin Rosamund""( 1985). "" Time"" called her"" indisputably the world's number one woman writer"" in 1947. She was made CBE in 1949, and DBE in 1959, in each case, the citation reads:"" writer and literary critic"". She took the pseudonym"" Rebecca West"" from the rebellious young heroine in"" Rosmersholm"" by Henrik Ibsen. She was a recipient of the Benson Medal.

Why did Grand Duke Kirill Vladimirovich Of Russia's wife die?"
2935f1640bda11eba7f7acde48001122,Marko Mugoša is alive.,Nice,"Marko Mugoša
Marko Mugoša( born 4 April 1984) is a Montenegrin football midfielder.

Where was the place of death of the director of film Beat Girl?"
ada1b358085211ebbd58ac1f6bf848b6,George William Whitaker,Fleetwood Sheppard,"Die 8. Sünde
Die 8. Sünde is a German pornographic film, and the winner of the Venus Award for Best Film 2003.

Who died first, Fleetwood Sheppard or George William Whitaker?"
3f857208086c11ebbd61ac1f6bf848b6,The director was born in 1979.,The Raven'S Dance,"Lawrence Michael Levine
Lawrence Michael Levine is an American actor, writer, and filmmaker, best known for writing and directing the films"" Gabi on the Roof in July"" and"" Wild Canaries"".

Which film has the director born first, The Raven'S Dance or Keïta! L'Héritage Du Griot?"
dfe93efe0bdd11eba7f7acde48001122,1983,1983,"Robert Adamson (actor)
Robert Gillespie Adamson IV (born July 11, 1985) is an American actor. He has portrayed the roles of Phil Sanders on the television series Hollywood Heights and Charles Antoni on Lincoln Heights. He currently stars as Noah Newman on The Young and the Restless.

When did Jean Martin (Singer)'s husband die?"
1d890623088711ebbd6dac1f6bf848b6,The Daltons' Women.,Tangled Destinies,"Adrian Harris
Adrian Harris( born Adrian Michael Harris; 4 April 1970) is an English actor, playwright and director.

Which film has the director who died earlier, Tangled Destinies or The Daltons' Women?"
d8c36503097411ebbdb0ac1f6bf848b6,Moment of Danger was released earlier than The Ballad of Josie.,Moment Of Danger,"Norman Pritchard (poet)
Norman Henry Pritchard, or N. H. Pritchard( October 22, 1939 – February 8, 1996), was an American poet. He was a member of the Umbra poets, a collective of Black writers in Manhattan's Lower East Side founded in 1962. Pritchard's poetry is considered avant- garde. His poems often include unconventional typography and spacing, as in"" Harbour,"" or lack sentences entirely, as in"".

Which film was released earlier, Moment Of Danger or The Ballad Of Josie?"
2207e9060bda11eba7f7acde48001122,Iranian,United States,"Ali Mohammad Noorian
Ali Mohammad Noorian( born 20 January 1949) is an Iranian politician and academic who is the acting president of the Islamic Azad University system.

What nationality is the director of film World And Time Enough?"
7abc1e3008d511ebbd98ac1f6bf848b6,Poker In Bed.,The Machine To Kill Bad People,"Courtney Yamada-Anderson
Courtney Yamada (born April 6, 1980) is an American skeleton racer who has competed since 2002. Her best Skeleton World Cup finish was third at Nagano in January 2007.

Which film has the director died earlier, Poker In Bed or The Machine To Kill Bad People?"
ae331827088b11ebbd6fac1f6bf848b6,"Heads I Win, Tails You Lose","Heads I Win, Tails You Lose","The Magic Crystal
The Magic Crystal is a 1986 Hong Kong action film written and directed by Wong Jing. The film stars Andy Lau and Cynthia Rothrock. It is about a mysterious crystal that holds powers to be able to do both nice and terrible things. The film is well known for being one of those' so bad it's good' films. What saves the film from total mediocrity is its high- octane martial arts scenes.

Which film whose director is younger, Heads I Win, Tails You Lose or The Incredible Sarah?"
2002bf0c0bb011ebab90acde48001122,Rupert of Germany.,Rupert,"Nehantic State Forest
Nehantic State Forest is a publicly owned forest and recreation area occupying two parcels, one in the town of Lyme and one in the towns of East Lyme and Salem, in the state of Connecticut. The forest, which totals, is the site of regular prescribed burns and timber- harvesting operations. Purchase of the land began in 1926, when it became the first state forest located in New London County. It is managed by the Connecticut Department of Energy and Environmental Protection.

Who is Catherine Of Pomerania, Countess Palatine Of Neumarkt's father-in-law?"
c531e7560baf11ebab90acde48001122,Marie Antoinette.,Marie Leszczyńska,"Rock River Renegades
Rock River Renegades is a 1942 American film directed by S. Roy Luby, one of the films in the Range Busters series.

Who is Marie Zéphyrine Of France's paternal grandmother?"
4d982dc308c111ebbd8bac1f6bf848b6,"Joe Simon died earlier than ""Faces in the Dark"".",Condemned Women,"Oorige Upakari
Oorige Upakari (Kannada: ಊರಿಗೆ ಉಪಕಾರಿ) is a 1982 Indian Kannada film, directed by Joe Simon and produced by A. Radhakrishna Raju and V. L. Srinivasa Murthy. The film stars Vishnuvardhan, Padmapriya, Vajramuni and Dheerendra Gopal in the lead roles. The film has musical score by Chellapilla Satyam.

Which film has the director died earlier, Condemned Women or Faces In The Dark?"
a9cc5f240bdb11eba7f7acde48001122,No information provided.,Catherine Robbe-Grillet,"Coningsby Disraeli
Born in Kensington, London, Disraeli was the son of Ralph Disraeli (1809–1898, the younger son of the writer Isaac D'Israeli). He was educated at Charterhouse School and New College, Oxford. The Prime Minister Benjamin Disraeli was his uncle. He inherited the Hughenden Manor estate acquired by his uncle on his father's death in 1898.

Who is the spouse of the director of film Eden And After?"
6ebe05740bde11eba7f7acde48001122,At Belgrade.,Hilandar,"Flush: A Biography
Flush: A Biography, an imaginative biography of Elizabeth Barrett Browning's cocker spaniel, is a cross-genre blend of fiction and nonfiction by Virginia Woolf published in 1933. Written after the completion of her emotionally draining ""The Waves"", the work returned Woolf to the imaginative consideration of English history that she had begun in """", and to which she would return in ""Between the Acts"".

Where was the place of death of Anastasia Of Serbia's husband?"
a0065fe9085f11ebbd5dac1f6bf848b6,No.,yes,"Clifton Brown
Clifton Brown( born August 29, 1976) is a Canadian retired Light Heavyweight Muay Thai Kickboxer of Jamaican descent, who fought out of Toronto, Ontario. Clifton is the President/ CEO of Warrior Caste Productions Inc. A production company which focuses on Martial Arts through athlete documentaries, and day- to- day operations of MuayThai Premier League( The MPL). He is the first Canadian in History to achieve the level of World Champion in the sport of MuayThai. Clifton is also the first ever Canadian National team head coach. During his competitive career, Clifton became World Champion five times holding titles with the IMF( 1 x), WMC( 3 x), and IKKC( 1 x). During Clifton's competitive career, Clifton trained exclusively at Siam No.1 Muay Thai Academy, under the tutelage of Ajahn Suchart Yodkerepauprai. Clifton also trained with Professor, and Muay Thai Grandmaster, Kru Yodtong Senanan, at Sityodtong Muay Thai Camp in Chonburi, Thailand. He is the former host, and one of the recurring fighters, on"" Champions of Champions Elite"" on G4TV, and was to also appear as a team coach in season two of Mark Burnett's"" The Contender Asia The Challenger"" which stopped production after its pilot episode was completed in Kuala Lumpur Malaysia in 2009. Clifton is also the creator, producer, and co-writer of the TV series, Into the Fire. At present Clifton continues his dedication to Muay Thai, by passing on what his knowledge at Toronto based gym, Lotus Fitness and Thai Boxing. In November 2016, MuayThai became a provisionally recognized sport by the International Olympic Committee( IOC). In April 2017, MuayThai Canada with its mandate to prepare and support Canadian athletes in their endeavors to become successful on the world stage, nominated Clifton Brown as Canada's first National team head coach.

Are Fire In Hell and The Tiger: An Old Hunter'S Tale from the same country?"
7c490349090311ebbdadac1f6bf848b6,Placer Sangriento.,Placer Sangriento,"Paolo Barca, Schoolteacher and Weekend Nudist
Paolo Barca, Schoolteacher and Weekend Nudist  is a 1975 Italian comedy film directed by Flavio Mogherini.

Which film was released more recently, Lo Zappatore or Placer Sangriento?"
8d2382e0085811ebbd5aac1f6bf848b6,Şemsettin Baş born first.,Gwenc'Hlan Le Scouëzec,"John of la Rochelle
John of la Rochelle, O.F.M.( also known as Jean de La Rochelle, John of Rupella, and Johannes de Rupella; 1200 – 8 February 1245), was a French Franciscan and theologian.

Was Şemsettin Baş or Gwenc'Hlan Le Scouëzec born first?"
1a114c5e088f11ebbd71ac1f6bf848b6,The Majesty Of The Law ,Bhoomiyude Avakashikal,"Carnival in White
Carnival in White is a 1952 West German comedy film directed by Hans Albin and Harry R. Sokal and starring Adrian Hoven, Hannelore Bollmann and Lucie Englisch. It was made at the Bavaria Studios in Munich and on location at the Swiss resort town St. Moritz. The film's sets were designed by Ernst H. Albrecht.

Which film has the director born later, Bhoomiyude Avakashikal or The Majesty Of The Law?"
7a1d9d7c0bb011ebab90acde48001122,Anthony,Pompey,"Charisma (album)
Charisma is an album by jazz trumpeter Lee Morgan featuring performances by Morgan, Jackie McLean, Hank Mobley, Cedar Walton, Paul Chambers and Billy Higgins, recorded on September 29, 1966, but not released on the Blue Note label until 1969.

Who is Cornelia (Wife Of Caesar)'s child-in-law?"
0bedb7e80bdc11eba7f7acde48001122,No information provided.,tuberculosis,"Al Hamidiyah (disambiguation)
Al- Hamidiyah is a town in Syria. Al Hamidiyah or al- Hamidiyya may also refer to:

Why did John Middleton Murry's wife die?"
1869092c0bb011ebab90acde48001122,Danica Simšič.,Rukn al-Dawla,"Ljubljana
Between 2002 and 2006, Danica Simšič was mayor of the municipality. Since the municipal elections of 22 October 2006 until his confirmation as a deputy in the National Assembly of Slovenian in December 2011, Zoran Janković, previously the managing director of the Mercator retail chain, was the mayor of Ljubljana. In 2006, he won 62.99% of the popular vote. On 10 October 2010, Janković was re-elected for another four-year term with 64.79% of the vote. From 2006 until October 2010, the majority on the city council (the Zoran Janković List) held 23 of 45 seats. On 10 October 2010, Janković's list won 25 out of 45 seats in the city council. From December 2011 onwards, when Janković's list won the early parliamentary election, the deputy mayor Aleš Čerin was decided by him to lead the municipality. Čerin did not hold the post of mayor. After Janković had failed to be elected as the Prime Minister in the National Assembly, he participated at the mayoral by-election on 25 March 2012 and was elected for the third time with 61% of the vote. He retook the leadership of the city council on 11 April 2012.

Who is the paternal grandfather of Taj Al-Dawla?"
9980b1ed089d11ebbd78ac1f6bf848b6,No,yes,"Ida L. White
Ida L. White was an Irish poet and feminist. White was the wife of George White, editor and founder of the"" Ballymena Observer"". She was a feminist and republican. Her later life was unsettled, been exiled to Paris, imprisoned in Holloway, London, and made a public attack on the Czar of Russia.

Do both films Payment On Demand and My Cousin From Warsaw have the directors from the same country?"
c19b72520bdb11eba7f7acde48001122,South Korea,Xi'an,"Secret Invasion: Runaways/Young Avengers
Secret Invasion: Runaways/ Young Avengers is a comic book mini-series tie- in to Marvel Comics'"" Secret Invasion"" crossover event. The series serves as a second team- up between the characters from"" Runaways"" and"" Young Avengers"". The series was written by Chris Yost with art by Takeshi Miyazawa.

What is the place of birth of the director of film And The Spring Comes?"
3a84baaf088311ebbd6dac1f6bf848b6,Madame Pasca.,Madame Pasca,"Debi Diamond
Debi Diamond( born May 1, 1965 in San Fernando Valley, California) is an American adult actress and nude model.

Who died first, Madame Pasca or James A. Donohoe?"
633132f008b711ebbd88ac1f6bf848b6,Thomas William Adams.,D'Arcy Coulson,"Tamás Varga (footballer, born 1991)
Tamás Varga( born 18 June 1991) is a Hungarian football player who currently plays for Győri ETO FC.

Who was born later, D'Arcy Coulson or Thomas William Adams?"
9aee006a09c211ebbdb0ac1f6bf848b6,No.,no,"Duncan Renaldo
Renault Renaldo Duncan( April 23, 1904 – September 3, 1980), better known as Duncan Renaldo, was a Romanian- born American actor best remembered for his portrayal of The Cisco Kid in films and on the 1950- 1956 American TV series,"" The Cisco Kid"".

Are Simonds Catholic College and Saginaw High School (Texas) both located in the same country?"
b3110a5e0bda11eba7f7acde48001122,Portugal.,German,"Peter Kirk (English politician)
Sir Peter Michael Kirk, (18 May 1928 – 17 April 1977) was a British writer, broadcaster, Conservative politician, minister in the governments of Alec Douglas-Home and Edward Heath, and leading European Parliamentarian.

Which country Prince Nikolaus Wilhelm Of Nassau's mother is from?"
5b6b8c02089711ebbd77ac1f6bf848b6,45 Fathers,45 Fathers,"Dead Men Don't Count
Dead Men Do n't Count( also known as"" Cry for Revenge"") is a 1968 Spanish- Italian Spaghetti Western film written and directed by Rafael Romero Marchent.

Which film whose director was born first, 45 Fathers or The Intended?"
3705552a0bb011ebab90acde48001122,Napoleon Bonaparte,Louis-Alexandre Berthier,"Mychal Thompson
Mychal George Thompson( born January 30, 1955) is a Bahamian former basketball player. The No. 1 overall pick in the 1978 NBA draft, Thompson played the power forward and center positions for the University of Minnesota and the NBA's Portland Trail Blazers, San Antonio Spurs, and Los Angeles Lakers. Thompson won two NBA championships with the Lakers during their Showtime era in the 1980s. He is the father of basketball players Klay Thompson and Mychel Thompson, and baseball player Trayce Thompson.

Who is the paternal grandfather of Alexandre Berthier, 3Rd Prince Of Wagram?"
07e964920bde11eba7f7acde48001122,Italy,Pavia,"Evening (film)
Evening is a 2007 American drama film directed by Lajos Koltai. The screenplay by Susan Minot and Michael Cunningham is based on the 1998 novel of the same name by Susan Minot.

Where was the husband of Caterina Visconti born?"
f7c4fdf2087611ebbd67ac1f6bf848b6,A Quiet Place In The Country,A Quiet Place In The Country,"James Hargraves
James Hargraves or Hargrave( 1690 – 1741) was an English Anglican divine who became the Dean of Chichester Cathedral in 1739.

Which film has the director who was born later, A Quiet Place In The Country or When Were You Born?"
db19bf4c086e11ebbd62ac1f6bf848b6,Gordon Persons,John Beach,"Newsnight
""Newsnight"" began on 28 January 1980 at 10.45pm, although a 15 min news bulletin using the same title had run on BBC2 for a 13 month period from 1975 - 1976. Its launch was delayed by four months by the Association of Broadcasting Staff, at the time the main BBC trade union. ""Newsnight"" was the first programme to be made by means of a direct collaboration between BBC News, then at Television Centre, and the current affairs department, based a short distance away at the now defunct Lime Grove Studios. Staff feared job cuts. The newscast also served as a replacement for the current affairs programme ""Tonight"".

Who was born first, John Beach or Gordon Persons?"
9e6d7bdc08a111ebbd79ac1f6bf848b6,Charlie Chan In Honolulu,Charlie Chan In Honolulu,"Ushuaia
Ushuaia (/ uː ˈʃwaɪ. ə /; Spanish pronunciation: (uˈswaʝa)) is the capital of Tierra del Fuego, Antártida e Islas del Atlántico Sur Province, Argentina. It is commonly regarded as the southernmost city in the world. Ushuaia is located in a wide bay on the southern coast of Isla Grande de Tierra del Fuego, bounded on the north by the Martial mountain range, and on the south by the Beagle Channel. It is the only municipality in the Department of Ushuaia, which has an area of 9,390 km (3,625 sq mi). It was founded October 12 of 1884 by Augusto Lasserre and is located on the shores of the Beagle Channel surrounded by the mountain range of the Martial Glacier, in the Bay of Ushuaia. Besides being an administrative center, it is a light industrial port and tourist hub.

Which film has the director born earlier, The House By The Cemetery or Charlie Chan In Honolulu?"
c3c94d0a0bdc11eba7f7acde48001122,Héctor Magnone.,Víctor Bó,"Knee Deep in the Hoopla
Knee Deep in the Hoopla is the debut studio album by American AOR band Starship, the succeeding musical project to Jefferson Starship. It was released on September 10, 1985, through record label Grunt. Four singles were released from the album: the No. 1 hits"" We Built This City"" and"" SaraTomorrow Does n't Matter Tonight"" and"" Before I Go"".

Who is the child of the director of film La Leona (Film)?"
96fb4aee0baf11ebab90acde48001122,Beatrice of Savoy.,Urraca of Castile,"Happenstance (film)
Happenstance is a 2000 French film directed by Laurent Firode and starring Audrey Tautou and Faudel. The film is also known as The Beating of the Butterfly's Wings, a literal translation of its original French title, Le battement d'ailes du papillon. The title references the butterfly effect from chaos theory which is quoted at greater length by one of the characters in the film.

Who is Blanche Of Portugal (1259–1321)'s paternal grandmother?"
e618b2c608c911ebbd92ac1f6bf848b6,Nicos Poulantzas,Giuseppe Cesari,"Richard M. Karp
Richard Manning Karp (born January 3, 1935) is an American computer scientist and computational theorist at the University of California, Berkeley. He is most notable for his research in the theory of algorithms, for which he received a Turing Award in 1985, The Benjamin Franklin Medal in Computer and Cognitive Science in 2004, and the Kyoto Prize in 2008.

Who lived longer, Giuseppe Cesari or Nicos Poulantzas?"
d71f453b085811ebbd5bac1f6bf848b6,No.,yes,"Bahia de las Aguilas
Literally ""Eagles Bay"", Bahia de las Aguilas is an 8 km long beach along the southwestern coast of the Dominican Republic near the southernmost part of the border with Haiti. The bay is part of the Jaragua National Park, and it is considered by many Dominicans ( and visitors as well) as one of the most beautiful beaches in the world. The bay is a protected area as is the surrounding park, hence there is an abundance of sea life just feet off the beach within its waters.

Are director of film Nights On The Road and director of film Swann In Love (Film) from the same country?"
f7eb7e31088c11ebbd70ac1f6bf848b6,Aryeh Ben-Eliezer.,Aryeh Ben-Eliezer,"The Wild and the Innocent
The Wild and the Innocent is a 1959 American CinemaScope Eastmancolor Western film directed by Jack Sher and starring Audie Murphy and Sandra Dee as two inexperienced young people who get into trouble when they visit a town for the very first time. The film was the final Universal- International film shot in CinemaScope.

Who is older, Aryeh Ben-Eliezer or Jason Pociask?"
e41c14820bd911eba7f7acde48001122,Christophe Honoré.,Cahiers du cinéma,"Mae Dahlberg
Mae Dahlberg, sometimes known as Mae Laurel, (24 May 1888, Brunswick, Melbourne, Victoria, Australia – 1969, New York, U.S.) was an Australian-born music hall and vaudeville performer and actress, later active in Hollywood silent films. She was Stan Laurel's professional partner and common-law wife from 1917 to 1925.

Where does the director of film Man At Bath work at?"
