Question ID,GPT Response,Ground Truth Answer,Prompt
dfe93efe0bdd11eba7f7acde48001122,"March 21, 1987",1983,"Jean Martin (disambiguation)
Jean Martin may refer to:

Dean Paul Martin
Dean Paul Martin Jr. (November 17, 1951 – March 21, 1987) was an American pop singer and film and television actor. A member of the California Air National Guard, Martin died in a crash during a military training flight. Martin was the son of American entertainer Dean Martin.

Have Yourself a Merry Little Christmas
``Have Yourself a Merry Little Christmas ''Song by Judy Garland in the 1944 musical Meet Me in St. Louis Released 1944 (1944) Genre Traditional pop Composer (s) Hugh Martin Lyricist (s) Ralph Blane

Robert Adamson (actor)
Robert Gillespie Adamson IV (born July 11, 1985) is an American actor. He has portrayed the roles of Phil Sanders on the television series Hollywood Heights and Charles Antoni on Lincoln Heights. He currently stars as Noah Newman on The Young and the Restless.

Columba Domínguez
Columba Domínguez Adalid (March 4, 1929 – August 13, 2014) was a Mexican actress, singer, and painter. She is considered a crucial figure in the Golden Age of Mexican cinema and is remembered particularly for her performance in the film ""Pueblerina"" (1949), which is considered one of the jewels of the Mexican Cinema. Domínguez was romantically linked for several years with the film director Emilio Fernández.

The Beach Boys: An American Band
The Beach Boys: An American Band is a 1985 biographical musical film directed by Malcolm Leo. The movie is a biography of the American rock band The Beach Boys, with interviews, concert footage and clips from movies and television shows in which they appeared. Currently, it is sold as a double feature, paired with the documentary""'.

Siemens Desiro
The Siemens Desiro is a family of diesel or electric multiple unit passenger trains developed by Siemens Mobility, a division of the German Siemens AG conglomerate. The main variants are the Desiro Classic, Desiro ML, Desiro UK and the later Desiro City, Desiro HC and Desiro RUS. The trains are mostly used for commuter and regional services, and their rapid acceleration makes them suitable for services with short distances between stations. The design is flexible, and has become common in many European countries.

When did Jean Martin (Singer)'s husband die?"
1d890623088711ebbd6dac1f6bf848b6,Tangled Destinies,Tangled Destinies,"The Last Ride of the Dalton Gang
The Last Ride of the Dalton Gang is a 1979 television film directed by Dan Curtis about the Dalton Gang. It is not entirely accurate, as noted at the film's beginning.

When the Daltons Rode
When the Daltons Rode is a 1940 American Western film directed by George Marshall and starring Randolph Scott, Kay Francis and Brian Donlevy. Based on the book"" When the Daltons Rode"" by Emmett Dalton, the sole surviving real- life gang member, and Jack Jungmeyer, the film is about a family friend of the Daltons who tries to dissuade them from becoming outlaws.

Les Dalton
Les Dalton means"" The Daltons"" in French. Les Dalton may refer to:

Adrian Harris
Adrian Harris( born Adrian Michael Harris; 4 April 1970) is an English actor, playwright and director.

Jacob Moore
Jacob Moore was Attorney General of the state of Delaware from 1864 through 1869.

KDJE
KDJE is a radio station located in Jacksonville, Arkansas, broadcasting to the Little Rock, Arkansas area on 100.3 FM. The station's studios are located in West Little Rock, and the transmitter tower is located on Shinall Mountain, near the Chenal Valley neighborhood of Little Rock.

Portmellon
Portmellon is a coastal settlement in south Cornwall, England, United Kingdom. It is one mile south of Mevagissey and six miles south of St Austell. Portmellon lies within the Cornwall Area of Outstanding Natural Beauty( AONB). Almost a third of Cornwall has AONB designation, with the same status and protection as a National Park. The sandy beach at Portmellon is safe for bathing and there is a public slipway for launching boats. Portmellon has a long history of building boats with many wooden – hulled boats leaving the workshop over the years, including Denis Hame's 20- footer named"" Vivian"". The sandy beach is set in a small cove, a 20- minute walk from Mevagissey. The beach is around 150 metres long but is completely covered at high tide. At low tide there are plenty of rock pools to explore. Swimming here is considered safe but there are no lifeguards on patrol. On some occasions seals can be seen swimming off the beach or resting on the rocks. The true nature of this delightful little east facing cove is betrayed by the fact that all the houses along the sea front have stout wooden shutters which can be closed over their windows for those times when storms drive the waves over the sea wall.

Which film has the director who died earlier, Tangled Destinies or The Daltons' Women?"
d8c36503097411ebbdb0ac1f6bf848b6,Moment of Danger was released earlier.,Moment Of Danger,"It's a Wonderful Life
Due to all the above actions, this is one of the few RKO films not controlled by Turner Entertainment / Warner Bros. in the USA. It is also one of two Capra films Paramount owns despite not having originally released it -- the other is Broadway Bill (originally from Columbia, remade by Paramount as Riding High in 1950).

Hot Dog…The Movie
Hot Dog … The Movie is a teen sex comedy ski film released in January 1984. The film went on to gross over$ 17 million.

Back to the Future
When the film was released on VHS in 1986, Universal added a ``To be continued... ''graphic at the end to increase awareness of production on Part II. This caption is omitted on the film's DVD release in 2002 and on subsequent Blu - ray and DVD releases.

Norman Pritchard (poet)
Norman Henry Pritchard, or N. H. Pritchard( October 22, 1939 – February 8, 1996), was an American poet. He was a member of the Umbra poets, a collective of Black writers in Manhattan's Lower East Side founded in 1962. Pritchard's poetry is considered avant- garde. His poems often include unconventional typography and spacing, as in"" Harbour,"" or lack sentences entirely, as in"".

Olof Lagercrantz
Olof Gustaf Hugo Lagercrantz (10 March 1911 – 23 July 2002) was a Swedish writer, critic, literary scholar (PhD 1951) and publicist (editor-in-chief of ""Dagens Nyheter"" 1960–1975).

Airbridge (band)
Airbridge is a British progressive rock band, based in Norwich, East Anglia. Initially active during the 1980s, the band spent a long period dormant but creative during the 1990s. Various attempts were made to revive Airbridge in the late 2000s before the band settled on a new 3- piece lineup and finally released new material in 2013. Various Airbridge members have gone on to play in LaHost, Henry Fool and the live lineup of No- Man.

Barry Jaeckel
Barry Louis Jaeckel (born February 14, 1949) is an American professional golfer who played on the PGA Tour and the Champions Tour. Jaeckel was born in Los Angeles, California, and is the son of actor Richard Jaeckel. He attended Palisades High School, Santa Monica Junior College, turned professional in 1971. Early in his career he played on the European Tour. On the tour's inaugural season, 1972, he won the French Open defeating Clive Clark in a sudden death playoff. Along with Walter Hagen and Byron Nelson, Jaeckel is one of only three Americans ever to win the event. Jaeckel joined the PGA Tour in 1975. He played in 520 PGA Tour events from 1975–1995 and recorded over two dozen top 10 finishes. Like his French Open triumph, his three best results on the PGA Tour were resolved in playoffs. He won the 1978 Tallahassee Open by shooting a final round 65 (7) and then defeating Bruce Lietzke in a playoff. At the 1981 Tournament Players Championship he and Curtis Strange lost in a playoff to Raymond Floyd. At the 1983 Kemper Open he lost a five-way playoff to Fred Couples. Jaeckel was 7 shots back entering the day and finished hours before the last group. He passed the time at a bar, hanging out with friends and watching the event on TV. These playoff losses represent his only two runner-up finishes on tour. His best finish in a major was T-28 at the 1976 U.S. Open. After reaching the age of 50 in February 1999, Jaeckel joined the Senior PGA Tour. His best finish was a T-10 at the 2000 Audi Senior Classic. Jaeckel lives in Palm Desert, California.

Which film was released earlier, Moment Of Danger or The Ballad Of Josie?"
2207e9060bda11eba7f7acde48001122,British,United States,"Film manifesto
There have been a number of manifestos related to film. These propose the author/ s feelings and briefing on the how and why of film:

Academy of Motion Picture Arts and Sciences
The roster of the Academy's approximately 6,000 motion picture professionals is a ``closely guarded secret ''. While the great majority of its members are based in the United States, membership is open to qualified filmmakers around the world.

World Film Festival of Bangkok
The World Film Festival of Bangkok is an annual international film festival held between October& November in Bangkok, Thailand. The 14th World Film Festival of Bangkok, the last edition of World Film Festival of Bangkok, is held from January 23 to February 1, 2017.

Ali Mohammad Noorian
Ali Mohammad Noorian( born 20 January 1949) is an Iranian politician and academic who is the acting president of the Islamic Azad University system.

Jean-Michel Blanquer
Jean- Michel Blanquer( born 4 December 1964) is a French jurist and government official serving as Minister of National Education since 17 May 2017 under Prime Minister Édouard Philippe.

Red Ensign (film)
Red Ensign is a 1934 film directed by British filmmaker Michael Powell. It is an early low- budget"" quota quickie"".

Caviano
Caviano is a former municipality in the district of Locarno in the canton of Ticino in Switzerland. On 25 April 2010, the former municipalities of Caviano, Contone, Gerra Gambarogno, Indemini, Magadino, Piazzogna, San Nazzaro, Sant'Abbondio and Vira Gambarogno merged in the new municipality of Gambarogno.

What nationality is the director of film World And Time Enough?"
7abc1e3008d511ebbd98ac1f6bf848b6,The Machine To Kill Bad People.,The Machine To Kill Bad People,"Spectre (2015 film)
A sequel to Spectre will begin development in spring 2016. Sam Mendes has stated he will not return to direct the next 007 film. Christoph Waltz has signed on for two more films in the series, but his return depends on whether or not Craig will again portray Bond.

Poker in Bed
La signora gioca bene a scopa?, internationally released as Poker in Bed, is a 1974 commedia sexy all'italiana directed by Giuliano Carnimeo.

Samurai I: Musashi Miyamoto
The other two films in the trilogy are and.

Courtney Yamada-Anderson
Courtney Yamada (born April 6, 1980) is an American skeleton racer who has competed since 2002. Her best Skeleton World Cup finish was third at Nagano in January 2007.

Kid Dynamite (film)
Kid Dynamite is a 1943 American film directed by Wallace Fox and starring the East Side Kids. It was based on the 1942 short story"" The Old Gang"" by Paul Ernst and features additional dialogue by comedian Morey Amsterdam. The working title of this film was"" Little Mobsters"".

Dubravice Gornje
Dubravice Gornje is a village in the municipality of Brčko, Bosnia and Herzegovina.

Jörg Hacker
Jörg Hinrich Hacker( born 13 February 1952) is a German microbiologist. From 2008 to 2010 he was president of the Robert Koch Institute. Since 2010 he has been president of the German Academy of Sciences Leopoldina. He is the editor- in- chief of the"" International Journal of Medical Microbiology"".

Which film has the director died earlier, Poker In Bed or The Machine To Kill Bad People?"
ae331827088b11ebbd6fac1f6bf848b6,The Incredible Sarah,"Heads I Win, Tails You Lose","Sarah Prefers to Run
Sarah Prefers to Run is a 2013 Canadian drama film written and directed by Chloé Robichaud. It was screened in the Un Certain Regard section at the 2013 Cannes Film Festival. It won the Women in Film& Television Vancouver Artistic Merit Award at the 2013 Vancouver International Film Festival.

Spectre (2015 film)
A sequel to Spectre will begin development in spring 2016. Sam Mendes has stated he will not return to direct the next 007 film. Christoph Waltz has signed on for two more films in the series, but his return depends on whether or not Craig will again portray Bond.

The Film That Changed My Life
The Film That Changed My Life( also known as"" The Film That Changed My Life: 30 Directors on Their Epiphanies in the Dark"") is a non-fiction collection of interviews compiled by American journalist, author and film columnist Robert K. Elder. The book presents interviews with thirty famous directors who share stories about the movies that affected their career paths and directing styles.

The Magic Crystal
The Magic Crystal is a 1986 Hong Kong action film written and directed by Wong Jing. The film stars Andy Lau and Cynthia Rothrock. It is about a mysterious crystal that holds powers to be able to do both nice and terrible things. The film is well known for being one of those' so bad it's good' films. What saves the film from total mediocrity is its high- octane martial arts scenes.

Emperor Ruizong of Tang
Emperor Ruizong of Tang (22 June 662 – 13 July 716), personal name Li Dan, also known at times during his life as Li Xulun, Li Lun, Wu Lun, and Wu Dan, was the fifth and ninth emperor of Tang Dynasty. He was the eighth son of Emperor Gaozong and the fourth son of Emperor Gaozong's second wife Empress Wu (During the first period, he did not rule the, and the entire government In the hands of to his mother, Empress Wu, later as Wu Zetian Is known Was). In February 684, Li Dan's mother Empress Wu demoted his older brother Emperor Zhongzong (Li Xian) who had attempted to rule free of his mother, and named him emperor (as Emperor Ruizong). Emperor Ruizong, however, was a puppet under control of his mother and did not have any real power. In October 690 he ceded the imperial throne to his mother, who installed herself as empress regnant – the only woman in Chinese history ever to rule as empress regnant. Emperor Ruizong was reduced to the position of crown prince, with the unconventional title of ""Huangsi"" (皇嗣, ""imperial successor""). In the following years, Empress Wu's nephews Wu Chengsi and Wu Sansi tried to have one of them named heir to the throne, but Wu Zetian resisted these calls. Eventually, in October 698, faced with foreign invasion and dissatisfaction at home, Empress Wu accepted the suggestion of the chancellor Di Renjie and recalled the exiled Li Xian to the capital Luoyang. Soon, Li Dan offered to yield the position of crown prince to his elder brother, and Li Xian became crown prince instead. In 705, a coup overthrew Wu Zetian and restored Emperor Zhongzong to the throne. The five years of Emperor Zhongzong's reign were dominated by Zhongzong's empress consort, Empress Wei. In the beginning of July 710, Emperor Zhongzong died, allegedly poisoned by Empress Wei who then named Zhongzong's youngest son Li Chongmao the Prince of Wen emperor (as Emperor Shang). A mere two weeks later, Li Dan's sister Princess Taiping and Li Dan's son Li Longji the Prince of Linzi launched a coup which resulted in the death of Empress Wei. Princess Taiping, Li Longji, and Li Longji's brother Li Chengqi the Prince of Song then persuaded Li Dan to take the throne himself, and he agreed, returning to the throne in Emperor Shang's stead. Li Longji, although not the oldest son, was made crown prince on account of his accomplishments. Soon, however, tensions between Princess Taiping, who had many supporters, and Li Longji mounted. Eventually, in September 712, Emperor Ruizong, believing that astrological signs called for a change of emperors, abdicated in favor of Li Longji (as Emperor Xuanzong). However, at Princess Taiping's suggestion, Emperor Ruizong, now carrying the title of ""Taishang Huang"" (retired emperor), continued to wield actual power. However, in 713, suspecting Princess Taiping of planning a coup, Emperor Xuanzong acted first, killing her associates and forcing her to commit suicide. After the death of Princess Taiping, Emperor Ruizong himself yielded imperial powers to Emperor Xuanzong and left the governmental scene. He died in 716.

Dana Goldberg
Dana Goldberg (Hebrew: דנה גולדברג; born March 1, 1979) is an Israeli poet, filmmaker and playwright.

Violet Evergarden
Violet Evergarden (ヴァイオレット・エヴァーガーデン, Vaioretto Evāgāden) is a Japanese light novel series written by Kana Akatsuki and illustrated by Akiko Takase. It won the grand prize in the fifth Kyoto Animation Award's novel category in 2014, the first ever work to win a grand prize in any of the three categories (novel, scenario, and manga). Kyoto Animation published the first light novel on December 25, 2015, under their KA Esuma Bunko imprint. A 13 - episode anime television series adaptation by Kyoto Animation aired between January and April 2018 with several advanced screenings taking place in 2017. An original video animation episode was released in July 2018, while an anime film is scheduled to premiere in January 2020.

Which film whose director is younger, Heads I Win, Tails You Lose or The Incredible Sarah?"
2002bf0c0bb011ebab90acde48001122,Rupert III of the Palatinate.,Rupert,"Catherine of Pomerania, Countess Palatine of Neumarkt
Catherine of Pomerania( German:"" Katharina von Pommern""; c. 1390- 4 March 1426), was a Pomeranian princess and Countess Palatine of Neumarkt. She was the wife of John, Count Palatine of Neumarkt and the mother of Christopher of Bavaria, who would rule over Denmark, Sweden, and Norway as king of the Kalmar Union.

John, Count Palatine of Neumarkt
John (Johann von Pfalz-Neumarkt; 1383 – 14 March 1443) was the Count Palatine of Neumarkt from 1410 to his death. The son of Rupert III of the Palatinate, he married Catherine of Pomerania in 1407. He is mainly known for his crushing victory against the Hussites at the Battle of Hiltersried in 1433.

Catherine of Sweden, Countess Palatine of Kleeburg
Catherine of Sweden (10 November 1584 – 13 December 1638) was a Swedish princess and a Countess Palatine of Zweibrücken as the consort of her second cousin John Casimir of Palatinate-Zweibrücken. She is known as the periodical foster-mother of Queen Christina of Sweden.

Nehantic State Forest
Nehantic State Forest is a publicly owned forest and recreation area occupying two parcels, one in the town of Lyme and one in the towns of East Lyme and Salem, in the state of Connecticut. The forest, which totals, is the site of regular prescribed burns and timber- harvesting operations. Purchase of the land began in 1926, when it became the first state forest located in New London County. It is managed by the Connecticut Department of Energy and Environmental Protection.

Martin Creek (Susquehanna River)
Martin Creek is a tributary of the Susquehanna River in Wyoming County, Pennsylvania, in the United States. It is approximately long and flows through Northmoreland Township and Eaton Township. The watershed of the creek has an area of. It is designated as a Coldwater Fishery and a Migratory Fishery. The creek is not designated as an impaired waterbody.

James Milton Smith
James Milton Smith (October 24, 1823November 25, 1890) was a Confederate infantry colonel in the American Civil War, as well as a post-war Governor of Georgia. He was noted as an ardent opponent of Radical Reconstruction.

Wolfgang Schillkowski
Wolfgang Schillkowski( born 3 July 1942) is a German athlete. He competed in the men's high jump at the 1964 Summer Olympics.

Who is Catherine Of Pomerania, Countess Palatine Of Neumarkt's father-in-law?"
c531e7560baf11ebab90acde48001122,Maria Josepha of Saxony.,Marie Leszczyńska,"Nǃai, the Story of a ǃKung Woman
Nǃai, the Story of a ǃKung Woman is a documentary film by ethnographic filmmaker John Marshall. The film was first broadcast in 1980 as part of the Odyssey series on PBS and is distributed by Documentary Educational Resources. It provides a broad overview of Juǀʼhoan life, both past and present, and an intimate portrait of Nǃai, a Juǀʼhoan woman who in 1978 was in her mid-thirties. Nǃai tells her own story, and in so doing, the story of Juǀʼhoan life.

𝕊
𝕊 is the blackboard bold “ S ” letter. It can refer to:

Jean Tulard
Jean Tulard( born 22 December 1933, Paris) is a French academic and historian, specialising in the history of cinema, of the French Consulate and the First French Empire. He is a member of the Académie des sciences morales et politiques since 1994. Tulard was one of the experts involved in verifying the heart believed to be that of Louis XVII of France, actually the Dauphin of France as the heir apparent to the throne, who died in 1795 in imprisonment. Scientists using DNA samples from Queen Anne of Romania, and her brother Andre de Bourbon- Parme, maternal relatives of Louis XVII, and from a strand of Marie- Antoinette's hair, proved the young royal's identity. Historic evidence as to the location of the heart over the decades was also considered. In a summary of the investigation in 2004, Tulard wrote:"" This heart is ... almost certainly that of Louis XVII. We can never be 100 per cent sure but this is about as sure as it gets"". In April 2010, he became Commander of the Légion d'honneur.

Rock River Renegades
Rock River Renegades is a 1942 American film directed by S. Roy Luby, one of the films in the Range Busters series.

The Youth of the Devil
The Youth of the Devil (Italian: La giovinezza del diavolo) is a 1921 Italian silent film directed by Roberto Roberti and starring Francesca Bertini. The film's sets were designed by the art director Alfredo Manzi.

Darband-e Gharbi
Darband -e Gharbi( also Romanized as Darband- e Gharbī and Darband Gharbi; also known as Darband, Darband Sharghi, Dorband- e Gharbī, Dorband- e Shargī, and Dowrband- e Gharbī) is a village in Howmeh- ye Gharbi Rural District, in the Central District of Khorramshahr County, Khuzestan Province, Iran. At the 2006 census, its population was 1,364, in 276 families.

Millard Webb
Millard Webb (6 December 1893 – 21 April 1935), was an American screenwriter and director. He directed 20 films between 1920 and 1933. His best-known film is the 1926 silent John Barrymore adventure ""The Sea Beast"", a version of ""Moby Dick"", costarring Dolores Costello. Webb also directed the early sound Florenz Ziegfeld produced talkie ""Glorifying the American Girl"" released by Paramount in 1929. In 1927 he directed ""Naughty But Nice"", produced by John McCormick and First National Pictures. His active years were from 1916 to 1933. He was married to Lydia Stocking (1918–1923). Mary Eaton married Webb in 1929, but they separated. He was born in Clay City, Kentucky, U.S., and died in Los Angeles, California of intestinal ailment at the age of 40.

Who is Marie Zéphyrine Of France's paternal grandmother?"
4d982dc308c111ebbd8bac1f6bf848b6,Condemned Women,Condemned Women,"Who Saw Her Die?
Who Saw Her Die? is a 1972 Italian ""giallo"" film directed by Aldo Lado and Vittorio De Sisti, starring Anita Strindberg and George Lazenby. Lazenby and Strindberg play the parents of a murdered girl, who pursue her black-veiled killer throughout Venice. "" Who Saw Her Die? "" features music by Ennio Morricone, and has seen positive reviews for Lazenby's performance.

Woman in the Dark
Woman in the Dark may refer to:

The Film That Changed My Life
The Film That Changed My Life( also known as"" The Film That Changed My Life: 30 Directors on Their Epiphanies in the Dark"") is a non-fiction collection of interviews compiled by American journalist, author and film columnist Robert K. Elder. The book presents interviews with thirty famous directors who share stories about the movies that affected their career paths and directing styles.

Oorige Upakari
Oorige Upakari (Kannada: ಊರಿಗೆ ಉಪಕಾರಿ) is a 1982 Indian Kannada film, directed by Joe Simon and produced by A. Radhakrishna Raju and V. L. Srinivasa Murthy. The film stars Vishnuvardhan, Padmapriya, Vajramuni and Dheerendra Gopal in the lead roles. The film has musical score by Chellapilla Satyam.

Port Alsworth Airport
Port Alsworth Airport is a private-use airport serving Port Alsworth which is located in the Lake and Peninsula Borough of the U.S. state of Alaska. As per Federal Aviation Administration records, the airport had 1,938 passenger boardings (enplanements) in calendar year 2008, an increase of 2,592% from the 72 enplanements in 2007. Although many U.S. airports use the same three-letter location identifier for the FAA and IATA, this airport is assigned TPO by the FAA and PTA by the IATA.

Pablo Mills
Pablo Simeon Ishmael Mills( born 27 May 1984) is an English footballer. He predominantly plays as a midfielder or defender who plays for Mickleover Sports.

Aliabad, Sheshdeh and Qarah Bulaq
Aliabad( also Romanized as ‘ Alīābād) is a village in Qarah Bulaq Rural District, Sheshdeh and Qarah Bulaq District, Fasa County, Fars Province, Iran. At the 2006 census, its population was 143, in 39 families.

Which film has the director died earlier, Condemned Women or Faces In The Dark?"
a9cc5f240bdb11eba7f7acde48001122,Maria transparent.,Catherine Robbe-Grillet,"Eden (2006 film)
Eden is a 2006 German film directed by Michael Hofmann in which a chef falls for a married woman.

Eden Studios (disambiguation)
Eden Studios may refer to:

Murder in Eden
Murder in Eden may refer to:

Coningsby Disraeli
Born in Kensington, London, Disraeli was the son of Ralph Disraeli (1809–1898, the younger son of the writer Isaac D'Israeli). He was educated at Charterhouse School and New College, Oxford. The Prime Minister Benjamin Disraeli was his uncle. He inherited the Hughenden Manor estate acquired by his uncle on his father's death in 1898.

March Academy
March Academy is a small secular private school located in Ottawa’s west end (Ottawa, Ontario, Canada). March Academy was established in 2003, and in 2006, the school expanded and updated its facilities. March Academy offers education for students in grades 1 - 6. March Academy offers an alternative education to the public system for these students. The school colours are blue and gold (yellow gold). This colour scheme is reflected throughout the March Academy crest (logo), clothing and building. (See above)

Operation Amsterdam
Operation Amsterdam is a 1959 British action film, directed by Michael McCarthy, and featuring Peter Finch, Eva Bartok and Tony Britton. It is based on a true story as described in the book ""Adventure in Diamonds"", by David E Walker. The action of the story covers a few days in May 1940 when the Germans invaded the Netherlands. The composer Philip Green composed two original pieces of music for the film, the ""Pierement Waltz"" and the ""Amsterdam Polka"".

Juan Quiñones Ruiz
Juan Quiñones Ruiz( born 28 February 1955) is a Mexican politician affiliated with the PAN. As of 2013 he served as Senator of the LXI Legislature of the Mexican Congress representing Durango as replacement of Rodolfo Dorador.

Who is the spouse of the director of film Eden And After?"
6ebe05740bde11eba7f7acde48001122,Hilandar Monastery.,Hilandar,"Anastasia (sister of Constantine I)
Anastasia was the daughter of Roman Emperor Constantius Chlorus and Flavia Maximiana Theodora, and half sister of Emperor Constantine I. Anastasia was associated with a plot to assassinate Constantine. Her husband, Bassianus, was found to be plotting against Constantine.

Anastasia (upcoming film)
Anastasia is an upcoming fantasy- adventure film based on the legend of Grand Duchess Anastasia Nikolaevna of Russia.

Anastasia of Serbia
Ana ; 1196–d. June 22, 1200) was the princess consort of the Serbian Principality as the wife of Stefan Nemanja (r. 1166–1196). She was of noble descent. Ana took monastic vows in 1196 and was baptized ""Anastasia"", after Anastasia of Sirmium. She is venerated by the Serbian Orthodox Church as Saint Anastasija (Света Анастасија) with her feast day on June 22 (Julian calendar).

Flush: A Biography
Flush: A Biography, an imaginative biography of Elizabeth Barrett Browning's cocker spaniel, is a cross-genre blend of fiction and nonfiction by Virginia Woolf published in 1933. Written after the completion of her emotionally draining ""The Waves"", the work returned Woolf to the imaginative consideration of English history that she had begun in """", and to which she would return in ""Between the Acts"".

Dolores Hope
Dolores Hope, DC*SG (née DeFina; May 27, 1909 – September 19, 2011) was an American singer, entertainer, philanthropist and wife/widow of American actor and comedian Bob Hope.

Mikhail Dostoevsky
Mikhail Mikhailovich Dostoyevsky  (25 November 1820 – 22 July 1864) was a Russian short story writer, publisher, literary critic and the elder brother of Fyodor Dostoyevsky. The two of them were less than a year apart in age and spent their childhood together.

Rory Quintos
Rory B. Quintos( born October 31, 1962 in Manila, Philippines) is a Filipino television and film director. She graduated from the University of the Philippines UP Diliman, major in broadcasting. She began a career in television where she successively spent years as production assistant, production manager, floor director, associate producer before finally crossing over to film first as assistant director and eventually as a TV and Film director.

Where was the place of death of Anastasia Of Serbia's husband?"
a0065fe9085f11ebbd5dac1f6bf848b6,No.,yes,"The Tiger: An Old Hunter's Tale
The Tiger( also known as"" The Tiger: An Old Hunter's Tale"",; lit."" Big Tiger"") is a 2015 South Korean period action drama film about a hunter prepared to kill the last tiger of Joseon.

Tiger Tale
Tiger Tale is a children's picture book illustrated by Marion Isham and written by Steve Isham. First published in 2002, the book retells the Aboriginal story of how the Tasmanian tiger got its stripes. "" Tiger Tale"" is illustrated using torn paper collage that gives the book a folkloric style.

The Devil in the White City
The Devil in the White City Cover of The Devil in the White City Author Erik Larson Country United States Language English Genre History, Historical Fiction Publisher Crown Publishers Publication date 2003 Media type Print (hardcover and paperback) Pages 447 ISBN 0 - 609 - 60844 - 4 OCLC 54397544

Clifton Brown
Clifton Brown( born August 29, 1976) is a Canadian retired Light Heavyweight Muay Thai Kickboxer of Jamaican descent, who fought out of Toronto, Ontario. Clifton is the President/ CEO of Warrior Caste Productions Inc. A production company which focuses on Martial Arts through athlete documentaries, and day- to- day operations of MuayThai Premier League( The MPL). He is the first Canadian in History to achieve the level of World Champion in the sport of MuayThai. Clifton is also the first ever Canadian National team head coach. During his competitive career, Clifton became World Champion five times holding titles with the IMF( 1 x), WMC( 3 x), and IKKC( 1 x). During Clifton's competitive career, Clifton trained exclusively at Siam No.1 Muay Thai Academy, under the tutelage of Ajahn Suchart Yodkerepauprai. Clifton also trained with Professor, and Muay Thai Grandmaster, Kru Yodtong Senanan, at Sityodtong Muay Thai Camp in Chonburi, Thailand. He is the former host, and one of the recurring fighters, on"" Champions of Champions Elite"" on G4TV, and was to also appear as a team coach in season two of Mark Burnett's"" The Contender Asia The Challenger"" which stopped production after its pilot episode was completed in Kuala Lumpur Malaysia in 2009. Clifton is also the creator, producer, and co-writer of the TV series, Into the Fire. At present Clifton continues his dedication to Muay Thai, by passing on what his knowledge at Toronto based gym, Lotus Fitness and Thai Boxing. In November 2016, MuayThai became a provisionally recognized sport by the International Olympic Committee( IOC). In April 2017, MuayThai Canada with its mandate to prepare and support Canadian athletes in their endeavors to become successful on the world stage, nominated Clifton Brown as Canada's first National team head coach.

Javad Zarincheh
Javad Zarincheh (, born July 23, 1966 in Tehran) is a retired Iranian football player, coach and a football administrator. He is currently team manager of Esteghlal. He played for the Iran national football team and was a participant at the 1998 FIFA World Cup.

I Wanna Dance with Somebody (Who Loves Me)
``I Wanna Dance with Somebody (Who Loves Me) ''is the first single from Whitney Houston's second studio album Whitney. It was produced by Narada Michael Walden, and written by George Merrill and Shannon Rubicam of the band Boy Meets Girl, who had previously written the number - one Whitney Houston hit`` How Will I Know.'' The original arrangement was written for her grandnephew Mau Rosillo when he was 9 years old, as he was a well renowned dancer.

Francis Holburne
Admiral Sir Francis Holburne (1704 – 15 July 1771) was a Royal Navy officer and politician. He served as commodore and commander-in-chief at the Leeward Islands during the War of the Austrian Succession and then took part in an operation to capture Louisbourg as part of the Louisbourg Expedition during the Seven Years' War. He went on to be Port Admiral at Portsmouth and then Senior Naval Lord. In retirement he became Governor of Greenwich Hospital. He also served as a Member of Parliament.

Are Fire In Hell and The Tiger: An Old Hunter'S Tale from the same country?"
7c490349090311ebbdadac1f6bf848b6,Placer Sangriento.,Placer Sangriento,"Zappatore
Zappatore is an Italian drama film directed by Alfonso Brescia and starring Mario Merola. The film was released in Italy on 5 December 1980. It is the"" cine- scripted"" which received the highest grossing theaters, ranking the 60th place of the most successful films in Italy in the 1980/ 81 season. The film is loosely based on the eponymous song, written by Libero Bovio and Albano.

Quo Vado?
Quo vado? is a 2016 Italian comedy film directed by Gennaro Nunziante. It was released on January 1, 2016. The film is the highest- grossing Italian film in Italy.

Lo Zappatore
Lo Zappatore is a 1950 Italian film directed by Rate Furlan.

Paolo Barca, Schoolteacher and Weekend Nudist
Paolo Barca, Schoolteacher and Weekend Nudist  is a 1975 Italian comedy film directed by Flavio Mogherini.

Skinny Tiger, Fatty Dragon
Skinny Tiger, Fatty Dragon is a 1990 Hong Kong action comedy film directed by Lau Kar-wing, who also co-stars in the film. The film stars Sammo Hung and Karl Maka. The trio had worked together in the late 1970s, making two films for Lau and Hung's short-lived Gar Bo Motion Picture Company. Whilst Lau continued to appear in Hung's films for Golden Harvest throughout the 1980s, Maka had gone on to co-run Cinema City. "" Skinny Tiger, Fatty Dragon"" was therefore something of a reunion for the three actors.

Al Hudaydah Governorate
This governorate borders the Red Sea and is part of the narrow Tihamah region. Its capital, Al Hudaydah, also serves as an important local port city.

Rana Pratap Nagar railway station
Rana Pratap Nagar railway station is the second railway station located in Udaipur, Rajasthan, India, besides the main Udaipur City railway station. The railway station is under the administrative control of North Western Railway of Indian Railways.

Which film was released more recently, Lo Zappatore or Placer Sangriento?"
