index,question,predicted_answer,actual_answer,bert_score,cosine_score,exact_match
75,"Who is older, Dyson Parody or Gene Watson?",gene watson,gene watson,1.0,1.0000000000000002,True
76,Are both directors of films The Princess Bride (Film) and I Never Sang For My Father from the same country?,no,yes,0.3410777449607849,0.0,False
77,When did Prince John Konstantinovich Of Russia's mother die?,1911,24 march 1927,0.3169656991958618,0.0,False
78,Which country Audofleda's husband is from?,spain,ostrogothic kingdom,0.1892797201871872,0.0,False
79,What is the place of birth of the director of film Letter To The King?,norway,kurdish,0.2712482511997223,0.0,False
80,"Are both bands, Snowman (Band) and Jessamine (Band), from the same country?",no,no,1.0,1.0,True
81,Where was the performer of song God (John Lennon Song) born?,liverpool england,liverpool,0.9089024662971497,0.5797386715376658,False
82,"Which film has the director who died earlier, Captain Kidd And The Slave Girl or Relax Freddie?",captain kidd and the slave girl,captain kidd and the slave girl,1.0,1.0000000000000002,True
83,"Which song was released more recently, Go Ahead And Break My Heart or Knee Deep In My Heart?",go ahead and break my heart,go ahead and break my heart,1.0,1.0000000000000002,True
84,"Which film has the director who died later, The Fatal Mistake or The Devil'S Hairpin?",the devil's hairpin,the devil's hairpin,1.0,1.0000000000000002,True
85,Who is Maria Luisa Of Savoy's father-in-law?,king philip v of spain,louis grand dauphin,0.36948490142822266,0.0,False
86,Who is the paternal grandfather of Kujō Yoritsugu?,kujō michifusa,kujō michiie,0.8643800616264343,0.33609692727625756,False
87,What is the place of birth of the director of film Marianela (1940 Film)?,spain,madrid,0.6233237385749817,0.0,False
88,"Which film came out first, Repeated Absences or She Wore A Yellow Ribbon?",she wore a yellow ribbon,she wore a yellow ribbon,1.000000238418579,1.0,True
89,"Who lived longer, Edward Dearle or Michael Doeberl?",edward dearle,edward dearle,1.000000238418579,1.0000000000000002,True
90,Where does Karin Stoltenberg's husband work at?,at the university of oslo,united nations,0.31255099177360535,0.0,False
91,Where was the director of film Lettre Ouverte born?,morocco,paris,0.3018130958080292,0.0,False
92,"Who is William Ii, Count Of Flanders's paternal grandmother?",matilda of flanders,mathilde of bourbon,0.3000343143939972,0.20199309249791836,False
93,What is the place of birth of Clara Novello's father?,italy,london,0.3066137135028839,0.0,False
94,"Which film came out earlier, Emmy Of Stork'S Nest or Indira Vizha?",emmy of stork's nest,emmy of stork's nest,0.9999998211860657,1.0,True
95,"Which film came out first, Celine: Through The Eyes Of The World or Dilan 1991?",dilan 1991 came out first,celine through the eyes of the world,0.21797625720500946,0.0,False
96,"Who was born earlier, Silas Hardy or Lee Mantle?",silas hardy,lee mantle,0.14846065640449524,0.0,False
97,"Where was the place of burial of Albert Frederick, Duke Of Prussia's mother?",berlin crypts,königsberg,0.2618620991706848,0.0,False
98,Where was the place of death of Juan Carlos Gumucio's wife?,new york city,homs,0.207002192735672,0.0,False
99,Who is the father of the director of film Gramps Is In The Resistance?,jean-luc godard,alain poiré,0.38774704933166504,0.0,False
100,What is the place of birth of the performer of song Heaven (Namie Amuro Song)?,naha okinawa japan,naha okinawa,0.9528554081916809,0.7092972666062739,False
101,What nationality is Philip Of Ibelin (1180–1227)'s mother?,french,byzantine,0.32410869002342224,0.0,False
102,"Who was born later, Joseph J. Magliocco or Viktoriya Zeynep Güneş?",viktoriya zeynep güneş,viktoriya zeynep güneş,0.9999999403953552,1.0000000000000002,True
103,When is the lead guitarist of List Of The Dillinger Escape Plan Band Members's birthday?,1982,august 8 1975,0.3906005024909973,0.0,False
104,Where does Huma Abedin's husband work at?,anthony weiner was a former politician,chuck schumer,0.22875870764255524,0.0,False
105,"Are the movies About A Wife, A Dream And Another... and The Doolins Of Oklahoma, from the same country?",no,no,1.0,1.0,True
106,"Which film came out earlier, Out Of The Rain or Les Résultats Du Féminisme?",out of the rain,les résultats du féminisme,0.08937913179397583,0.0,False
107,Where did Giacomo Feo's wife die?,in italy,florence,0.49303680658340454,0.0,False
108,What is the place of birth of the director of film Swedenhielms?,stockholm sweden,helsingfors,0.16115856170654297,0.0,False
109,Which country Jan Baptist Van Rensselaer's father is from?,netherlands,dutch,0.881751298904419,0.0,False
110,"Which film was released earlier, Sathyavan Savithri or Kids Of The Round Table?",kids of the round table,kids of the round table,1.0,1.0000000000000002,True
111,Where did Gigi Causey's husband graduate from?,yale,tisch,0.12741848826408386,0.0,False
112,What nationality is Geodeung Of Geumgwan Gaya's mother?,geodeung of geumgwan gaya's mother was of silla nationality,india,0.14251992106437683,0.0,False
113,"Which film was released earlier, Xenoa or Divorce Invitation?",xenoa,xenoa,1.0000001192092896,1.0,True
114,What is the cause of death of Alex Matthiessen's father?,suicide,leukemia,0.2407466471195221,0.0,False
115,What is the place of birth of Remigius Of Rouen's father?,bayeux,herstal,0.1466543972492218,0.0,False
116,When did Lord Patrick Crichton-Stuart's father die?,1947,22 january 1794,0.32550832629203796,0.0,False
117,"Which film has the director who was born earlier, It'S A Joke, Son! or The Thirty Nine Steps (1978 Film)?","the director of ""it's a joke son"" was born earlier",it's a joke son,0.7223020195960999,0.44943641652398214,False
118,Are both directors of films The Slayer (Film) and Moscow Heat from the same country?,no,yes,0.3410777449607849,0.0,False
119,"Which school was established first, Whitehorse Manor Junior School or Sabawoon Rehabilitation Centre?",whitehorse manor junior school,sabawoon rehabilitation centre,0.24658632278442383,0.0,False
120,Are Little Sachigo Lake and Holden Lake located in the same country?,yes,yes,1.0,1.0,True
121,Who is Henriette Of France (1727–1752)'s maternal grandfather?,king george ii of great britain,stanisław leszczyński,0.15450243651866913,0.0,False
122,"Which film has the director born first, Leave It To Henry or The Last Night Of Scheherazade?",leave it to henry,leave it to henry,0.9999999403953552,1.0,True
123,"What is the date of death of Gero Ii, Margrave Of The Saxon Ostmark's father?",965,3 august 979,0.40003809332847595,0.0,False
124,"Are Tomskoye, Amur Oblast and Pleshkovo located in the same country?",yes russia,yes,0.46465641260147095,0.5797386715376658,False
125,"Which film came out earlier, I Am Breathing or Ulti Ganga?",i am breathing,ulti ganga,0.07779848575592041,0.0,False
126,"Who was born later, Levon Julfalakyan or Charlotte Spurkeland?",charlotte spurkeland,charlotte spurkeland,1.0,1.0000000000000002,True
127,Who is the father of the director of film Red 2 (Film)?,bruce willis,aldo parisot,0.2721882462501526,0.0,False
128,When was the company that published American Scientist founded?,1933,1886,0.4630783498287201,0.0,False
129,What is the place of birth of Jo Planckaert's father?,belgium,nevele,0.27551811933517456,0.0,False
130,What is the place of birth of Gwilym Lloyd George's father?,manchester england,manchester,0.8356828093528748,0.5797386715376658,False
131,"What is the place of birth of James Douglas, 3Rd Earl Of Angus's father?",tantallon castle,tantallon castle,1.0,1.0000000000000002,True
132,What nationality is the director of film They Call It Love?,italian,american,0.2801574468612671,0.0,False
133,What is the place of birth of Zhanna Nemtsova's father?,sochi russia,sochi,0.7198258638381958,0.5797386715376658,False
134,"Which film has the director born earlier, Santa Fe Uprising or Trainer And Temptress?",santa fe uprising,trainer and temptress,0.05615966022014618,0.0,False
135,"Which film has the director who was born earlier, Adam'S Rib or Thendral Veesum?",adam's rib - directed by george cukor born in 1899,adam's rib,0.6367522478103638,0.3554767779546839,False
136,"Which country the composer of film Continental, A Film Without Guns is from?",brazil,french,0.27014392614364624,0.0,False
137,Where was the director of film Age-Old Friends born?,kansas city missouri,winnipeg manitoba,0.16380923986434937,0.0,False
138,"Which one was established first, Noerr or Korn Ferry?",korn ferry,noerr,0.06368616223335266,0.0,False
139,Where was the father of Eleonora Di Garzia Di Toledo born?,portugal,villafranca del bierzo,0.3705475330352783,0.0,False
140,What is the award that the director of film The Last Night Of The Barbary Coast got?,palme d'or,jean hersholt humanitarian award,0.02986465021967888,0.0,False
141,"Who is Prince Nicolas, Duke Of Ångermanland's mother?",princess madeleine of sweden,princess madeleine duchess of hälsingland and gästrikland,0.6960138082504272,0.40735260428856745,False
142,Who is the paternal grandmother of Princess Augusta Of Waldeck-Pyrmont?,queen emma of the netherlands,princess augusta of schwarzburg-sondershausen,0.4971325099468231,0.11234277891542777,False
143,Where does the director of film The Marquise Of O (Film) work at?,bavaria,cahiers du cinéma,0.12881197035312653,0.0,False
144,"Which film whose director is younger, Joe Palooka In Fighting Mad or Figaro-Ci, Figaro-Là?",joe palooka in fighting mad - 28 years old figaro-ci figaro-là - 23 years old,figaro-ci figaro-là,0.31070226430892944,0.4103626449521848,False
145,"Which film was released first, Ekam – Son Of Soil or Farber'S Nerve?",ekam - son of soil,farber's nerve,0.23484140634536743,0.0,False
146,Which country Mohammed Al-Modiahki's wife is from?,qatar,china,0.3602435290813446,0.0,False
147,Do both films: Gammat Jammat and Ready (2011 Film) have the directors from the same country?,yes,yes,1.0,1.0,True
148,Who is Philip Of Sicily's father?,henry vi,charles i of naples,0.5749458074569702,0.0,False
149,"Who was born later, Gideon Johnson Pillow or Holm Jølsen?",holm jølsen,holm jølsen,0.9999998807907104,1.0000000000000002,True
150,"Which film has the director who died first, The Crime Doctor'S Courage or Vasantha Sena (1967 Film)?","the director of ""the crime doctor's courage"" died first",the crime doctor's courage,0.6861432194709778,0.6476308251809643,False
151,"Where did the director of film My Heidelberg, I Can Not Forget You die?",zhang renjie died in taiwan,argentina,-0.021331945434212685,0.0,False
152,"Which film was released earlier, Tiger Of The Seven Seas or My Wife'S Lodger?",tiger of the seven seas,my wife's lodger,0.10011526942253113,0.0,False
153,Do Alice Mary Dowd and Richard N. Palmer have the same nationality?,yes,yes,1.0,1.0,True
154,Who is the father of the director of film Wonders Of The Sea 3D?,jacques cousteau,jacques cousteau,1.0,1.0000000000000002,True
155,"Which film has the director died first, Le Guignolo or Knights Of The Range?",le guignolo,knights of the range,0.3233608603477478,0.0,False
156,"Who died later, Narcís Ventalló or H. Verlan Andersen?",h verlan andersen,narcís ventalló,0.17040187120437622,0.0,False
157,"Which film was released first, The Beginning Or The End or Hold Back The Night?",the beginning or the end,the beginning or the end,0.9999999403953552,1.0,True
158,"Who is younger, Aneta Hladíková or René Poupardin?",aneta hladíková,aneta hladíková,1.0,1.0000000000000002,True
159,Where was the place of death of Prince Christopher Of Greece And Denmark's father?,tatoi palace,thessaloniki,0.31041544675827026,0.0,False
160,What is the place of birth of the director of film Guilty Of Treason?,lisbon portugal,new york,0.1894121915102005,0.0,False
161,"Where did Charles Stewart, 3Rd Duke Of Richmond's father graduate from?",cambridge,university of paris,0.43667203187942505,0.0,False
162,What is the place of birth of the performer of song I Wish (Gabrielle Song)?,new york city,hackney,0.41410666704177856,0.0,False
163,When was the director of film Jinpa born?,1976,1969,0.693101167678833,0.0,False
164,"Which film whose director is younger, Kalippava or A Couch In New York?",kalippava,a couch in new york,0.08813844621181488,0.0,False
165,"Which film has the director who died earlier, The Love Charm or The Constant Woman?",the love charm,the constant woman,0.26087766885757446,0.20199309249791836,False
166,"Which film came out earlier, Dis-Moi Qui Tuer or Under The Hawthorn Tree (Film)?",dis-moi qui tuer,dis-moi qui tuer,1.0,1.0,True
167,Where was the place of death of Tamatoa Vi's father?,moorea,huahine,-0.04214197397232056,0.0,False
168,Where did the director of film Old Man Drinking A Glass Of Beer die?,albuquerque,brighton,0.16157466173171997,0.0,False
169,"What is the date of death of Henry St John, 18Th Baron St John Of Bletso's father?",march 8 2013,10 may 1912,0.4267483353614807,0.0,False
170,"Who is younger, Justin Paul or Helly Shah?",helly shah,helly shah,0.9999998211860657,1.0000000000000002,True
171,Who was born first out of Marco De Luigi and Fabio Maistro?,fabio maistro,marco de luigi,0.5482051372528076,0.0,False
172,"Which film has the director who died earlier, Guns And Guitars or To The Victor?",guns and guitars,guns and guitars,0.9999998807907104,1.0000000000000002,True
173,"Which film has the director who died later, His Last Haul or The Falcon In San Francisco?",the falcon in san francisco,the falcon in san francisco,0.9999998807907104,1.0000000000000002,True
174,"Who is Edward De Vere, 17Th Earl Of Oxford's paternal grandfather?",john de vere,john de vere 15th earl of oxford,0.6464297771453857,0.5245910904457138,False
175,Where was the place of death of Alexander Carl Otto Westphal's father?,hanover,kreuzlingen,0.15430565178394318,0.0,False
176,"Which film has the director born earlier, Jayam Manade or Bulldog Drummond'S Revenge?",jayam manade (1956),bulldog drummond's revenge,-0.0008267387747764587,0.0,False
177,"Which film has the director who is older, The Gamecock (Film) or Monster A Go-Go?",monster a go-go,monster a go-go,1.0,1.0000000000000002,True
178,Where was the place of death of Alessandro Vitelli's father?,rome,florence,0.4437057375907898,0.0,False
179,Where was the performer of song Bag Skyerne born?,denmark,århus,0.317638099193573,0.0,False
180,Are both directors of films 16 To Life and Saved By The Belles from the same country?,no,yes,0.3410777449607849,0.0,False
181,Where was the mother of Francis Ii Of France born?,spain,florence,0.4051138758659363,0.0,False
182,"Who was born later, Marc De Clerck or Wiesław Perszke?",wiesław perszke,wiesław perszke,1.0000001192092896,1.0000000000000002,True
183,"Which film has the director born later, Jesse James' Women or Ride Lonesome?",ride lonesome,ride lonesome,1.0,1.0000000000000002,True
184,What nationality is the director of film Madeleine (1950 Film)?,swiss,british,0.20435455441474915,0.0,False
185,"Which film has the director died first, Edge Of Doom or A Mother'S Secret?",edge of doom,a mother's secret,0.18544858694076538,0.0,False
186,"Which song was released earlier, 1990-Sick (Get 'Em All) or Who'S Laughing Now (Song)?",1990-sick (get 'em all),1990-sick (get 'em all),1.0,1.0000000000000002,True
187,Where did the director of film Desolation Angels (1995 Film) graduate from?,university of southern california,state university of new york at purchase,0.5824030041694641,0.23790309463326234,False
188,"When did Richard Annesley, 2Nd Earl Annesley's father die?",1770,2 september 1770,0.6974430680274963,0.5797386715376658,False
189,"Which film has the director died earlier, Lemonade Joe or Bountiful Summer?",lemonade joe,bountiful summer,0.30575424432754517,0.0,False
190,"What is the date of death of Conan Ii, Duke Of Brittany's mother?",1067,1080,0.6421273946762085,0.0,False
191,When was the director of film Reykjavík-Rotterdam born?,1967,30 june 1963,0.5875895023345947,0.0,False
192,What is the place of birth of Eiludd Powys's father?,wales,wales,1.0,1.0,True
193,Where was the director of film At The End Of The Tunnel born?,argentina,rosario,0.5167110562324524,0.0,False
194,When was Ferdinand Iii Of Limburg Stirum's father born?,1684,1701,0.4573459029197693,0.0,False
195,Which country the director of film Ulzhan is from?,kazakhstan,german,0.18322859704494476,0.0,False
196,Who is Prince Franz De Paula Of Liechtenstein's paternal grandfather?,prince franz joseph ii of liechtenstein,franz joseph i,0.6656313538551331,0.4494364165239822,False
197,What is the place of birth of Samir Rifai's father?,irbid jordan,amman,0.4999292194843292,0.0,False
198,Who is the paternal grandmother of Archduchess Dolores Of Austria?,sophie duchess of hohenberg,princess maria immaculata of bourbon-two sicilies,0.3570749759674072,0.10599213135093251,False
199,"Which film has the director died first, Two For Tonight or Light Over Russia?",two for tonight,two for tonight,1.0,1.0000000000000002,True
200,What is the place of birth of the director of film Peter'S Friends?,london england,belfast,0.3572889566421509,0.0,False
201,Where was the composer of film Love Story 1999 born?,belarus,tamil,0.15748147666454315,0.0,False
202,"Who is the father of Beltrán Vélez De Guevara, Marquis Of Campo Real?",antonio vélez de guevara,íñigo vélez de guevara 7th count of oñate,0.5719596147537231,0.3748077700589727,False
203,"Which film whose director is younger, Jeedar or The Rebel Set?",the rebel set,jeedar,0.10034435987472534,0.0,False
204,Where was the mother of Antonio Flores born?,in the philippines,jerez de la frontera,0.20290745794773102,0.0,False
205,What is the place of birth of the performer of song Down Ass Bitch?,los angeles california,queens,0.2854961156845093,0.0,False
206,What is the place of birth of Empress Xu (Ming Dynasty)'s husband?,beijing china,nanjing,0.6246997117996216,0.0,False
207,"Which film came out earlier, Niyoti or Angali Pangali?",niyoti,niyoti,1.0,1.0,True
208,Which country Aleksandra Marianna Wiesiołowska's father is from?,poland,polish–lithuanian commonwealth,0.7493301630020142,0.0,False
209,Which country Tivala's father is from?,brazil,maurya dynasty,0.11862850934267044,0.0,False
210,Who is the paternal grandmother of King Kang Of Zhou?,queen jiang,yi jiang,0.8426241874694824,0.33609692727625756,False
211,"Which film has the director who died first, The Face Of Fu Manchu or The Hidden One?",the face of fu manchu,the hidden one,0.3760138750076294,0.1506401849870651,False
212,What is the place of birth of the director of film Double Or Nothing (1940 Film)?,miami florida,new brunswick new jersey,0.09961751103401184,0.0,False
213,"Which film whose director was born first, The Great Flamarion or The Hollars?",the great flamarion,the great flamarion,1.0000001192092896,1.0000000000000002,True
214,Do both directors of films Dangerous To Know and Les Côtelettes have the same nationality?,no,yes,0.3410777449607849,0.0,False
215,"Are both villages, Mavrolithari and Ampelakia, Evros, located in the same country?",yes,yes,1.0,1.0,True
216,Where was the place of death of the director of film Kathputli (1971 Film)?,mumbai india,bombay,0.8172895908355713,0.0,False
217,Where did the director of film Ręce Do Góry study?,wrocław university,national film school in łódź,0.5639065504074097,0.0,False
218,Where was the place of death of Suzanne Farrington's mother?,london england,london,0.8695828318595886,0.5797386715376658,False
219,What nationality is the director of film Name The Man?,american,swedish,0.21114008128643036,0.0,False
220,Do Kreesha Turner and Samantha Jo share the same nationality?,yes,yes,1.0,1.0,True
221,What is the place of birth of the director of film Aurora (2018 Film)?,romania,davao,0.17499670386314392,0.0,False
222,"Which film has the director born later, Befikre or American Sniper?",befikre,befikre,0.9999998807907104,1.0,True
223,When is Prince Napoléon Bonaparte's father's birthday?,15 august 1769,15 november 1784,0.7118923664093018,0.20199309249791836,False
224,"Which film was released more recently, Toolbox Murders or I Met You In Naples?",i met you in naples,toolbox murders,-0.011671937070786953,0.0,False
225,Where was the place of death of the composer of song How Long Has This Been Going On??,california,hollywood,0.2468496412038803,0.0,False
226,"Which film has the director died earlier, Youngblood Hawke (Film) or Crook'S Tour?",youngblood hawke,crook's tour,0.15582570433616638,0.0,False
227,Where did William S. Burroughs Jr.'s father study?,harvard,harvard,1.0,1.0,True
228,"Which film has the director who was born earlier, Circus Beely or Tom, Dick And Harry 2?",circus beely,circus beely,1.0,1.0000000000000002,True
229,Who is the maternal grandmother of Felipe De Marichalar Y Borbón?,queen sofia of spain,queen sofía of spain,0.9999999403953552,0.6029748160380572,False
230,Are the directors of both films The Fall Of A Saint and Fighting Through from the same country?,yes,no,0.3410777449607849,0.0,False
231,Which country Natalie Portman's husband is from?,france,french,0.8006882667541504,0.0,False
232,Who is the father-in-law of Tsandzile Ndwandwe?,king mswati iii,ndvungunye,0.19170933961868286,0.0,False
233,"Which film has the director born earlier, Mister Scarface or Waking Sleeping Beauty?",mister scarface,mister scarface,1.0,1.0000000000000002,True
234,What is the place of birth of the performer of song Hunter (Björk Song)?,iceland,reykjavík,0.7714793682098389,0.0,False
235,"Who is the paternal grandfather of Richard Beauchamp, 1St Earl Of Worcester?",thomas de beauchamp,thomas de beauchamp,0.9999999403953552,1.0000000000000002,True
236,Who is the spouse of the director of film Carol'S Journey?,alex brendemühl,maría barranco,0.2006579339504242,0.0,False
237,"Which film has the director born later, Diary Of A Maniac or Return Of The Hero?","""diary of a maniac""",return of the hero,0.26954397559165955,0.1707761131901165,False
238,"Where was the father of Augustus William, Duke Of Brunswick-Bevern born?",vienna austria,osterholz,0.2762276828289032,0.0,False
