index,question,predicted_answer,actual_answer,bert_score,cosine_score,exact_match
16,"Il était une fois l’indépendance
Il était une fois l’indépendance is a 2009 Malian film.

Which film has the director born first, The Raven'S Dance or Keïta! L'Héritage Du Griot?",keïta l'héritage du griot,the raven's dance,0.12722989916801453,0.0,False
17,"Jean Martin (disambiguation)
Jean Martin may refer to:

When did Jean Martin (Singer)'s husband die?",1999,1983,0.5588820576667786,0.0,False
18,"The Last Ride of the Dalton Gang
The Last Ride of the Dalton Gang is a 1979 television film directed by Dan Curtis about the Dalton Gang. It is not entirely accurate, as noted at the film's beginning.

Which film has the director who died earlier, Tangled Destinies or The Daltons' Women?",tangled destinies,tangled destinies,1.0,1.0000000000000002,True
19,"It's a Wonderful Life
Due to all the above actions, this is one of the few RKO films not controlled by Turner Entertainment / Warner Bros. in the USA. It is also one of two Capra films Paramount owns despite not having originally released it -- the other is Broadway Bill (originally from Columbia, remade by Paramount as Riding High in 1950).

Which film was released earlier, Moment Of Danger or The Ballad Of Josie?",the ballad of josie was released earlier,moment of danger,0.006905481219291687,0.12536693798731732,False
20,"Film manifesto
There have been a number of manifestos related to film. These propose the author/ s feelings and briefing on the how and why of film:

What nationality is the director of film World And Time Enough?",canadian,united states,0.3296375572681427,0.0,False
21,"Spectre (2015 film)
A sequel to Spectre will begin development in spring 2016. Sam Mendes has stated he will not return to direct the next 007 film. Christoph Waltz has signed on for two more films in the series, but his return depends on whether or not Craig will again portray Bond.

Which film has the director died earlier, Poker In Bed or The Machine To Kill Bad People?",poker in bed,the machine to kill bad people,0.10991297662258148,0.0,False
22,"Sarah Prefers to Run
Sarah Prefers to Run is a 2013 Canadian drama film written and directed by Chloé Robichaud. It was screened in the Un Certain Regard section at the 2013 Cannes Film Festival. It won the Women in Film& Television Vancouver Artistic Merit Award at the 2013 Vancouver International Film Festival.

Which film whose director is younger, Heads I Win, Tails You Lose or The Incredible Sarah?",the incredible sarah,heads i win tails you lose,0.10156048834323883,0.0,False
23,"Catherine of Sweden, Countess Palatine of Kleeburg
Catherine of Sweden (10 November 1584 – 13 December 1638) was a Swedish princess and a Countess Palatine of Zweibrücken as the consort of her second cousin John Casimir of Palatinate-Zweibrücken. She is known as the periodical foster-mother of Queen Christina of Sweden.

Who is Catherine Of Pomerania, Countess Palatine Of Neumarkt's father-in-law?",rupert king of germany,rupert,0.7297191619873047,0.3799783615910079,False
24,"Nǃai, the Story of a ǃKung Woman
Nǃai, the Story of a ǃKung Woman is a documentary film by ethnographic filmmaker John Marshall. The film was first broadcast in 1980 as part of the Odyssey series on PBS and is distributed by Documentary Educational Resources. It provides a broad overview of Juǀʼhoan life, both past and present, and an intimate portrait of Nǃai, a Juǀʼhoan woman who in 1978 was in her mid-thirties. Nǃai tells her own story, and in so doing, the story of Juǀʼhoan life.

Who is Marie Zéphyrine Of France's paternal grandmother?",maria amalia of austria,marie leszczyńska,0.4161202311515808,0.0,False
25,"Who Saw Her Die?
Who Saw Her Die? is a 1972 Italian ""giallo"" film directed by Aldo Lado and Vittorio De Sisti, starring Anita Strindberg and George Lazenby. Lazenby and Strindberg play the parents of a murdered girl, who pursue her black-veiled killer throughout Venice. "" Who Saw Her Die? "" features music by Ennio Morricone, and has seen positive reviews for Lazenby's performance.

Which film has the director died earlier, Condemned Women or Faces In The Dark?","the director died before ""faces in the dark""",condemned women,0.017127729952335358,0.0,False
26,"Eden (2006 film)
Eden is a 2006 German film directed by Michael Hofmann in which a chef falls for a married woman.

Who is the spouse of the director of film Eden And After?",michael hofmann,catherine robbe-grillet,0.22102347016334534,0.0,False
27,"Anastasia (sister of Constantine I)
Anastasia was the daughter of Roman Emperor Constantius Chlorus and Flavia Maximiana Theodora, and half sister of Emperor Constantine I. Anastasia was associated with a plot to assassinate Constantine. Her husband, Bassianus, was found to be plotting against Constantine.

Where was the place of death of Anastasia Of Serbia's husband?",carthage,hilandar,0.24135714769363403,0.0,False
28,"Tiger Tale
Tiger Tale is a children's picture book illustrated by Marion Isham and written by Steve Isham. First published in 2002, the book retells the Aboriginal story of how the Tasmanian tiger got its stripes. "" Tiger Tale"" is illustrated using torn paper collage that gives the book a folkloric style.

Are Fire In Hell and The Tiger: An Old Hunter'S Tale from the same country?",no,yes,0.3410777449607849,0.0,False
29,"Zappatore
Zappatore is an Italian drama film directed by Alfonso Brescia and starring Mario Merola. The film was released in Italy on 5 December 1980. It is the"" cine- scripted"" which received the highest grossing theaters, ranking the 60th place of the most successful films in Italy in the 1980/ 81 season. The film is loosely based on the eponymous song, written by Libero Bovio and Albano.

Which film was released more recently, Lo Zappatore or Placer Sangriento?",placer sangriento,placer sangriento,1.0,1.0000000000000002,True
30,"Saint Gwenfyl
Saint Gwenfyl was an early Welsh Christian saint from the Brychan family. Little is known of her life.

Was Şemsettin Baş or Gwenc'Hlan Le Scouëzec born first?",şemsettin baş,gwenc'hlan le scouëzec,0.3391636312007904,0.0,False
31,"Ramaniyechiyude namathil
Ramaniyechiyude Namathil is a 2015 Malayalam short film directed by Liju Thomasstarring Arun Kumar and Para Babu. The film was screened at various festivals such as FEFKA short film festival and received many accolades. It won the first prize in the Shoot an Idea competition organised by Kappa TV. The team joined with Asif Ali for the movie Kavi Uddheshichathu ..? was released on 8 October 2016.

Which film has the director born later, Bhoomiyude Avakashikal or The Majesty Of The Law?",the majesty of the law,bhoomiyude avakashikal,0.04266909509897232,0.0,False
32,"Cornelia (mother of the Gracchi)
Cornelia( c. 190s – c. 115 BC) was the second daughter of Publius Cornelius Scipio Africanus, the hero of the Second Punic War, and Aemilia Paulla. She is remembered as a prototypical example of a virtuous Roman woman. She was the mother of the Gracchi brothers, and the mother- in- law of Scipio Aemilianus.

Who is Cornelia (Wife Of Caesar)'s child-in-law?",cornelia (wife of caesar)'s child-in-law is octavian (later known as augustus),pompey,0.05455504357814789,0.0,False
33,"John Middleton Murry Jr.
John Middleton Murry Jr. (9 May 1926 – 31 March 2002) was an English writer who used the names Colin Murry and Richard Cowper.

Why did John Middleton Murry's wife die?",alcoholism,tuberculosis,0.26934197545051575,0.0,False
34,"Diya al-Dawla
Abu Tahir Firuzshah , better known by his ""laqab"" of Diya' al-Dawla, was the Buyid ruler of Basra during the 980s. He was the son of 'Adud al-Dawla.

Who is the paternal grandfather of Taj Al-Dawla?",imad al-dawla,rukn al-dawla,0.7443831562995911,0.5031026124151314,False
35,"Maciej Ślesicki
Maciej Wojciech Slesicki (born 1966 in Warsaw) is a Polish film director and screenwriter, co-founder and lecturer at the Warsaw Film School.

Do both films Payment On Demand and My Cousin From Warsaw have the directors from the same country?",yes,yes,1.0,1.0,True
36,"Film manifesto
There have been a number of manifestos related to film. These propose the author/ s feelings and briefing on the how and why of film:

What is the place of birth of the director of film And The Spring Comes?",iran,xi'an,0.17638561129570007,0.0,False
37,"James T. O'Donohoe
James T. O'Donohoe( 1898 – 27 August 1928 in Los Angeles, California) born James Thomas Langton O'Donohoe was a screenwriter in the early days of Hollywood, during the silent film era. His films include"" Kindred of the Dust""( 1922),"" The Lucky Lady""( 1926),"" What Price Glory?""( 1926),"" The Spaniard""( 1926),"" Two Arabian Knights""( 1927),"" Red Lips""( 1928), and"" Show Girl""( 1928).

Who died first, Madame Pasca or James A. Donohoe?",madame pasca died first,madame pasca,0.7868863940238953,0.5797386715376658,False
38,"Christian Coulson
Christian Peter Coulson( born 3 October 1978) is an English actor best known for playing the 16- year old Tom Marvolo Riddle in"" Harry Potter and the Chamber of Secrets"".

Who was born later, D'Arcy Coulson or Thomas William Adams?",d'arcy coulson,d'arcy coulson,0.9999998807907104,1.0000000000000002,True
39,"Saginaw High School
Saginaw High School( part of the Saginaw City School District) is located in Saginaw, Michigan, USA. The student enrollment is 593 students. The school's mission statement is"" Saginaw High is committed to ensuring a safe and academic environment where the students will become academically proficient, life long learners, and productive citizens.""

Are Simonds Catholic College and Saginaw High School (Texas) both located in the same country?",no,no,1.0,1.0,True
40,"William, Duke of Nassau
Wilhelm (Given names: "" Georg Wilhelm August Heinrich Belgicus""; 14 June 1792, Kirchheimbolanden – 20/30 August 1839, Bad Kissingen) was joint sovereign Duke of Nassau, along with his cousin Frederick Augustus, reigning from 1816 until 1839. He was also sovereign Prince of Nassau-Weilburg from 1816 until its incorporation into the duchy of Nassau. Frederick Augustus died on 24 March 1816 and Wilhelm inherited the Usingen territories and became sole sovereign of the Duchy of Nassau. He is the father of Adolphe, Grand Duke of Luxembourg, and Queen Sophia of Sweden and Norway, consort of King Oscar II and also a 17th cousin (and 3rd cousin) of William III of the Netherlands, who left a surviving daughter to rule his main realm, but the crown of Luxembourg went through the male line, looking to 17 generations back, to pass to the Duke of Nassau and then his descendants.

Which country Prince Nikolaus Wilhelm Of Nassau's mother is from?",luxembourg,german,0.39150309562683105,0.0,False
41,"Academy Award for Best Director
Wins Director John Ford Frank Capra William Wyler Frank Borzage Clint Eastwood Miloš Forman Alejandro G. Iñárritu Elia Kazan David Lean Ang Lee Frank Lloyd Joseph L. Mankiewicz Leo McCarey Lewis Milestone Steven Spielberg George Stevens Oliver Stone Billy Wilder Robert Wise Fred Zinnemann

Which film whose director was born first, 45 Fathers or The Intended?",45 fathers,45 fathers,1.0,1.0000000000000002,True
42,"Louis-Alexandre Berthier
Louis-Alexandre Berthier (20 November 1753 – 1 June 1815), 1st Prince of Wagram, Sovereign Prince of Neuchâtel, was a French Marshal and Vice-Constable of the Empire, and Chief of Staff under Napoleon.

Who is the paternal grandfather of Alexandre Berthier, 3Rd Prince Of Wagram?",jean bautiste gmbh,louis-alexandre berthier,0.30590417981147766,0.0,False
43,"Gian Maria Visconti
Gian Maria Visconti( or Giovanni Maria; 7 September 1388 in Abbiategrasso – 16 May 1412) was the second Visconti Duke of Milan, the son of Gian Galeazzo Visconti and Caterina Visconti.

Where was the husband of Caterina Visconti born?",abbiategrasso,pavia,0.16692084074020386,0.0,False
44,"The Film That Changed My Life
The Film That Changed My Life( also known as"" The Film That Changed My Life: 30 Directors on Their Epiphanies in the Dark"") is a non-fiction collection of interviews compiled by American journalist, author and film columnist Robert K. Elder. The book presents interviews with thirty famous directors who share stories about the movies that affected their career paths and directing styles.

Which film has the director who was born later, A Quiet Place In The Country or When Were You Born?",when were you born,a quiet place in the country,0.09797383844852448,0.0,False
45,"List of people born at sea
This is a list of notable people born at sea.

Who was born first, John Beach or Gordon Persons?",john beach,john beach,1.0,1.0000000000000002,True
46,"Dead Men Tell
Dead Men Tell is a 1941 mystery film starring Sidney Toler, who played Charlie Chan in 22 feature films, beginning with ""Charlie Chan in Honolulu"" (1938), and ending with ""The Trap"" (1946). The first 11 Charlie Chan films were produced by 20th Century Fox Studios, thereafter sold to Monogram Pictures.

Which film has the director born earlier, The House By The Cemetery or Charlie Chan In Honolulu?",charlie chan in honolulu,charlie chan in honolulu,1.0,1.0,True
47,"Paco León
Francisco León Barrios( was born 4 October 1974), known as Paco León is a Spanish actor, producer, philanthropist and director. Born in Seville, his first television experiences were playing in the comedy"" Mariquilla Ríe Perlas"" and"" Castillos en el Aire"" on Canal Sur. He was a host of the variety TV show"" Cita a Ciegas"" and of the TV game show"" Triunfa en Casa"". He also played the role of Maria in the comedy"" Moncloa, ¿ Dígame?"" on Telecinco. But his real trampoline to fame was the Antena 3 comedy sketch show Homo Zapping, in which he immediately stood out from among the cast. He has returned to Telecinco with the role of Luisma in Aída.

Who is the child of the director of film La Leona (Film)?",paco león,víctor bó,0.39680495858192444,0.0,False
48,"Blanche of France, Infanta of Castile
Blanche of France( French:"" Blanche de France"")( 1253–1323) was a daughter of King Louis IX of France and Margaret of Provence, and sister of King Philip III of France and Queen Isabella of Navarre.

Who is Blanche Of Portugal (1259–1321)'s paternal grandmother?",blanche of france,urraca of castile,0.2830861210823059,0.20199309249791836,False
49,"Per amore di Cesarina
Per amore di Cesarina("" For Love of Cesarina"") is a 1976 Italian comedy film directed by Vittorio Sindoni.

Who lived longer, Giuseppe Cesari or Nicos Poulantzas?",nicos poulantzas,giuseppe cesari,0.2693791389465332,0.0,False
50,"Fernando Fragata
Filmmaker Fernando Fragata started his career in Portugal with the short film Love& Alchemy, which won him several International awards for best short film and best director. His other Portuguese films include the romantic comedy Sweet Nightmare and the critically acclaimed action comedy Chasing Life( Pulsação Zero). In 2004 he wrote and directed the mystery crime The Trunk( Sorte Nula), which became the top grossing Portuguese film of that year. Backlight came in 2010 and again broke box office records in his home country.

Are director of film Nights On The Road and director of film Swann In Love (Film) from the same country?",no,yes,0.3410777449607849,0.0,False
51,"Elia
Elia is a name which may be a variant of the names Elias, Elijah, Eli or Eliahu.

Who is older, Aryeh Ben-Eliezer or Jason Pociask?",aryeh ben-eliezer,aryeh ben-eliezer,1.0,1.0000000000000002,True
52,"Bath stone
Bath Stone has been used extensively as a building material throughout southern England, for churches, houses, and public buildings such as railway stations.

Where does the director of film Man At Bath work at?",christ church oxford,cahiers du cinéma,0.10451169312000275,0.0,False
53,"Lord of Arran
The Lord of Arran was a title for the lord of Arran, Scotland in High Medieval Scotland.

Who is Arthur Gore, 2Nd Earl Of Arran's paternal grandfather?",adam gore 2nd earl of arran,sir arthur gore 2nd baronet,0.5938467979431152,0.22576484600261612,False
54,"Kaufingerstraße
The Kaufingerstraße is one of the oldest streets in Munich and, together with the Neuhauser Straße, one of the most important shopping streets in Munich.

Are both Kaufland and Otrag located in the same country?",yes,yes,1.0,1.0,True
55,"Sarvam Thaala Mayam (soundtrack)
The soundtrack album for the film Sarvam Thaala Mayam consists of six feature songs plus instrumental tracks. The film's director Menon has also composed a song which Rahman has curated.

Which film came out earlier, Aanaval Mothiram or Heroes Of The Street?",aanaval mothiram,heroes of the street,0.0041358210146427155,0.0,False
56,"John Crichton-Stuart, 4th Marquess of Bute
John Crichton- Stuart, 4th Marquess of Bute, KT( 20 June 1881 – 25 April 1947), was a Scottish peer.

Where was the father of Lord Patrick Crichton-Stuart born?",in london,london,0.9407235383987427,0.5797386715376658,False
57,"Policegiri
Policegiri recorded an average opening and did extremely poor multiplex business although single screens fared much better where it remained in theatres for three weeks recording 57 cr after its four-week run across India. The film was declared a average by Box Office India.

Which country the director of film Daadagiri is from?",india,pakistan,0.49524787068367004,0.0,False
58,"Felix Leiter
Felix Leiter is a fictional character created by Ian Fleming in the James Bond series. The character is an operative for the CIA and Bond's friend. After losing a leg and his hand to a shark attack, Leiter joined the Pinkerton Detective Agency. The name ``Felix ''comes from the middle name of Fleming's friend Ivar Bryce, while the name`` Leiter'' was the surname of Fleming's friend Marion Oates Leiter Charles, then wife of Thomas Leiter.

Where was the wife of Douglas Leiterman born?",chicago,winnipeg manitoba,0.30145102739334106,0.0,False
59,"Where Are You? (1937 song)
"" Where Are You?"" is a popular song composed by Jimmy McHugh, with lyrics by Harold Adamson. The song was written for the 1937 film"" Top of the Town"" and was originally performed by Gertrude Niesen. Niesen also made a commercial recording of the song for Brunswick Records and this was popular. "" Where Are You?"" has been recorded by many performers.

What is the place of birth of the performer of song Who...?",chicago,fukuoka,0.26886582374572754,0.0,False
60,"Hercules (1995 film)
Hercules is a 1995 film about the story of the Greek demigod Hercules, the son of Zeus and Alcmene.

Where was the place of death of the director of film Mole Men Against The Son Of Hercules?",italy,roma,0.6039659976959229,0.0,False
61,"Mikhail Gaydamak
Mikhail Dmitriyevich Gaydamak( born 21 November 1996) is a Russian football player who plays for Volna Pinsk.

Where was the father of Alexandre Gaydamak born?",russia,moscow ussr,0.7870078682899475,0.0,False
62,"Le courage d'aimer
Le Courage d'aimer is a comedy drama directed by Claude Lelouch released on 29 June 2005. It is the result of a recutting of the first part (""Les parisiens"") of an unfinished trilogy - Le Genre humain with the scenes from the film that would have constituted the second film, called ""Le Bonheur, c'est mieux que la vie"".

Which film has the director who died earlier, Toen 'T Licht Verdween or Boum Sur Paris?",toen 't licht verdween,toen 't licht verdween,1.0,1.0000000000000002,True
63,"Gaston, Count of Eu
Prince Gaston of Orleans, Count of Eu (28 April 1842 – 28 August 1922), the first son of Louis, Duke of Nemours, and Princess Victoria of Saxe-Coburg and Gotha, was a French prince and military commander who fought in the Spanish-Moroccan War and the Paraguayan War. Gaston was married to Princess Isabel, heiress to the Brazilian throne.

Who is Gaston, Duke Of Orléans's paternal grandmother?",queen marie amalie of naples and sicily,jeanne d'albret,0.38056570291519165,0.0,False
64,"Half the Picture
Half the Picture is a 2018 documentary film by Amy Adrion about women directors in Hollywood and the struggles they faced.

Where was the director of film The Half-Way Girl born?",amy adrion was born in ohio usa,new york,0.1851859986782074,0.0,False
65,"Sophia of Hungary (nun)
Sophia was the elder of the two daughters of King Béla II of Hungary. She was engaged to Henry, a son of Conrad III of Germany. She died as a nun in the Admont Abbey.

Who is the father-in-law of Sophia Of Wittelsbach?",frederick i holy roman emperor,louis ii,0.4395422339439392,0.0,False
66,"Henry I, Count of Louvain
Henry I was Count of Louvain from 1015 until 1038.

Where was the place of death of Lambert I, Count Of Louvain's father?",louvain,bohemia,0.1562201976776123,0.0,False
67,"Gleaming the Cube
Renowned stuntman Buddy Joe Hooker makes a cameo at the start of the chase scene's freeway segment as the driver whose Corvette gets sideswiped

Where was the director of film Highway Dragnet born?",brazil,gura humorului,0.29126325249671936,0.0,False
68,"Prince Gustav of Thurn and Taxis
Prince Gustav Franz Maria of Thurn and Taxis, full German name:"" Gustav Franz Maria, Prinz von Thurn und Taxis""( 22 August 1888, Dresden, Kingdom of Saxony – 30 April 1919, Munich, Bavarian Soviet Republic), was a member of the House of Thurn and Taxis and a Prince of Thurn and Taxis by birth. As a member of the Thule Society, Gustav was killed by the Bavarian Soviet Republic government during the German Revolution of 1918 – 19.

Where did Prince Gustav Of Thurn And Taxis (1848–1914)'s mother die?",hamburg,meran,0.39741507172584534,0.0,False
69,"Bengal Film Journalists' Association
Best Male Playback Singer (Hindi) - Here is a list of the award winners and the films for which they won.

What is the award that the performer of song Sunday Papers earned?",bfja award,grammy,0.42924368381500244,0.0,False
70,"Edoardo Anton
Born in Rome as Edoardo Antonelli, Anton was the son of the playwright and journalist Luigi Antonelli. He entered the cinema industry in mid-thirties and soon became a prolific screenwriter specialized in comedy films. His work as filmmaker is marginal, mainly confined to the co-direction of a few international co-productions; the only work entirely attributable to him is ""Il lupo della frontiera"".

Which film has the director born first, Antonieta or Dodging The Dole?",antonieta,dodging the dole,0.1473858505487442,0.0,False
71,"Tolmachevo Airport
Novosibirsk Tolmachevo Airport is situated in the town of Ob, west of the center of Novosibirsk, an industrial and scientific center in Siberia and Russia's third- largest city.

Are both Nikolsk Airport and Svobodny Airport located in the same country?",yes,yes,1.0,1.0,True
72,"Amadeus III, Count of Savoy
Amadeus III of Savoy (1095 – April 1148) was Count of Savoy and Maurienne from 1103 until his death. He was also known as a crusader.

Who is the maternal grandfather of Amadeus Vii, Count Of Savoy?",amadeus iii count of savoy,peter i,0.14787432551383972,0.0,False
73,"Tracking number
A UPS tracking number, for domestic packages within the United States, will usually start with ``1Z ''followed by a 6 character shipper number (numbers and letters), a 2 digit service level indicator, and finally 8 digits identifying the package, for a total of 18 characters.

Are both businesses, Telus and Ztr Control Systems, located in the same country?",yes,yes,1.0,1.0,True
74,"Universal Pictures
Laemmle, Jr. created a niche for the studio, beginning a series of horror films which extended into the 1940s, affectionately dubbed Universal Horror. Among them are Frankenstein (1931), Dracula ( also in 1931), The Mummy (1932) and The Invisible Man (1933). Other Laemmle productions of this period include Imitation of Life (1934) and My Man Godfrey (1936).

Do both films, Dial M For Murder and Marius (1931 Film), have the directors who are from the same country?",yes,yes,1.0,1.0,True
75,"Ronnie Dyson
Ronald"" Ronnie"" Dyson( June 5, 1950 — November 10, 1990) was an American singer and actor.

Who is older, Dyson Parody or Gene Watson?",gene watson,gene watson,1.0,1.0000000000000002,True
76,"Master Ghulam Haider
Master Ghulam Haider
,  (1908 – 9 November 1953) was a well-known music composer who worked both in India and later in Pakistan after independence. He changed the face of film songs by combining the popular Raags with the verve and rhythm of Punjabi music, and also helped raise the status of film music directors. He is also known for giving a break to the well-known playback singer, Lata Mangeshkar. In an interview, Lata Mangeshkar herself disclosed on her 84th birthday in 2013, ""Ghulam Haider is truly my Godfather. It was his confidence in me that he fought for me to tuck me into the Hindi Film Industry which otherwise had rejected me"". Remembering her early rejection, Lata once said, ""Ghulam Haider was the first music director who showed complete faith in my talent. He introduced me to many producers including ""S. Mukerji"", a big name in film production, but when he too declined me, Ghulam Haider was very furious. Hence, finally he convinced Bombay Talkies, a banner bigger than S. Mukerji and introduced me through their movie Majboor (1948 film)"".

Are both directors of films The Princess Bride (Film) and I Never Sang For My Father from the same country?",yes,yes,1.0,1.0,True
77,"Allied leaders of World War I
Nicholas II -- last Czar of Russia, titular King of Poland, and Grand Duke of Finland. His rule ended with the Russian Revolution. Nicholas was killed on 17 July 1918.

When did Prince John Konstantinovich Of Russia's mother die?",1910,24 march 1927,0.343136191368103,0.0,False
78,"Aude (character)
Aude, or Alda, Alde, was the sister of Oliver and betrothed of Roland in"" The Song of Roland"" and other chansons de geste. The story of her engagement to Roland is told in"" Girart de Vienne"". In"" The Song of Roland"" Aude is first mentioned by her brother Oliver when he tells Roland that the two will never be married, when the two counts are arguing before the battle; they are later reconciled, but both die fighting the Saracens. When Charlemagne returns to Aix and informs Aude that Roland has died, she collapses at the Emperor's feet and dies of grief. "" The Lovely Alda"" is part of Edward MacDowell's 1891 orchestral composition,"" Two Fragments after the Song of Roland"".

Which country Audofleda's husband is from?",italy,ostrogothic kingdom,0.1478573977947235,0.0,False
79,"Thailand Film Office
The Thailand Film Office is the official point of contact in the country for all activities involving filming and the making films in the Kingdom of Thailand. The film industry has a long and established history in Thailand and Hollywood has played an important role in the development of Thailand's film industry over the years. Thailand's King Vajiravudh,"" King Rama VI"", supported one of the first feature films made in Thailand, 1923's Miss Suwanna of Siam, a Hollywood co-production.

What is the place of birth of the director of film Letter To The King?",sweden,kurdish,0.2865092158317566,0.0,False
80,"Listen... Tanks!
Listen... Tanks! is an avant-garde music group, consisting of Gary Lightbody (of Snow Patrol) and producer Jacknife Lee, who has produced the last three albums for Snow Patrol, among others. The group's music is very different from Snow Patrol and has been termed ""weird"" by Lightbody. The group will visit Lee's home in January 2010 to record an album, after they finish working on another project Tired Pony.

Are both bands, Snowman (Band) and Jessamine (Band), from the same country?",yes,no,0.3410777449607849,0.0,False
81,"Real Love (Beatles song)
``Real Love ''Song by John Lennon from the album Imagine: John Lennon Released 10 October 1988 Recorded New York City Length 2: 48 Label Parlophone EMI Songwriter (s) John Lennon Producer (s) George Martin John Lennon Yoko Ono Phil Spector Jack Douglas

Where was the performer of song God (John Lennon Song) born?",liverpool england,liverpool,0.9089024662971497,0.5797386715376658,False
82,"Samurai I: Musashi Miyamoto
The other two films in the trilogy are and.

Which film has the director who died earlier, Captain Kidd And The Slave Girl or Relax Freddie?",samurai ii duel at ichijoji temple samurai iii duel at ganryu island captain kidd and the slave girl,captain kidd and the slave girl,0.4473082721233368,0.37997836159100795,False
