index,question,predicted_answer,actual_answer,bert_score,cosine_score,exact_match
19,"It's a Wonderful Life
Due to all the above actions, this is one of the few RKO films not controlled by Turner Entertainment / Warner Bros. in the USA. It is also one of two Capra films Paramount owns despite not having originally released it -- the other is Broadway Bill (originally from Columbia, remade by Paramount as Riding High in 1950).

Which film was released earlier, Moment Of Danger or The Ballad Of Josie?",moment of danger,moment of danger,1.0000001192092896,1.0000000000000002,True
20,"Film manifesto
There have been a number of manifestos related to film. These propose the author/ s feelings and briefing on the how and why of film:

What nationality is the director of film World And Time Enough?",british,united states,0.24329400062561035,0.0,False
21,"Spectre (2015 film)
A sequel to Spectre will begin development in spring 2016. Sam Mendes has stated he will not return to direct the next 007 film. Christoph Waltz has signed on for two more films in the series, but his return depends on whether or not Craig will again portray Bond.

Which film has the director died earlier, Poker In Bed or The Machine To Kill Bad People?",poker in bed,the machine to kill bad people,0.10991297662258148,0.0,False
22,"Sarah Prefers to Run
Sarah Prefers to Run is a 2013 Canadian drama film written and directed by Chloé Robichaud. It was screened in the Un Certain Regard section at the 2013 Cannes Film Festival. It won the Women in Film& Television Vancouver Artistic Merit Award at the 2013 Vancouver International Film Festival.

Which film whose director is younger, Heads I Win, Tails You Lose or The Incredible Sarah?",the incredible sarah,heads i win tails you lose,0.10156048834323883,0.0,False
23,"Catherine of Pomerania, Countess Palatine of Neumarkt
Catherine of Pomerania( German:"" Katharina von Pommern""; c. 1390- 4 March 1426), was a Pomeranian princess and Countess Palatine of Neumarkt. She was the wife of John, Count Palatine of Neumarkt and the mother of Christopher of Bavaria, who would rule over Denmark, Sweden, and Norway as king of the Kalmar Union.

Who is Catherine Of Pomerania, Countess Palatine Of Neumarkt's father-in-law?",king rupert of germany,rupert,0.7954370379447937,0.3799783615910079,False
24,"Nǃai, the Story of a ǃKung Woman
Nǃai, the Story of a ǃKung Woman is a documentary film by ethnographic filmmaker John Marshall. The film was first broadcast in 1980 as part of the Odyssey series on PBS and is distributed by Documentary Educational Resources. It provides a broad overview of Juǀʼhoan life, both past and present, and an intimate portrait of Nǃai, a Juǀʼhoan woman who in 1978 was in her mid-thirties. Nǃai tells her own story, and in so doing, the story of Juǀʼhoan life.

Who is Marie Zéphyrine Of France's paternal grandmother?",maria josepha of saxony,marie leszczyńska,0.4473797380924225,0.0,False
25,"Who Saw Her Die?
Who Saw Her Die? is a 1972 Italian ""giallo"" film directed by Aldo Lado and Vittorio De Sisti, starring Anita Strindberg and George Lazenby. Lazenby and Strindberg play the parents of a murdered girl, who pursue her black-veiled killer throughout Venice. "" Who Saw Her Die? "" features music by Ennio Morricone, and has seen positive reviews for Lazenby's performance.

Which film has the director died earlier, Condemned Women or Faces In The Dark?","the director of ""condemned women"" died earlier than the director of ""faces in the dark""",condemned women,0.40909308195114136,0.2053413200645045,False
26,"Eden (2006 film)
Eden is a 2006 German film directed by Michael Hofmann in which a chef falls for a married woman.

Who is the spouse of the director of film Eden And After?",no information available,catherine robbe-grillet,0.045574069023132324,0.0,False
27,"Anastasia (sister of Constantine I)
Anastasia was the daughter of Roman Emperor Constantius Chlorus and Flavia Maximiana Theodora, and half sister of Emperor Constantine I. Anastasia was associated with a plot to assassinate Constantine. Her husband, Bassianus, was found to be plotting against Constantine.

Where was the place of death of Anastasia Of Serbia's husband?",sirmium,hilandar,0.04056570678949356,0.0,False
28,"The Tiger: An Old Hunter's Tale
The Tiger( also known as"" The Tiger: An Old Hunter's Tale"",; lit."" Big Tiger"") is a 2015 South Korean period action drama film about a hunter prepared to kill the last tiger of Joseon.

Are Fire In Hell and The Tiger: An Old Hunter'S Tale from the same country?",yes,yes,1.0,1.0,True
29,"Zappatore
Zappatore is an Italian drama film directed by Alfonso Brescia and starring Mario Merola. The film was released in Italy on 5 December 1980. It is the"" cine- scripted"" which received the highest grossing theaters, ranking the 60th place of the most successful films in Italy in the 1980/ 81 season. The film is loosely based on the eponymous song, written by Libero Bovio and Albano.

Which film was released more recently, Lo Zappatore or Placer Sangriento?",placer sangriento,placer sangriento,1.0,1.0000000000000002,True
30,"Saint Gwenfyl
Saint Gwenfyl was an early Welsh Christian saint from the Brychan family. Little is known of her life.

Was Şemsettin Baş or Gwenc'Hlan Le Scouëzec born first?",şemsettin baş,gwenc'hlan le scouëzec,0.3391636312007904,0.0,False
31,"Bhoomiyude Avakashikal
Bhoomiyude Avakashikal ( English:"" The Inheritors of the Earth"") is a 2012 Malayalam feature film written and directed by T. V. Chandran. The film stars Kailash in the lead role along with Sreenivasan and Mythili who play pivotal supporting roles. The film was produced by Anand Kumar under the banner of Yes Cinema and it was mainly shot in Nelliyampathi, Ottappalam and Shoranur in Kerala. "" Bhoomiyude Avakashikal"" is the third and last installment of T. V. Chandran's trilogy on 2002 Gujarat riots. The first one was,"" Kathavasheshan""( 2004), it was followed by"" Vilapangalkkappuram""( 2008). The narratives of all these films begin on the same day, 28 February 2002, that is, on the day after the Godhra train burning in Gujarat. "" Bhoomiyude Avakashikal"" tells the story of Mohanachandran Nair, who is driven away from Ahmadabad following the Gujarat riots and who eventually loses his job and even his identity and ultimately lands up in a secluded house in Kerala, in the company of insects and animals with whom he shares his thoughts, concerns, doubts and frustrations. The film was shot digitally to reduce costs as it was required to film several insects and animals in their natural habitat. The film premiered at the 43rd International Film Festival of India on 27 November 2012. It was also an official selection for the International Film Festival of Kerala.

Which film has the director born later, Bhoomiyude Avakashikal or The Majesty Of The Law?",the majesty of the law,bhoomiyude avakashikal,0.04266909509897232,0.0,False
32,"Cornelia (wife of Caesar)
Cornelia (c. 97 – c. 69 BC) was the first or second wife of Caesar, and the mother of his only daughter, Julia. A daughter of Lucius Cornelius Cinna, Cornelia was related by birth or marriage to many of the most influential figures of the late Republic.

Who is Cornelia (Wife Of Caesar)'s child-in-law?",pompeia,pompey,0.5355039834976196,0.0,False
33,"John Middleton Murry Jr.
John Middleton Murry Jr. (9 May 1926 – 31 March 2002) was an English writer who used the names Colin Murry and Richard Cowper.

Why did John Middleton Murry's wife die?",alcoholism,tuberculosis,0.26934197545051575,0.0,False
34,"Taj al-Dawla
Abu'l- Husain Ahmad, better known by his"" laqab"" of Taj al- Dawla( Arabic: تاج الدولة،,"" Crown of the Dynasty""), was the Buyid ruler of Khuzestan during the 980s. He was the son of' Adud al- Dawla.

Who is the paternal grandfather of Taj Al-Dawla?",rukn al-dawla,rukn al-dawla,0.9999999403953552,1.0000000000000002,True
35,"Maciej Ślesicki
Maciej Wojciech Slesicki (born 1966 in Warsaw) is a Polish film director and screenwriter, co-founder and lecturer at the Warsaw Film School.

Do both films Payment On Demand and My Cousin From Warsaw have the directors from the same country?",yes,yes,1.0,1.0,True
36,"Film manifesto
There have been a number of manifestos related to film. These propose the author/ s feelings and briefing on the how and why of film:

What is the place of birth of the director of film And The Spring Comes?",iran,xi'an,0.17638561129570007,0.0,False
37,"James T. O'Donohoe
James T. O'Donohoe( 1898 – 27 August 1928 in Los Angeles, California) born James Thomas Langton O'Donohoe was a screenwriter in the early days of Hollywood, during the silent film era. His films include"" Kindred of the Dust""( 1922),"" The Lucky Lady""( 1926),"" What Price Glory?""( 1926),"" The Spaniard""( 1926),"" Two Arabian Knights""( 1927),"" Red Lips""( 1928), and"" Show Girl""( 1928).

Who died first, Madame Pasca or James A. Donohoe?",madame pasca,madame pasca,0.9999999403953552,1.0000000000000002,True
38,"D'Arcy Coulson
John D' Arcy Coulson( February 17, 1908 – April 13, 1996) was a Canadian professional ice hockey defenceman who played one season in the National Hockey League for the Philadelphia Quakers. Born in Sudbury, Ontario and raised in Ottawa, he first played for the Ottawa Shamrocks of the OCHL in 1927. He played for the Quakers in the 1930 – 31 season, scoring no goals in the NHL but ranking third in the league in penalty minutes that season. After leaving hockey, Coulson, whose father owned hotels in Sudbury, Ottawa and Hawkesbury and a golf club in Aylmer, Quebec, joined the family business. The hotel in Sudbury, although no longer owned by the Coulson family, is still named the Coulson Hotel.

Who was born later, D'Arcy Coulson or Thomas William Adams?",d'arcy coulson,d'arcy coulson,0.9999998807907104,1.0000000000000002,True
39,"Saginaw High School
Saginaw High School( part of the Saginaw City School District) is located in Saginaw, Michigan, USA. The student enrollment is 593 students. The school's mission statement is"" Saginaw High is committed to ensuring a safe and academic environment where the students will become academically proficient, life long learners, and productive citizens.""

Are Simonds Catholic College and Saginaw High School (Texas) both located in the same country?",no,no,1.0,1.0,True
40,"Prince Nikolaus Wilhelm of Nassau
Prince Nikolaus Wilhelm of Nassau (20 September 1832 – 17 September 1905), was the only son of William, Duke of Nassau by his second wife Princess Pauline of Württemberg.

Which country Prince Nikolaus Wilhelm Of Nassau's mother is from?",württemberg,german,0.538305401802063,0.0,False
41,"Academy Award for Best Director
Wins Director John Ford Frank Capra William Wyler Frank Borzage Clint Eastwood Miloš Forman Alejandro G. Iñárritu Elia Kazan David Lean Ang Lee Frank Lloyd Joseph L. Mankiewicz Leo McCarey Lewis Milestone Steven Spielberg George Stevens Oliver Stone Billy Wilder Robert Wise Fred Zinnemann

Which film whose director was born first, 45 Fathers or The Intended?",45 fathers,45 fathers,1.0,1.0000000000000002,True
42,"Alexandre Berthier, 3rd Prince of Wagram
Louis Philippe Marie ""Alexandre"" Berthier, 3rd Prince of Wagram (24 March 1836, Paris – 15 July 1911, Château de Grosbois) was a French nobleman and prince of Wagram. He was the son of Napoléon Alexandre Berthier and Zénaïde Françoise Clary and grandson of Louis Alexandre Berthier.

Who is the paternal grandfather of Alexandre Berthier, 3Rd Prince Of Wagram?",louis alexandre berthier,louis-alexandre berthier,0.9762589931488037,1.0000000000000002,False
43,"Caterina Visconti
Caterina Visconti (1361 – 17 October 1404) was Duchess of Milan as the second spouse of Gian Galeazzo Visconti, the first Duke of Milan, and was the mother of two succeeding Dukes of Milan, Gian Maria and Filippo Maria Visconti. Caterina served as Regent of Milan from 1402 to 1404, during her elder son's minority, but due to Gian Maria's suspicion of her alleged treason (planted in his mind by her enemy, the condottiero Facino Cane), he had his mother arrested and imprisoned in the castle of Monza, where she was presumably poisoned in 1404.

Where was the husband of Caterina Visconti born?",gian galeazzo visconti was born in milan,pavia,-0.04904186353087425,0.0,False
44,"The Film That Changed My Life
The Film That Changed My Life( also known as"" The Film That Changed My Life: 30 Directors on Their Epiphanies in the Dark"") is a non-fiction collection of interviews compiled by American journalist, author and film columnist Robert K. Elder. The book presents interviews with thirty famous directors who share stories about the movies that affected their career paths and directing styles.

Which film has the director who was born later, A Quiet Place In The Country or When Were You Born?",when were you born,a quiet place in the country,0.09797383844852448,0.0,False
45,"List of people born at sea
This is a list of notable people born at sea.

Who was born first, John Beach or Gordon Persons?",john beach,john beach,1.0,1.0000000000000002,True
46,"Charlie Chan in Honolulu
Charlie Chan in Honolulu is a 1939 American film directed by H. Bruce Humberstone, starring Sidney Toler as the fictional Chinese- American detective Charlie Chan. The film is the first appearance of both Toler as Chan and Victor Sen Yung as"" number two son"" Jimmy.

Which film has the director born earlier, The House By The Cemetery or Charlie Chan In Honolulu?",the house by the cemetery,charlie chan in honolulu,0.17112332582473755,0.0,False
47,"Paco León
Francisco León Barrios( was born 4 October 1974), known as Paco León is a Spanish actor, producer, philanthropist and director. Born in Seville, his first television experiences were playing in the comedy"" Mariquilla Ríe Perlas"" and"" Castillos en el Aire"" on Canal Sur. He was a host of the variety TV show"" Cita a Ciegas"" and of the TV game show"" Triunfa en Casa"". He also played the role of Maria in the comedy"" Moncloa, ¿ Dígame?"" on Telecinco. But his real trampoline to fame was the Antena 3 comedy sketch show Homo Zapping, in which he immediately stood out from among the cast. He has returned to Telecinco with the role of Luisma in Aída.

Who is the child of the director of film La Leona (Film)?",paco león,víctor bó,0.39680495858192444,0.0,False
48,"Blanche of Portugal (1259–1321)
Blanche of Portugal (25 February 1259 in Santarém, – 17 April 1321 in Burgos; Branca in Portuguese and Blanca in Spanish), was an ""infanta"", the firstborn child of King Afonso III of Portugal and his second wife Beatrice of Castile. Named after her great-aunt Blanche of Castile, queen of France, Blanche was the Lady of Las Huelgas, Montemor-o-Velho, Alcocer and Briviesca, the city which she founded.

Who is Blanche Of Portugal (1259–1321)'s paternal grandmother?",berengaria of barcelona,urraca of castile,0.42484042048454285,0.20199309249791836,False
49,"Per amore di Cesarina
Per amore di Cesarina("" For Love of Cesarina"") is a 1976 Italian comedy film directed by Vittorio Sindoni.

Who lived longer, Giuseppe Cesari or Nicos Poulantzas?",nicos poulantzas,giuseppe cesari,0.2693791389465332,0.0,False
50,"Fernando Fragata
Filmmaker Fernando Fragata started his career in Portugal with the short film Love& Alchemy, which won him several International awards for best short film and best director. His other Portuguese films include the romantic comedy Sweet Nightmare and the critically acclaimed action comedy Chasing Life( Pulsação Zero). In 2004 he wrote and directed the mystery crime The Trunk( Sorte Nula), which became the top grossing Portuguese film of that year. Backlight came in 2010 and again broke box office records in his home country.

Are director of film Nights On The Road and director of film Swann In Love (Film) from the same country?",no,yes,0.3410777449607849,0.0,False
51,"Aryeh Ben-Eliezer
Aryeh Ben-Eliezer( 16 December 1913 – 29 January 1970) was a Revisionist Zionist leader, Irgun member and Israeli politician.

Who is older, Aryeh Ben-Eliezer or Jason Pociask?",aryeh ben-eliezer,aryeh ben-eliezer,1.0,1.0000000000000002,True
52,"Bath stone
Bath Stone has been used extensively as a building material throughout southern England, for churches, houses, and public buildings such as railway stations.

Where does the director of film Man At Bath work at?",arthur delaire works at a marketing firm,cahiers du cinéma,0.18754683434963226,0.0,False
53,"Arthur Gore, 2nd Earl of Arran
Arthur Saunders Gore, 2nd Earl of Arran KP, PC( Ire)( 25 July 1734 – 8 October 1809) styled The Honourable Arthur Gore from 1758 to 1762 and Viscount Sudley from 1762 to 1773, was an Irish peer and politician. Arran was the eldest son of Arthur Gore, 1st Earl of Arran, and Jane Saunders. He was elected to the Irish House of Commons for Donegal Borough in 1759, a seat he held until 1761 and again from 1768 to 1774 and also represented Wexford County between 1761 and 1768. In 1773 he succeeded his father as second Earl of Arran and entered the Irish House of Lords. Arran was also appointed High Sheriff of County Wexford in 1757 and High Sheriff of Mayo in 1765. He was admitted to the Irish Privy Council in 1771 and in 1783 he was invested as one of the original sixteen Knights of the Order of St Patrick.

Who is Arthur Gore, 2Nd Earl Of Arran's paternal grandfather?",arthur gore 1st earl of arran,sir arthur gore 2nd baronet,0.6288964748382568,0.22576484600261612,False
54,"Kaufland
Kaufland is a German hypermarket chain, part of the Schwarz Gruppe which also owns Lidl and Handelshof. It opened its first store in 1984 in Neckarsulm and quickly expanded to become a leader in what was formerly East Germany. The chain operates over 1,200 stores in Germany, the Czech Republic, Slovakia, Poland, Romania, Bulgaria, Croatia and Moldova. Kaufland plans to open stores in Australia.

Are both Kaufland and Otrag located in the same country?",no,yes,0.3410777449607849,0.0,False
55,"Sarvam Thaala Mayam (soundtrack)
The soundtrack album for the film Sarvam Thaala Mayam consists of six feature songs plus instrumental tracks. The film's director Menon has also composed a song which Rahman has curated.

Which film came out earlier, Aanaval Mothiram or Heroes Of The Street?",aanaval mothiram,heroes of the street,0.0041358210146427155,0.0,False
56,"John Crichton-Stuart, 4th Marquess of Bute
John Crichton- Stuart, 4th Marquess of Bute, KT( 20 June 1881 – 25 April 1947), was a Scottish peer.

Where was the father of Lord Patrick Crichton-Stuart born?",isle of bute,london,0.19477525353431702,0.0,False
57,"Policegiri
Policegiri recorded an average opening and did extremely poor multiplex business although single screens fared much better where it remained in theatres for three weeks recording 57 cr after its four-week run across India. The film was declared a average by Box Office India.

Which country the director of film Daadagiri is from?",india,pakistan,0.49524787068367004,0.0,False
58,"Felix Leiter
Felix Leiter is a fictional character created by Ian Fleming in the James Bond series. The character is an operative for the CIA and Bond's friend. After losing a leg and his hand to a shark attack, Leiter joined the Pinkerton Detective Agency. The name ``Felix ''comes from the middle name of Fleming's friend Ivar Bryce, while the name`` Leiter'' was the surname of Fleming's friend Marion Oates Leiter Charles, then wife of Thomas Leiter.

Where was the wife of Douglas Leiterman born?",chicago,winnipeg manitoba,0.30145102739334106,0.0,False
59,"Where Are You? (1937 song)
"" Where Are You?"" is a popular song composed by Jimmy McHugh, with lyrics by Harold Adamson. The song was written for the 1937 film"" Top of the Town"" and was originally performed by Gertrude Niesen. Niesen also made a commercial recording of the song for Brunswick Records and this was popular. "" Where Are You?"" has been recorded by many performers.

What is the place of birth of the performer of song Who...?",germany,fukuoka,0.3604785203933716,0.0,False
60,"Mole Men Against the Son of Hercules
Mole Men Against the Son of Hercules(/"" Maciste, the Strongest Man in the World"") is a 1961 Italian"" peplum"" film directed by Antonio Leonviola and starring Mark Forest.

Where was the place of death of the director of film Mole Men Against The Son Of Hercules?",rome,roma,0.5512423515319824,0.0,False
61,"Mikhail Gaydamak
Mikhail Dmitriyevich Gaydamak( born 21 November 1996) is a Russian football player who plays for Volna Pinsk.

Where was the father of Alexandre Gaydamak born?",russia,moscow ussr,0.7870078682899475,0.0,False
62,"Toen 't licht verdween
Toen't licht verdween is a 1918 Dutch silent drama film directed by Maurits Binger.

Which film has the director who died earlier, Toen 'T Licht Verdween or Boum Sur Paris?",toen 't licht verdween (maurits binger),toen 't licht verdween,0.8356923460960388,0.6569729210330907,False
63,"Gaston, Count of Eu
Prince Gaston of Orleans, Count of Eu (28 April 1842 – 28 August 1922), the first son of Louis, Duke of Nemours, and Princess Victoria of Saxe-Coburg and Gotha, was a French prince and military commander who fought in the Spanish-Moroccan War and the Paraguayan War. Gaston was married to Princess Isabel, heiress to the Brazilian throne.

Who is Gaston, Duke Of Orléans's paternal grandmother?",queen maria ii of portugal,jeanne d'albret,0.29883766174316406,0.0,False
64,"The Half-Way Girl
The Half-Way Girl is a 1925 American silent drama film directed by John Francis Dillon that was filmed around the Jersey Shore.

Where was the director of film The Half-Way Girl born?",jersey city new jersey,new york,0.5194558501243591,0.1757860783933462,False
65,"Sophia of Wittelsbach
Sophia of Wittelsbach (1170–1238) was a daughter of Otto I Wittelsbach, who was Count Palatine and later Duke of Bavaria, and his wife Agnes of Loon. In 1196, Sophia married Landgrave Hermann I of Thuringia; she was his second wife. They had the following children:

Who is the father-in-law of Sophia Of Wittelsbach?",otto i wittelsbach,louis ii,0.3709406554698944,0.0,False
66,"Henry I, Count of Louvain
Henry I was Count of Louvain from 1015 until 1038.

Where was the place of death of Lambert I, Count Of Louvain's father?",leuven,bohemia,0.38549306988716125,0.0,False
67,"Highway Dragnet
Highway Dragnet is a 1954 film noir B film crime film directed by Nathan Juran from a story by U.S. Anderson and Roger Corman. The film stars Richard Conte, Joan Bennett and Wanda Hendrix.

Where was the director of film Highway Dragnet born?",canada,gura humorului,0.14701731503009796,0.0,False
68,"Prince Gustav of Thurn and Taxis
Prince Gustav Franz Maria of Thurn and Taxis, full German name:"" Gustav Franz Maria, Prinz von Thurn und Taxis""( 22 August 1888, Dresden, Kingdom of Saxony – 30 April 1919, Munich, Bavarian Soviet Republic), was a member of the House of Thurn and Taxis and a Prince of Thurn and Taxis by birth. As a member of the Thule Society, Gustav was killed by the Bavarian Soviet Republic government during the German Revolution of 1918 – 19.

Where did Prince Gustav Of Thurn And Taxis (1848–1914)'s mother die?",ostend belgium,meran,0.2747838497161865,0.0,False
69,"Bengal Film Journalists' Association
Best Male Playback Singer (Hindi) - Here is a list of the award winners and the films for which they won.

What is the award that the performer of song Sunday Papers earned?",bfja award,grammy,0.42924368381500244,0.0,False
70,"Edoardo Anton
Born in Rome as Edoardo Antonelli, Anton was the son of the playwright and journalist Luigi Antonelli. He entered the cinema industry in mid-thirties and soon became a prolific screenwriter specialized in comedy films. His work as filmmaker is marginal, mainly confined to the co-direction of a few international co-productions; the only work entirely attributable to him is ""Il lupo della frontiera"".

Which film has the director born first, Antonieta or Dodging The Dole?",antonieta,dodging the dole,0.1473858505487442,0.0,False
71,"Nikolsk Airport
Nikolsk( also listed as Nikolsk South) is an airport in Russia located 5 km southeast of Nikolsk in Vologda Oblast. It is a small paved civilian airfield with parking area and administration buildings.

Are both Nikolsk Airport and Svobodny Airport located in the same country?",no,yes,0.3410777449607849,0.0,False
72,"Amadeus III, Count of Savoy
Amadeus III of Savoy (1095 – April 1148) was Count of Savoy and Maurienne from 1103 until his death. He was also known as a crusader.

Who is the maternal grandfather of Amadeus Vii, Count Of Savoy?",amadeus iii count of savoy,peter i,0.14787432551383972,0.0,False
73,"ZTR Control Systems
ZTR Control Systems is a privately held company based in London, Ontario, Canada and with an office in Minneapolis, Minnesota, USA. ZTR provides monitoring and control systems for the railway and industrial off- road compact construction equipment markets.

Are both businesses, Telus and Ztr Control Systems, located in the same country?",no telus is canadian ztr control systems is in canada and usa,yes,0.03418620303273201,0.0,False
74,"Universal Pictures
Laemmle, Jr. created a niche for the studio, beginning a series of horror films which extended into the 1940s, affectionately dubbed Universal Horror. Among them are Frankenstein (1931), Dracula ( also in 1931), The Mummy (1932) and The Invisible Man (1933). Other Laemmle productions of this period include Imitation of Life (1934) and My Man Godfrey (1936).

Do both films, Dial M For Murder and Marius (1931 Film), have the directors who are from the same country?",yes,yes,1.0,1.0,True
75,"Dyson Parody
Dyson Parody( born 7 August 1984) is a Gibraltarian professional darts player. Who played in Professional Darts Corporation events.

Who is older, Dyson Parody or Gene Watson?",dyson parody,gene watson,0.28709179162979126,0.0,False
