Question ID,GPT Response,Ground Truth Answer,Prompt
3d03e0260bde11eba7f7acde48001122,Oxford,"Christ's College, Cambridge","Ulla Barding-Poulsen
Ulla Barding-Poulsen (1 July 1912 – 15 August 2000) was a Danish fencer. She competed in the women's individual foil event at the 1936 and 1952 Summer Olympics.

Where did George Lane-Fox (Mp)'s father study?"
8ac9de5608e011ebbda1ac1f6bf848b6,Don Juan In A Girls' School.,Don Juan In A Girls' School,"Władysław Witwicki
Władysław Witwicki( 30 April 1878, Lubaczów – 21 December 1948, Konstancin) was a Polish psychologist, philosopher, translator, historian( of philosophy and art) and artist. Seen as one of the fathers of psychology in Poland. He was a graduate of the University of Lviv, he also studied at the University of Vienna( under the direction of) and at the Leipzig University( under the direction of Wilhelm Wundt). He lectured at the University of Lviv and became a professor at the University of Warsaw( 1919 – 1948). Witwicki is the author of the first Polish textbooks on psychology, the creator of the theory of cratism, theory of feelings, and he dealt with the issues of the psychology of religion, and the creation of secular ethics. He is one of the thinkers associated with the Lwów – Warsaw school. Władysław Witwicki was the fifth child of Urszula Witwicka, born Woińska( niece of the Metropolitan Archbishop of the Roman Catholic Archdiocese of Lviv, Łukasz Baraniecki), and Ludwik – Filip Wasylkowicz Witwicki, as well as father of Janusz Witwicki, the creators of the Plastic Panorama of Old Lviv.

Which film has the director born first, Stella'S Oorlog or Don Juan In A Girls' School?"
04b5e0320bdb11eba7f7acde48001122,"Weimar, Germany.",Weimar,"Ernest Volkman
Ernest Volkman (born December 31, 1940 in Huntington, New York) is an American author, investigative reporter, and journalist who writes about war, espionage, and the criminal underworld. Volkman, a 1959 graduate of Whitman High School in his home town of Huntington, attended Hofstra University and graduated with a B.A. degree in Journalism in 1963.

Where was the place of death of Christiane Vulpius's husband?"
eded9bbf08de11ebbd9fac1f6bf848b6,Dialogues Of Exiles,Rhythm And Weep,"Emamzadeh Seyyed Mohammad Hoseyn
Emamzadeh Seyyed Mohammad Hoseyn( also Romanized as Emāmzādeh Seyyed Moḩammad Ḩoseyn) is a village in Jereh Rural District, Jereh and Baladeh District, Kazerun County, Fars Province, Iran. At the 2006 census, its population was 141, in 27 families.

Which film has the director died earlier, Dialogues Of Exiles or Rhythm And Weep?"
f872fe92096c11ebbdafac1f6bf848b6,My Wife's Lodger came out first.,My Wife'S Lodger,"The Mighty Treve
The Mighty Treve is a 1937 American drama film directed by Lewis D. Collins and written by Albert R. Perkins, Marcus Goodrich and Charles Grayson. It is based on the 1925 novel ""Treve"" by Albert Payson Terhune. The film stars Noah Beery Jr., Barbara Read, Samuel S. Hinds, Hobart Cavanaugh, Alma Kruger and Earle Foxe. The film was released on January 17, 1937, by Universal Pictures.

Which film came out first, My Wife'S Lodger or Ko 2?"
4ce1d27b08bc11ebbd88ac1f6bf848b6,"""Elvira's Haunted Hills""",Elvira'S Haunted Hills,"Partners Mel and Jay
Partners Mel and Jay is a Philippine television talk show broadcast by GMA Network. Hosted by Mel Tiangco and Jay Sonza, it premiered on May 5, 1996. The show concluded on February 8, 2004. It was replaced by"" Partners with Mel Tiangco"" in its timeslot.

Which film has the director born later, Allos Gia To Ekatommyrio or Elvira'S Haunted Hills?"
4a9acefe0baf11ebab90acde48001122,Jean-Pierre Mocky.,Marc Allégret,"Casa de mi padre
Casa de mi padre("" House of My Father"" or simply"" My Father's House"") is a 2012 Spanish- language American comedy film directed by Matt Piedmont, written by Andrew Steele, and starring Will Ferrell, Gael García Bernal, Diego Luna and Génesis Rodríguez. It was described to be in the style of an"" overly dramatic telenovela"" and tells the story of Armando Álvarez, who must save his father's ranch from a powerful drug lord. "" Casa de mi padre"" was released on March 16, 2012.

Who is the uncle of Catherine Allégret?"
c8c9313a0baf11ebab90acde48001122,Christos Charissis.,"Jerome, 4th Count de Salis-Soglio","Christos Charissis
Christos Charissis( alternate spellings: Charisis, Harissis, Harisis)( born July 9, 1976) is a retired Greek professional basketball player. At 191 cm or 6' 3"" in height, he played at the point guard position.

Who is the paternal grandfather of George De Salis?"
c1b9c0ac0bdd11eba7f7acde48001122,1473.,23 February 1473,"The Tale of Cross-eyed Lefty from Tula and the Steel Flea
""The Tale of Cross-eyed Lefty from Tula and the Steel Flea"" (, Skaz o Tulskom kosom Levshe i o stalnoy Blokhe), ""The Tale of the Crosseyed Lefthander from Tula and the Steel Flea"" or simply ""Levsha"" (, ""left-handed""), sometimes called ""The Lefthander"", ""Lefty"", ""The Steel Flea"" or ""The Left-handed Craftsman"" is a well-known 1881 skaz (story) by Nikolai Leskov. Styled as a folk tale, it tells a story of a left-handed arms craftsman from Tula (traditionally a center of the Russian armaments industry) who outperformed his English colleagues by providing a clockwork steel flea they'd made with horseshoes and inscriptions on them.

What is the date of death of Catherine Of Guelders's father?"
ab18549a0bdc11eba7f7acde48001122,Billy Ray Cyrus,Billy Ray Cyrus,"Portrait of Vincenzo Anastagi
The Portrait of Vincenzo Anastagi is a portrait of Vincenzo Anastagi by El Greco, probably painted between 1571 and 1576, during the artist's time in Rome.

Who is the father of the composer of song I Miss You (Miley Cyrus Song)?"
2d907ba60bdc11eba7f7acde48001122,France.,New York,"Lady Cocoa
Lady Cocoa (also known as Pop Goes the Weasel) is a 1975 low-budget American blaxploitation crime drama that was directed by Matt Cimber. With Lola Falana in the title role, the film also featured Millie Perkins, Alex Dreier, Gene Washington and Joe Greene. It was released by Moonstone Entertainment, and written by George Theakos.

What is the place of birth of the director of film Operation Secret?"
8c26eb3b087f11ebbd6cac1f6bf848b6,Alexey Volkonsky,Wanderley Oliveira,"Edward Charles Cocks
Edward Charles Cocks (27 July 1786 – 8 October 1812) was a British Army officer and politician. The eldest son of John Cocks, 1st Earl Somers, he was Member of Parliament for Reigate from 1806 to 1812. From December 1808 until 1812 he served in the Peninsular War, where alongside his regular duties, he worked as an 'observing officer'. These were officers who were tasked with probing deep behind the enemy lines to collect information on the enemy. He died, with the rank of Major, leading his men in an attempt to storm a breach at the Siege of Burgos. He was a great favourite of his commander Arthur Wellesley, the future Duke of Wellington, who admired him for his bravery and sharp perception and who took news of his death badly. Wellesley entered (then Colonel) Frederick Ponsonby's room and paced up and down in total silence, much to his junior officers consternation, before stating quietly: ""Cocks is dead"".

Who was born first out of Alexey Volkonsky and Wanderley Oliveira?"
1efc66b60bde11eba7f7acde48001122,Orvieto.,Forlì,"On the Banks of Allan Water
On the Banks of Allan Water is a 1916 British silent film directed by Wilfred Noy.

Where did Bianca Riario's father die?"
5f5002360bd911eba7f7acde48001122,Jolfa,Hyderabad,"Zaviyeh, Jolfa
Zaviyeh( also Romanized as Zāvīyeh) is a village in Ersi Rural District, in the Central District of Jolfa County, East Azerbaijan Province, Iran. At the 2006 census, its population was 479, in 143 families.

Where was the director of film Bollywood Calling born?"
f7b1002b099a11ebbdb0ac1f6bf848b6,Yes,yes,"Pomroy Township, Itasca County, Minnesota
Pomroy Township is a township in Itasca County, Minnesota, United States. The population was 39 at the 2010 census.

Are Doboy Railway Station and Adamstown Railway Station, New South Wales located in the same country?"
363d81df08d211ebbd95ac1f6bf848b6,Idols Of The Radio,Idols Of The Radio,"Lara Aharonian
Lara Aharonian( born 1972) is an Lebanese Canadian Armenian rights activist. She is the director of the Women's Rights Centre in Yerevan. She has been recognised as a"" Woman of Courage"" by the United Nations.

Which film has the director born earlier, Idols Of The Radio or Solos En La Madrugada?"
9e68cdc20bd911eba7f7acde48001122,Gloria Loring.,Gloria Loring,"Alan Myerson
Alan Myerson( born July 1, 1940) is an American film and television director.

Who is the mother of the performer of song Feel Good (Robin Thicke Song)?"
1655fd7a0bdd11eba7f7acde48001122,Beaver Creek,Lancing College,"Beaver Creek (Upper Iowa River)
Beaver Creek is a stream in Mower and Fillmore counties, in the U.S. state of Minnesota. It is a tributary of the Upper Iowa River. Beaver Creek was probably named for the North American beavers which inhabit the stream.

Where did Tamara Imeretinsky's father graduate from?"
1b91365c08a311ebbd7bac1f6bf848b6,Louis-René De Caradeuc De La Chalotais,Louis-René De Caradeuc De La Chalotais,"Pedro Pablo Kuczynski
Pedro Pablo Kuczynski Godard (born 3 October 1938), better known simply as PPK , is a Peruvian economist, politician and public administrator who served as the 66th President of Peru from 2016 to 2018. He was previously the Prime Minister of Peru from 2005 to 2006. His administration ended on 23 March 2018, following his address to the nation two days earlier, announcing his resignation. Since 10 April 2019 he has been in pretrial detention, due to an ongoing investigation on corruption, money laundering, and connections to Odebrecht, a public works company accused of paying bribes. Kuczynski was born in the Miraflores District of Lima to a German Jewish father and a Swiss mother of French descent. Kuczynski's parents fled from Germany after the Nazis came to power. Kuczynski worked in the United States before entering Peruvian politics. He held positions at both the World Bank and the International Monetary Fund before being designated as the general manager of Peru's Central Reserve Bank. He later served as Minister of Energy and Mines in the early 1980s under President Fernando Belaúnde Terry, and as Minister of Economy and Finance and Prime Minister under President Alejandro Toledo in the 2000s. Kuczynski was a presidential candidate in the 2011 presidential election, placing third. His opponents Ollanta Humala and Keiko Fujimori went on to the 5 June 2011 runoff election, in which Humala was elected. Kuczynski went on to stand in the 2016 election, where he narrowly defeated Fujimori in the second round. He was sworn in as President on 28 July 2016. Kuczynski held U.S. citizenship until November 2015; he renounced it to be able to run for Peru's Presidency. On 15 December 2017, the Congress of Peru, which is controlled by the opposition Popular Force, initiated impeachment proceedings against Kuczynski, after he was accused of lying about receiving payments from a scandal-hit Brazilian construction firm Odebrecht in the mid-2000s. However, on 21 December 2017, the Peruvian congress lacked the majority of votes needed to impeach Kuczynski. After further scandals and facing a second impeachment vote, Kuczynski resigned the presidency on 21 March 2018 following the release of videos showing alleged acts of vote buying, presenting his resignation to the Council of Ministers. He was succeeded as President by his First Vice President Martín Vizcarra. Kuczynski is also a polyglot. Aside from his native Spanish, Kuczynski can also speak with varying degrees of fluency English, German, and French.

Who died first, Louis-René De Caradeuc De La Chalotais or Hermann Friedrich Graebe?"
eeb017fa0bdd11eba7f7acde48001122,At an inn.,Edinburgh,"Rosaura at 10 O'Clock
Rosaura at 10 O'Clock is a 1958 Argentine crime film directed by Mario Soffici. It was entered into the 1958 Cannes Film Festival. It is based on a 1955 novel of the same name written by Marco Denevi.

Where was the place of death of James Adam (Architect)'s father?"
565f05fc0bdc11eba7f7acde48001122,Margaret Beaufort graduated from Salerno medical school.,St John's College,"Poplar Hill Mansion
The Poplar Hill Mansion is a historic U.S. mansion located at 117 Elizabeth Street, Salisbury, Maryland and is open to the public as a house museum.

Where did Edmund Tudor, 1St Earl Of Richmond's wife graduate from?"
7cc68442092811ebbdaeac1f6bf848b6,Aami,Aami,"Mozilla Corporation
The Mozilla Corporation (stylized as moz://a) is a wholly owned subsidiary of the Mozilla Foundation that coordinates and integrates the development of Internet-related applications such as the Firefox web browser, SeaMonkey Internet suite, and the Mozilla Thunderbird email client by a global community of open-source developers, some of whom are employed by the corporation itself. The corporation also distributes and promotes these products. Unlike the non-profit Mozilla Foundation, and the Mozilla open source project, founded by the now defunct Netscape Communications Corporation, the Mozilla Corporation is a taxable entity. The Mozilla Corporation reinvests all of its profits back into the Mozilla projects. The Mozilla Corporation's stated aim is to work towards the Mozilla Foundation's public benefit to ""promote choice and innovation on the Internet.""

Which film was released more recently, Aami or Bitch Slap?"
ef4907cc0baf11ebab90acde48001122,Prince Kitiyakara Voralaksana,Kitiyakara Voralaksana,"William I of Baux
William I of Baux( archaic"" Guillem"" or"" Guilhem dels Baus""}}, or"" du Baus"",; c. 1155 – June 1218) was the Prince of Orange from 1182 until his death. He was an important Provençal nobleman. William was the son of Bertrand of Baux, the first Prince of Orange a major patron of Occitan poetry, and Tibors de Sarenom, a sister of Raimbaut d' Aurenga and herself a trobairitz. In 1215 when the Emperor Frederick II sought to make his power effective in the Kingdom of Burgundy, he granted to William at Metz the whole"" Kingdom of Arles and Vienne"", probably referring to the viceroyalty of the kingdom. William was imprisoned in Avignon in the summer of 1216 and remained there until his death in June 1218. William's descendants continued to claim the Kingdom of Arles until 1393. William was a man of letters and a troubadour, inheriting his love of lyric poetry from his patron- composer parents. Two"" coblas"" and a"" sirventes"" are preserved of William's writings. He was also in contact with other troubadours. The lone surviving"" sirventes"" of Gui de Cavalhon was written against William. An anecdotal"" razo"" is preserved describing how William robbed a French merchant, who subsequently took his case to the king, Philip Augustus, but was rejected because"" it had taken place too far away""( i.e. out of French jurisdiction in Provence). The merchant subsequently counterfeited the royal seal and used it to lure William to his( unnamed) city with promises of rewards. When William and his companions arrived in the city the merchant had them arrested and imprisoned until he had made amends for what he had taken. On his return to Provence, William allegedly planned to annex a piece of land("" la Osteilla"" or"" Estella"") belonging to Ademar II of Valentinois when he was captured by Ademar's fisherman in a small boat on the Rhône. This event inspired a"" cobla"" from the troubadour Raimbaut de Vaqueiras, who nicknamed William"" Engles""( the Englishman, for unknown reasons). William married Ermengarde, daughter of Raymond of Mévouillon, but divorced her on 21 March 1203. Their child, Raymond I of Baux, succeeded his father as Prince of Orange and King of Arles. William remarried to a woman named Alix. His sons by her, William II and Bertrand II, both later inherited Orange. William also had a daughter named Tibors who married Giraud III Amic, lord of Thor de Châteauneuf.

Who is Busba Kitiyakara's paternal grandfather?"
ba773ad00bd911eba7f7acde48001122,Yash Johar,Yash Johar,"Somerset
To the north-east of the Somerset Levels, the Mendip Hills are moderately high limestone hills. The central and western Mendip Hills was designated an Area of Outstanding Natural Beauty in 1972 and covers 198 km2 (76 sq mi). The main habitat on these hills is calcareous grassland, with some arable agriculture. To the south-west of the Somerset Levels are the Quantock Hills which was England's first Area of Outstanding Natural Beauty designated in 1956 which is covered in heathland, oak woodlands, ancient parklands with plantations of conifer and covers 99 square kilometres. The Somerset Coalfield is part of a larger coalfield which stretches into Gloucestershire. To the north of the Mendip hills is the Chew Valley and to the south, on the clay substrate, are broad valleys which support dairy farming and drain into the Somerset Levels.

Who is the father of the director of film Ae Dil Hai Mushkil?"
31bfa49208e711ebbda5ac1f6bf848b6,Ramsay Anderson,Ramsay Anderson,"Peter Tevis
Peter Tevisp( born February 10, 1937, in Santa Barbara, California, USA, died September 13, 2006 in Mercer Island, Washington) was an American folk singer best remembered for his work on the soundtracks of composer Ennio Morricone. Tevis met Morricone while living in Italy in the 1960s, and suggested working together. A 1962 recording of the song"" Pastures of Plenty"" by Woody Guthrie became a small hit single( RCA PM45 -3115). Morricone later reworked it into the title theme of the famous Spaghetti Western movie"" A Fistful of Dollars"" directed by Sergio Leone and starring Clint Eastwood( without Tevis lyrics). Later they continued to collaborate on a number of recordings. Tevis is credited with singing the lyrics of songs on the soundtracks of several Spaghetti Western movies, including: Tevis was also credited with singing the theme song of the animated television series Underdog( TV series) in the 1960s. In the 1970s, Tevis ran a record label called Pet Records, based in Burbank, California. The label released records designed to train pet birds to talk as well as other pet training records. The word pet also stood for"" Peter Edward Tevis."" Tevis was married to actress Tiffany Bolling from 1969 to 1970. In his latter years he suffered from Parkinson's disease and nearly lost his voice.

Who was born first out of Ramsay Anderson and Fernand Fédronic?"
8f2b2975088a11ebbd6fac1f6bf848b6,Yes.,yes,"Robin Chase
Robin Chase is an American transportation entrepreneur. She is co-founder and former CEO of Zipcar. She is also the founder and former CEO of Buzzcar, a peer-to-peer car-sharing service, acquired by Drivy. She also started the defunct GoLoco.org, a transportation network company. She is co-founder and executive chairman of Veniam, a vehicle network communications company. She authored the book, Peers Inc: How People and Platforms are Inventing the Collaborative Economy and Reinventing Capitalism.

Are the directors of films Scuola Di Ladri and Pensione Paura both from the same country?"
90bad89e0bdb11eba7f7acde48001122,"Warspite, Alberta","San Juan, Puerto Rico","Warspite, Alberta
Warspite is a hamlet in Alberta, Canada, within Smoky Lake County. It is located on Highway 28, between the Town of Smoky Lake and Village of Waskatenau. It has an elevation of .

What is the place of birth of the director of film Dawn Of Life?"
6c7f03240bdb11eba7f7acde48001122,Arizona.,Évreux,"Arizona
Arizona ( (listen); Navajo: Hoozdo Hahoodzo Navajo pronunciation: [xòːztò xɑ̀xòːtsò]; O'odham: Alĭ ṣonak Uto-Aztecan pronunciation: [ˡaɺi ˡʂonak]) is a state in the southwestern region of the United States. It is also part of the Western and the Mountain states. It is the sixth largest and the 14th most populous of the 50 states. Its capital and largest city is Phoenix. Arizona shares the Four Corners region with Utah, Colorado, and New Mexico; its other neighboring states are Nevada and California to the west and the Mexican states of Sonora and Baja California to the south and southwest.

Where was the husband of Jeanne Raunay born?"
bf06c94208a711ebbd7fac1f6bf848b6,No,yes,"Qeshlaq-e Molla Naqi Qanbar
Qeshlaq -e Molla Naqi Qanbar( also Romanized as Qeshlāq -e Mollā Naqī Qanbar) is a village in Qeshlaq -e Sharqi Rural District, Qeshlaq Dasht District, Bileh Savar County, Ardabil Province, Iran. At the 2006 census, its population was 308, in 60 families.

Are the directors of films The Edifying And Joyous Story Of Colinot and Cold Moon both from the same country?"
e61479860bda11eba7f7acde48001122,India.,Reykjavík,"Table No. 21
Table No. 21 is a 2013 Indian adventure thriller film directed by Aditya Datt and produced by Eros International. It is named after Article 21 of the Indian Constitution, which talks about the protection of life and personal liberty. The movie features Rajeev Khandelwal, Tina Desai and Paresh Rawal and touches upon the pertinent social issue of ragging. The film is an adaptation of T. Rafael Cimino’s novel Table 21. The movie's soundtrack was composed by Gajendra Verma, Neeraj Shridhar and Sachin Gupta. The film was a below average success at the box office.

What is the place of birth of the performer of song Pluto (Song)?"
dea2ea800bd911eba7f7acde48001122,Dresden.,Munich,"The Devil's Apple Tree
The Devil's Apple Tree is a 1929 American silent drama film directed by Elmer Clifton and starring Dorothy Sebastian, Larry Kent and Edward Martindel. It is now considered to be a lost film.

What is the place of birth of Princess Margaretha Of Saxony's mother?"
b7de2a860bd911eba7f7acde48001122,Chantal Ladesou.,Maureen O'Sullivan,"Chantal Ladesou
Chantal Ladesou( born 5 May 1948) is a French actress and comedian.

Who is the spouse of the director of film West Of Shanghai?"
bf9d9ad008a611ebbd7fac1f6bf848b6,No.,no,"Bob Lenox
Bob Lenox( born in Brooklyn; died 2010) was a jazz and blues musician from America who lived his last years in Europe, ultimately settling in France. In the late 1960s he was the leader of Vanguard Records band called"" Train"" with Garland Jeffreys. As a pianist, singer and composer combining jazz, blues, folk and rock, he went on to work with Jimi Hendrix, Tina Turner, Joe Cocker, and others. He also composed for European films.

Do director of film Jerry And Tom and director of film Kansas City Princess share the same nationality?"
5674c972095311ebbdaeac1f6bf848b6,Amelie,Amelie Or The Time To Love,"It's So Hard to Say Goodbye to Yesterday
"" It's So Hard to Say Goodbye to Yesterday"" is an R&B song written by Motown husband- and- wife songwriting team Freddie Perren and Christine Yarian for the 1975 film"" Cooley High"". In the film, the song is performed by Motown artist G.C. Cameron, whose rendition peaked at number 38 on the"" Billboard"" R&B singles chart that same year. Perren also composed the instrumental score for"" Cooley High"", and the B-side to"" It's So Hard to Say Goodbye to Yesterday"" features two of his score compositions from the film.

Which film was released earlier, Amelie Or The Time To Love or Beginners?"
dbcd3f5e0bd911eba7f7acde48001122,Shooting.,shot,"José López Lira
José López Lira( 1892–1965) was a Mexican lawyer and politician.

What is the cause of death of composer of song Look At Me (Xxxtentacion Song)?"
c789bc3b087211ebbd66ac1f6bf848b6,Natürlich Die Nelli,Natürlich Die Nelli,"Ufs Island
Ufs Island () is a rocky island wide, lying in the east part of Howard Bay, Antarctica, just north of the Lachal Bluffs, and about west of Allison Bay. Cape Simpson, the north end of this island, was discovered by the British Australian New Zealand Antarctic Research Expedition (BANZARE) under Mawson in February 1931, but the feature's insularity was first recognized by Norwegian cartographers working from aerial photographs taken by the Lars Christensen Expedition, 1936-37. They named it Ufsoy (bluff island).

Which film came out first, Natürlich Die Nelli or Cairo Declaration (Film)?"
0c0830a00baf11ebab90acde48001122,Irene of Montferrat,Elizabeth the Cuman,"KILT-FM
KILT-FM (100.3 FM) is a Houston, Texas-based radio station with a country music format. It is owned by Entercom, and its studios are in Greenway Plaza. Its transmitter is located in Missouri City, Texas. It is a sister station of KILT, which is located at 610 kHz, also in Houston.

Who is Constantine Palaiologos (Son Of Andronikos Ii)'s maternal grandmother?"
960b5ec00bdd11eba7f7acde48001122,Norway.,Abilene,"A Handful of Time
A Handful of Time( En håndfull tid) is a 1989 Norwegian film directed by Martin Asphaug. Starring Espen Skjønberg, Camilla Strøm- Henriksen, Nicolay Lange- Nielsen and Bjørn Sundquist, the film also features Susannah York and Nigel Hawthorne. The film was selected as the Norwegian entry for the Best Foreign Language Film at the 62nd Academy Awards, but was not accepted as a nominee.

Where was the performer of song Lucky Me, Lucky You born?"
077b294e0bdb11eba7f7acde48001122,"Seoul, South Korea.",Tehran,"Kwon Hae-hyo
Kwon Hae- hyo( born November 6, 1965) is a South Korean television, film and stage actor. He is also an activist, involved in the Unite Our People Movement Headquarters, the Abolish the Family Registry and Create Family Equality Organization, the Cultural Alliance for Peace at Daechuri, the Minkahyup Human Rights Group, among various other political and social justice causes.

What is the place of birth of the creator of Miss Seventeen?"
9e506db00bdc11eba7f7acde48001122,Ann Northrop.,Käbi Laretei,"Ann Northrop
Ann Northrop( born 1948 in Hartford, Connecticut) is a journalist and activist, and the current co-host of TV news program"" Gay USA"".

Who is the mother of the director of film Brenda Brave?"
bac99ab40bd911eba7f7acde48001122,Saqqara,Great Pyramid of Giza,"Pony Blues
"" Pony Blues"" is a Delta blues song recorded by blues musician Charley Patton. Patton recorded the song in June 1929 during his very first session. The song was also the first song to be released by Patton on the Paramount label.

Where was the place of burial of Meritites I's husband?"
ab94845c0baf11ebab90acde48001122,Christian Hejnal,Theuderic I,"Christian Hejnal
Christian Hejnal – Addams( born June 3, 1969) is an American visual effects producer and the guitarist and occasional vocalist of the Los Angeles- based rock band Scarling.

Who is Wisigard's father-in-law?"
6b3de52e0bdc11eba7f7acde48001122,Stuttgart,Kirchheim unter Teck,"Margarita “Mita” Cuaron
Margarita “ Mita ” Cuaron focuses on Los Angeles culture and activism in her art. She was inspired by La Virgen de Guadalupe through which she demonstrates light and rebirth when she paints. In her artwork “ Virgen de Guadalupe Baby ” from 1992, Cuaron demonstrates that never stays static. In her pieces, La Virgen is the cycle of life. She depicts a baby surrounded by the womb, which is shaped by clouds and La Virgen ’s typical sunlight and green garments. Within the child ’s clasped hands is a light red heart. The child is sheltered by the womb, which offers protection from the outside world.

Where was the place of death of Duchess Maria Dorothea Of Württemberg's father?"
1bd49ae00bdd11eba7f7acde48001122,Araxos.,Colorado,"Araxos
Araxos is a village and a community in the municipal unit of Larissos of the municipality West Achaea in the northwestern part of Achaea, Greece. The community consists of the villages Araxos, Akrotirio Araxos and Taxiarches. It is located in the coastal plains near Cape Araxos, which separates the Gulf of Patras from the Ionian Sea. There are two lagoons near the village Araxos: Prokopos to the southwest and Kalogria( or"" Pappas"" or"" Araxos"") to the north. The Mavra Vouna hills are in the north, Cape Araxos being their northernmost point. It is 4 km west of Lakkopetra, 1 km west of Araxos Airport, 5 km north of Metochi and 13 km west of Kato Achaia.

Where was the director of film The Pride Of Jennico (Film) born?"
1837ca440bdb11eba7f7acde48001122,Unknown,Viennese,"Sobral – O Homem que Não Tinha Preço
Sobral – O Homem que Não Tinha Preço is a 2013 Brazilian documentary film directed by Paula Fiuza. The film is a biography of the jurist Sobral Pinto, who faced the dictatorship in Brazil and became one of the greatest defenders of human rights in the country's history.

Where was the director of film Gently My Songs Entreat born?"
