index,question,predicted_answer,actual_answer,bert_score,cosine_score,exact_match
10,"The Woman in White
The Woman in White may refer to:

Lady in White (disambiguation)
Lady in White may refer to:

What Ever Happened to Baby Jane? (film)
Academy Award for Best Actress (Bette Davis, nominee) Academy Award for Best Supporting Actor (Victor Buono, nominee) Academy Award for Best Costume Design, Black and White (Norma Koch, winner) Academy Award for Best Cinematography, Black and White (Ernest Haller, nominee) Academy Award for Best Sound (Joseph D. Kelly, nominee) BAFTA Award for Best Foreign Actress (Crawford, nominee) BAFTA Award for Best Foreign Actress (Davis, nominee) Golden Globe Award for Best Actress - Motion Picture Drama (Davis, nominee) Golden Globe Award for Best Supporting Actor - Motion Picture (Buono, nominee) Laurel Award for Golden Laurel for Sleeper of the Year (Winner) Golden Palm -- 1963 Cannes Film Festival (nominee)

Which film has the director born first, Once A Gentleman or The Girl In White?",once a gentleman - director born first (the girl in white),once a gentleman,0.47915953397750854,0.3554767779546839,False
11,"The Trial of Joan of Arc
The Trial of Joan of Arc () is a 1962 French historical film directed by Robert Bresson. Joan of Arc is played by Florence Delay.

The Trial of Joan of Arc
The Trial of Joan of Arc is a 1962 French historical film directed by Robert Bresson. Joan of Arc is played by Florence Delay. As with Bresson's most renowned films,"" The Trial of Joan of Arc"" stars non-professional performers and is filmed in an extremely spare, restrained style. Bresson's screenplay is drawn from the transcriptions of Joan's trial and rehabilitation. Bresson's"" Joan of Arc"" is often compared with"" The Passion of Joan of Arc""( 1928) by Carl Theodor Dreyer. Bresson compared that film unfavorably with his own, expressing his dislike of the actors'"" grotesque buffooneries"" in Dreyer's film.

Joan the Maid
Joan the Maid  is a two-part 1994 French historical film directed by Jacques Rivette. It chronicles the life of Joan of Arc. This film was released in two parts: Joan the Maid, Part 1: The Battles  and Joan the Maid, Part 2: The Prisons .

Which film has the director who died earlier, Il Seduttore or The Trial Of Joan Of Arc?","the director who died earlier is robert bresson from ""the trial of joan of arc""",the trial of joan of arc,0.6848072409629822,0.614622689516753,False
12,"Thomas Jefferson (film)
Thomas Jefferson is a 1997 two-part American documentary film directed and produced by Ken Burns. It covers the life and times of Thomas Jefferson, the 3rd President of the United States.

Thomas Jefferson (film)
Thomas Jefferson is a 1997 two- part American documentary film directed and produced by Ken Burns. It covers the life and times of Thomas Jefferson, the 3rd President of the United States. In the film Jefferson is portrayed as renaissance man. Not only was he a dedicated public servant, but was also a writer, an inventor, and a noted architect. Burns captures both the public and private person.

Thomas Jefferson Medal
The Thomas Jefferson Medal may refer to several different awards named in honor of Thomas Jefferson:

Where was the director of film Thomas Jefferson (Film) born?",ken burns - brooklyn,brooklyn,0.6111253499984741,0.44943641652398214,False
13,"Grand Duke George of Russia
There have been several dynasts of Russian Imperial House whose name is George: Currently, also son of Maria Vladimirovna of Russia, uses the designation Grand Duke George Mikhailovitch of Russia.

Allied leaders of World War I
Nicholas II -- last Czar of Russia, titular King of Poland, and Grand Duke of Finland. His rule ended with the Russian Revolution. Nicholas was killed on 17 July 1918.

History of Russia
Peter the Great died in 1725, leaving an unsettled succession, but Russia had become a great power by the end of his reign.

Why did Grand Duke Kirill Vladimirovich Of Russia's wife die?",influenza or spanish flu,stroke,0.06061948835849762,0.0,False
14,"Where's the Love (disambiguation)
"" Where's the Love"" is a 1997 song by Hanson. Where's the Love may also refer to:"" Where's the Love"" should not be confused with:

The Beat
The Beat may refer to:

Where Was I
"" Where Was I?"" may refer to:

Where was the place of death of the director of film Beat Girl?",hong kong,nice,0.1428844928741455,0.0,False
15,"John Sheppard (VC)
Sheppard was 37 years old, and a Boatswain's Mate in the Royal Navy, serving with the Naval Brigade during the Crimean War when the following deed took place for which he was awarded the VC.

Richard Sheppard
Richard or Dick Sheppard may refer to:

Where's Jack?
Where's Jack? is a 1969 film recounting the exploits of notorious 18th-century criminal Jack Sheppard and London ""Thief-Taker General"" Jonathan Wild.

Who died first, Fleetwood Sheppard or George William Whitaker?",fleetwood sheppard died first,fleetwood sheppard,0.6797754764556885,0.5797386715376658,False
16,"Il était une fois l’indépendance
Il était une fois l’indépendance is a 2009 Malian film.

Keïta! l'Héritage du griot
Keïta! l'Héritage du griot (English title: ""Keita! Voice of the Griot "") is a 1995 Burkinabé drama film directed by Dani Kouyaté and starring Sotigui Kouyaté.

Le Temps d'un film
Le Temps d'un film is a 2007 film.

Which film has the director born first, The Raven'S Dance or Keïta! L'Héritage Du Griot?",the raven's dance,the raven's dance,1.0,1.0000000000000002,True
17,"Jean Martin (disambiguation)
Jean Martin may refer to:

Dean Paul Martin
Dean Paul Martin Jr. (November 17, 1951 – March 21, 1987) was an American pop singer and film and television actor. A member of the California Air National Guard, Martin died in a crash during a military training flight. Martin was the son of American entertainer Dean Martin.

Have Yourself a Merry Little Christmas
``Have Yourself a Merry Little Christmas ''Song by Judy Garland in the 1944 musical Meet Me in St. Louis Released 1944 (1944) Genre Traditional pop Composer (s) Hugh Martin Lyricist (s) Ralph Blane

When did Jean Martin (Singer)'s husband die?",march 21 1987,1983,0.5085718631744385,0.0,False
18,"The Last Ride of the Dalton Gang
The Last Ride of the Dalton Gang is a 1979 television film directed by Dan Curtis about the Dalton Gang. It is not entirely accurate, as noted at the film's beginning.

When the Daltons Rode
When the Daltons Rode is a 1940 American Western film directed by George Marshall and starring Randolph Scott, Kay Francis and Brian Donlevy. Based on the book"" When the Daltons Rode"" by Emmett Dalton, the sole surviving real- life gang member, and Jack Jungmeyer, the film is about a family friend of the Daltons who tries to dissuade them from becoming outlaws.

Les Dalton
Les Dalton means"" The Daltons"" in French. Les Dalton may refer to:

Which film has the director who died earlier, Tangled Destinies or The Daltons' Women?",tangled destinies,tangled destinies,1.0,1.0000000000000002,True
19,"It's a Wonderful Life
Due to all the above actions, this is one of the few RKO films not controlled by Turner Entertainment / Warner Bros. in the USA. It is also one of two Capra films Paramount owns despite not having originally released it -- the other is Broadway Bill (originally from Columbia, remade by Paramount as Riding High in 1950).

Hot Dog…The Movie
Hot Dog … The Movie is a teen sex comedy ski film released in January 1984. The film went on to gross over$ 17 million.

Back to the Future
When the film was released on VHS in 1986, Universal added a ``To be continued... ''graphic at the end to increase awareness of production on Part II. This caption is omitted on the film's DVD release in 2002 and on subsequent Blu - ray and DVD releases.

Which film was released earlier, Moment Of Danger or The Ballad Of Josie?",moment of danger,moment of danger,1.0000001192092896,1.0000000000000002,True
20,"Film manifesto
There have been a number of manifestos related to film. These propose the author/ s feelings and briefing on the how and why of film:

Academy of Motion Picture Arts and Sciences
The roster of the Academy's approximately 6,000 motion picture professionals is a ``closely guarded secret ''. While the great majority of its members are based in the United States, membership is open to qualified filmmakers around the world.

World Film Festival of Bangkok
The World Film Festival of Bangkok is an annual international film festival held between October& November in Bangkok, Thailand. The 14th World Film Festival of Bangkok, the last edition of World Film Festival of Bangkok, is held from January 23 to February 1, 2017.

What nationality is the director of film World And Time Enough?",thai,united states,0.08067570626735687,0.0,False
21,"Spectre (2015 film)
A sequel to Spectre will begin development in spring 2016. Sam Mendes has stated he will not return to direct the next 007 film. Christoph Waltz has signed on for two more films in the series, but his return depends on whether or not Craig will again portray Bond.

Poker in Bed
La signora gioca bene a scopa?, internationally released as Poker in Bed, is a 1974 commedia sexy all'italiana directed by Giuliano Carnimeo.

Samurai I: Musashi Miyamoto
The other two films in the trilogy are and.

Which film has the director died earlier, Poker In Bed or The Machine To Kill Bad People?",the director of poker in bed giuliano carnimeo died earlier,the machine to kill bad people,0.09409797191619873,0.06997254341808112,False
22,"Sarah Prefers to Run
Sarah Prefers to Run is a 2013 Canadian drama film written and directed by Chloé Robichaud. It was screened in the Un Certain Regard section at the 2013 Cannes Film Festival. It won the Women in Film& Television Vancouver Artistic Merit Award at the 2013 Vancouver International Film Festival.

Spectre (2015 film)
A sequel to Spectre will begin development in spring 2016. Sam Mendes has stated he will not return to direct the next 007 film. Christoph Waltz has signed on for two more films in the series, but his return depends on whether or not Craig will again portray Bond.

The Film That Changed My Life
The Film That Changed My Life( also known as"" The Film That Changed My Life: 30 Directors on Their Epiphanies in the Dark"") is a non-fiction collection of interviews compiled by American journalist, author and film columnist Robert K. Elder. The book presents interviews with thirty famous directors who share stories about the movies that affected their career paths and directing styles.

Which film whose director is younger, Heads I Win, Tails You Lose or The Incredible Sarah?",heads i win tails you lose,heads i win tails you lose,1.0,1.0000000000000002,True
23,"Catherine of Pomerania, Countess Palatine of Neumarkt
Catherine of Pomerania( German:"" Katharina von Pommern""; c. 1390- 4 March 1426), was a Pomeranian princess and Countess Palatine of Neumarkt. She was the wife of John, Count Palatine of Neumarkt and the mother of Christopher of Bavaria, who would rule over Denmark, Sweden, and Norway as king of the Kalmar Union.

John, Count Palatine of Neumarkt
John (Johann von Pfalz-Neumarkt; 1383 – 14 March 1443) was the Count Palatine of Neumarkt from 1410 to his death. The son of Rupert III of the Palatinate, he married Catherine of Pomerania in 1407. He is mainly known for his crushing victory against the Hussites at the Battle of Hiltersried in 1433.

Catherine of Sweden, Countess Palatine of Kleeburg
Catherine of Sweden (10 November 1584 – 13 December 1638) was a Swedish princess and a Countess Palatine of Zweibrücken as the consort of her second cousin John Casimir of Palatinate-Zweibrücken. She is known as the periodical foster-mother of Queen Christina of Sweden.

Who is Catherine Of Pomerania, Countess Palatine Of Neumarkt's father-in-law?",rupert iii of the palatinate,rupert,0.6527485847473145,0.33517574332792605,False
24,"Nǃai, the Story of a ǃKung Woman
Nǃai, the Story of a ǃKung Woman is a documentary film by ethnographic filmmaker John Marshall. The film was first broadcast in 1980 as part of the Odyssey series on PBS and is distributed by Documentary Educational Resources. It provides a broad overview of Juǀʼhoan life, both past and present, and an intimate portrait of Nǃai, a Juǀʼhoan woman who in 1978 was in her mid-thirties. Nǃai tells her own story, and in so doing, the story of Juǀʼhoan life.

𝕊
𝕊 is the blackboard bold “ S ” letter. It can refer to:

Jean Tulard
Jean Tulard( born 22 December 1933, Paris) is a French academic and historian, specialising in the history of cinema, of the French Consulate and the First French Empire. He is a member of the Académie des sciences morales et politiques since 1994. Tulard was one of the experts involved in verifying the heart believed to be that of Louis XVII of France, actually the Dauphin of France as the heir apparent to the throne, who died in 1795 in imprisonment. Scientists using DNA samples from Queen Anne of Romania, and her brother Andre de Bourbon- Parme, maternal relatives of Louis XVII, and from a strand of Marie- Antoinette's hair, proved the young royal's identity. Historic evidence as to the location of the heart over the decades was also considered. In a summary of the investigation in 2004, Tulard wrote:"" This heart is ... almost certainly that of Louis XVII. We can never be 100 per cent sure but this is about as sure as it gets"". In April 2010, he became Commander of the Légion d'honneur.

Who is Marie Zéphyrine Of France's paternal grandmother?",maria josepha of saxony,marie leszczyńska,0.4473797380924225,0.0,False
25,"Who Saw Her Die?
Who Saw Her Die? is a 1972 Italian ""giallo"" film directed by Aldo Lado and Vittorio De Sisti, starring Anita Strindberg and George Lazenby. Lazenby and Strindberg play the parents of a murdered girl, who pursue her black-veiled killer throughout Venice. "" Who Saw Her Die? "" features music by Ennio Morricone, and has seen positive reviews for Lazenby's performance.

Woman in the Dark
Woman in the Dark may refer to:

The Film That Changed My Life
The Film That Changed My Life( also known as"" The Film That Changed My Life: 30 Directors on Their Epiphanies in the Dark"") is a non-fiction collection of interviews compiled by American journalist, author and film columnist Robert K. Elder. The book presents interviews with thirty famous directors who share stories about the movies that affected their career paths and directing styles.

Which film has the director died earlier, Condemned Women or Faces In The Dark?",condemned women,condemned women,0.9999999403953552,1.0000000000000002,True
26,"Eden (2006 film)
Eden is a 2006 German film directed by Michael Hofmann in which a chef falls for a married woman.

Eden Studios (disambiguation)
Eden Studios may refer to:

Murder in Eden
Murder in Eden may refer to:

Who is the spouse of the director of film Eden And After?",the spouse of the director michael hofmann is the actress margaret lee,catherine robbe-grillet,0.15485139191150665,0.0,False
27,"Anastasia (sister of Constantine I)
Anastasia was the daughter of Roman Emperor Constantius Chlorus and Flavia Maximiana Theodora, and half sister of Emperor Constantine I. Anastasia was associated with a plot to assassinate Constantine. Her husband, Bassianus, was found to be plotting against Constantine.

Anastasia (upcoming film)
Anastasia is an upcoming fantasy- adventure film based on the legend of Grand Duchess Anastasia Nikolaevna of Russia.

Anastasia of Serbia
Ana ; 1196–d. June 22, 1200) was the princess consort of the Serbian Principality as the wife of Stefan Nemanja (r. 1166–1196). She was of noble descent. Ana took monastic vows in 1196 and was baptized ""Anastasia"", after Anastasia of Sirmium. She is venerated by the Serbian Orthodox Church as Saint Anastasija (Света Анастасија) with her feast day on June 22 (Julian calendar).

Where was the place of death of Anastasia Of Serbia's husband?",studenica monastery,hilandar,0.31491103768348694,0.0,False
28,"The Tiger: An Old Hunter's Tale
The Tiger( also known as"" The Tiger: An Old Hunter's Tale"",; lit."" Big Tiger"") is a 2015 South Korean period action drama film about a hunter prepared to kill the last tiger of Joseon.

Tiger Tale
Tiger Tale is a children's picture book illustrated by Marion Isham and written by Steve Isham. First published in 2002, the book retells the Aboriginal story of how the Tasmanian tiger got its stripes. "" Tiger Tale"" is illustrated using torn paper collage that gives the book a folkloric style.

The Devil in the White City
The Devil in the White City Cover of The Devil in the White City Author Erik Larson Country United States Language English Genre History, Historical Fiction Publisher Crown Publishers Publication date 2003 Media type Print (hardcover and paperback) Pages 447 ISBN 0 - 609 - 60844 - 4 OCLC 54397544

Are Fire In Hell and The Tiger: An Old Hunter'S Tale from the same country?",no,yes,0.3410777449607849,0.0,False
29,"Zappatore
Zappatore is an Italian drama film directed by Alfonso Brescia and starring Mario Merola. The film was released in Italy on 5 December 1980. It is the"" cine- scripted"" which received the highest grossing theaters, ranking the 60th place of the most successful films in Italy in the 1980/ 81 season. The film is loosely based on the eponymous song, written by Libero Bovio and Albano.

Quo Vado?
Quo vado? is a 2016 Italian comedy film directed by Gennaro Nunziante. It was released on January 1, 2016. The film is the highest- grossing Italian film in Italy.

Lo Zappatore
Lo Zappatore is a 1950 Italian film directed by Rate Furlan.

Which film was released more recently, Lo Zappatore or Placer Sangriento?","""quo vado""",placer sangriento,0.17923212051391602,0.0,False
30,"Saint Gwenfyl
Saint Gwenfyl was an early Welsh Christian saint from the Brychan family. Little is known of her life.

Gwenc'hlan Le Scouëzec
Loïc Gwenc'hlan Le Scouëzec( 11 November 1929, Plouescat, Finistère – 6 February 2008) was a Breton writer and Grand Druid of Brittany.

Gwenllian of Wales
Gwenllian of Wales or Gwenllian ferch Llywelyn (June 1282 – 7 June 1337) was the only child of Llywelyn ap Gruffudd, the last native Prince of Wales . She is sometimes confused with Gwenllian ferch Gruffudd, who lived two centuries earlier.

Was Şemsettin Baş or Gwenc'Hlan Le Scouëzec born first?",gwenc'hlan le scouëzec,gwenc'hlan le scouëzec,0.9999999403953552,1.0,True
31,"Bhoomiyude Avakashikal
Bhoomiyude Avakashikal ( English:"" The Inheritors of the Earth"") is a 2012 Malayalam feature film written and directed by T. V. Chandran. The film stars Kailash in the lead role along with Sreenivasan and Mythili who play pivotal supporting roles. The film was produced by Anand Kumar under the banner of Yes Cinema and it was mainly shot in Nelliyampathi, Ottappalam and Shoranur in Kerala. "" Bhoomiyude Avakashikal"" is the third and last installment of T. V. Chandran's trilogy on 2002 Gujarat riots. The first one was,"" Kathavasheshan""( 2004), it was followed by"" Vilapangalkkappuram""( 2008). The narratives of all these films begin on the same day, 28 February 2002, that is, on the day after the Godhra train burning in Gujarat. "" Bhoomiyude Avakashikal"" tells the story of Mohanachandran Nair, who is driven away from Ahmadabad following the Gujarat riots and who eventually loses his job and even his identity and ultimately lands up in a secluded house in Kerala, in the company of insects and animals with whom he shares his thoughts, concerns, doubts and frustrations. The film was shot digitally to reduce costs as it was required to film several insects and animals in their natural habitat. The film premiered at the 43rd International Film Festival of India on 27 November 2012. It was also an official selection for the International Film Festival of Kerala.

Ramaniyechiyude namathil
Ramaniyechiyude Namathil is a 2015 Malayalam short film directed by Liju Thomasstarring Arun Kumar and Para Babu. The film was screened at various festivals such as FEFKA short film festival and received many accolades. It won the first prize in the Shoot an Idea competition organised by Kappa TV. The team joined with Asif Ali for the movie Kavi Uddheshichathu ..? was released on 8 October 2016.

L. Bhoominathan
L. Bhoominathan is a prolific Malayalam film editor who has been credited with editing 54 films to date. He has won the Kerala State Film Award for Best Editor three times. His most noteworthy works include Bharatham, Ninnishtam Ennishtam, His Highness Abdullah, Aaram Thamburan and Narashimham.

Which film has the director born later, Bhoomiyude Avakashikal or The Majesty Of The Law?","the director of ""bhoomiyude avakashikal"" was born later",bhoomiyude avakashikal,0.7791728377342224,0.3799783615910079,False
32,"Cornelia (wife of Caesar)
Cornelia (c. 97 – c. 69 BC) was the first or second wife of Caesar, and the mother of his only daughter, Julia. A daughter of Lucius Cornelius Cinna, Cornelia was related by birth or marriage to many of the most influential figures of the late Republic.

Cornelia (mother of the Gracchi)
Cornelia( c. 190s – c. 115 BC) was the second daughter of Publius Cornelius Scipio Africanus, the hero of the Second Punic War, and Aemilia Paulla. She is remembered as a prototypical example of a virtuous Roman woman. She was the mother of the Gracchi brothers, and the mother- in- law of Scipio Aemilianus.

Pompeia (wife of Caesar)
Pompeia("" fl."" 1st century BC) was the second or third wife of Julius Caesar.

Who is Cornelia (Wife Of Caesar)'s child-in-law?",scipio aemilianus,pompey,0.13367769122123718,0.0,False
33,"John Middleton Murry Jr.
John Middleton Murry Jr. (9 May 1926 – 31 March 2002) was an English writer who used the names Colin Murry and Richard Cowper.

John Middleton Murry
John Middleton Murry (6 August 1889 – 12 March 1957) was an English writer. He was a prolific author, producing more than 60 books and thousands of essays and reviews on literature, social issues, politics, and religion during his lifetime. A prominent critic, Murry is best remembered for his association with Katherine Mansfield, whom he married in 1918 as her second husband, for his friendship with D. H. Lawrence and T. S. Eliot, and for his friendship (and brief affair) with Frieda Lawrence. Following Mansfield's death, Murry edited her work.

Mayberry
Mayberry, North Carolina is a fictitious community that was the setting for two popular American television sitcoms, The Andy Griffith Show and Mayberry R.F.D. Mayberry was also the setting for a 1986 reunion television movie titled Return to Mayberry. Mayberry is said to be based on Andy Griffith's hometown of Mount Airy, North Carolina. Mount Airy is also known as Mayberry and this town is known by both names to the people who reside there.

Why did John Middleton Murry's wife die?",katherine mansfield had tuberculosis,tuberculosis,0.625298261642456,0.3799783615910079,False
