Question ID,GPT Response,Ground Truth Answer,Prompt
828b1390093511ebbdaeac1f6bf848b6,Behind Locked Doors,Crossing Delancey,"Joseph B. McCormick
Joseph B. McCormick is a physician, scientist, and educator from the United States.

Alexis Toth
Saint Alexis Toth( or Alexis of Wilkes- Barre; March 18, 1853 – May 7, 1909) was a Russian Orthodox church leader in the Midwestern United States who, having resigned his position as a Byzantine Catholic priest in the Ruthenian Catholic Church, became responsible for the conversions of approximately 20,000 Eastern Rite Catholics to the Russian Orthodox Church, which contributed to the growth of Eastern Orthodoxy in the United States and the eventual establishment of the Orthodox Church in America. He was canonized by the Orthodox Church in 1994.

Crossing Delancey
Crossing Delancey is a 1988 American romantic comedy film starring Amy Irving and Peter Riegert. It is directed by Joan Micklin Silver and was based on a play by Susan Sandler, who also wrote the screenplay. Amy Irving was nominated for a Golden Globe for the movie, for Best Performance by an Actress in a Motion Picture- Comedy/ Musical.

Spectre (2015 film)
A sequel to Spectre will begin development in spring 2016. Sam Mendes has stated he will not return to direct the next 007 film. Christoph Waltz has signed on for two more films in the series, but his return depends on whether or not Craig will again portray Bond.

William H. DeLancey
William Heathcote DeLancey (October 8, 1797 – April 5, 1865) was a bishop of the Episcopal Church in the United States of America and the sixth Provost of the University of Pennsylvania. DeLancey was known as a High Churchman, and served as the first bishop of the Episcopal Diocese of Western New York.

Sabaidee Luang Prabang
Sabaidee Luang Prabang (, English title: ""Good Morning, Luang Prabang"") is a 2008 romantic drama film directed by Sakchai Deenan and starring Ananda Everingham. It was the first commercial film shot in Laos since the country adopted communism in 1975.

Appaloosa Horse Club
The Appaloosa Horse Club, located in Moscow, Idaho, is dedicated to preserving and promoting the Appaloosa breed. The state of Idaho adopted the Appaloosa as its state horse in 1975. More than 630,000 Appaloosas have been registered with the Appaloosa Horse Club since its founding in 1938. The Appaloosa Horse Club is an international breed registry which records and preserves the breeds' heritage and history. The club is one of the top international equine breed registries, and is dedicated to preserving, promoting, and enhancing the Appaloosa breed.

Which film was released more recently, Behind Locked Doors or Crossing Delancey?"
e0aef41508ae11ebbd83ac1f6bf848b6,Yes.,yes,"Jeevitham Oru Raagam
Jeevitham Oru Raagam is a 1989 Indian Malayalam film, directed by UV Ravindranath, starring Devan and Shari.

Sandra Chapin
Sandra Gaston Chapin( born 1934) is an American poet/ songwriter and activist. She is best known for her songwriting collaborations with her second husband, singer- songwriter Harry Chapin, and is also the mother of singer Jen Chapin.

Samurai I: Musashi Miyamoto
The other two films in the trilogy are and.

The Black Corsair (1976 film)
The Black Corsair is an adventure film. It is based on two Emilio Salgari novels,"" The Black Corsair"" and"" The Queen of the Caribbean"".

The Black Corsair (1937 film)
The Black Corsair( Italian: Il corsaro nero) is a 1937 Italian adventure film directed by Amleto Palermi and starring Ciro Verratti, Silvana Jachino and Ada Biagini. The film is an adaptation of the 1898 novel"" The Black Corsair"" by Emilio Salgari.

Claire Holt
Claire Rhiannon Holt( born 11 June 1988) is an Australian- American actress, known for her roles as Rebekah Mikaelson in the television series"" The Vampire Diaries"" and its spinoff series"" The Originals"", Samara Cook in"" Pretty Little Liars"", Emma in, and Kate in the survival horror film"" 47 Meters Down"".

Now and on Earth
Now and On Earth is a 1942 novel by Jim Thompson. It was his first published novel.

Are both directors of films The Black Corsair (1937 Film) and Paths Of War from the same country?"
249f509c08e611ebbda4ac1f6bf848b6,Beat Girl,Beat Girl,"Ernst Weyden
Ernst Weyden (18 May 1805 – 11 October 1869) was a scholar and member of the Faculty at the University of Cologne.

Mike Elgan
Mike Elgan (born December 3, 1961) is an American journalist, blogger, columnist and podcaster. He is a columnist for publications including ""Computerworld"", ""Cult of Android"", ""Cult of Mac"", ""Forbes"", ""Datamation"", ""eWeek"" and ""Baseline"".

The White Squaw
The White Squaw is a 1956 American Western film directed by Ray Nazarro and starring David Brian, May Wynn and William Bishop.

Squaw dress
A squaw, fiesta, Kachina, Tohono or patio dress is an American style of dress developed in Arizona. It became popular during the 1940s and 1950s, and many famous women owned these dresses. It was developed primarily by Dolores Gonzales and Cele Peterson, who appropriated the look from Native American fashion. The word"" squaw"", once used for Native American women and thus for this fashion, is now seen as offensive and the other names for the dress, such as"" fiesta"" or"" patio"", are preferred.

The Squaw Man (1914 film)
The Squaw Man( known as The White Man in the UK) is a 1914 silent western drama film directed by Cecil B. DeMille and Oscar C. Apfel, and starring Dustin Farnum. It was DeMille's directorial debut and the first feature film to be shot in what is now Hollywood.

Ernst von Pfuel
Pfuel was born in Jahnsfelde, Prussia (present-day Müncheberg, Germany). He served as commander of Cologne and the Prussian sector of Paris from 1814-15 during the Napoleonic Wars. Pfuel later served as Governor of Berlin and Governor of the Prussian Canton of Neuchâtel in Switzerland.

John Hamburg
John Liman Hamburg( born May 26, 1970) is an American screenwriter, film director and producer.

Which film whose director is younger, Beat Girl or The White Squaw?"
f8aa0d06086311ebbd5eac1f6bf848b6,Remember The Day.,Cast Up By The Sea,"Kal-e Qanbar
Kal -e Qanbar is a village in Esmaili Rural District, Esmaili District, Anbarabad County, Kerman Province, Iran. At the 2006 census, its existence was noted, but its population was not reported.

Seh Gardeh
Seh Gardeh is a village in Tang- e Haft Rural District, Papi District, Khorramabad County, Lorestan Province, Iran. At the 2006 census, its existence was noted, but its population was not reported.

Cast Up by the Sea
Cast Up by the Sea is a 1916 Australian film directed by John Gavin.

Spectre (2015 film)
A sequel to Spectre will begin development in spring 2016. Sam Mendes has stated he will not return to direct the next 007 film. Christoph Waltz has signed on for two more films in the series, but his return depends on whether or not Craig will again portray Bond.

List of most expensive films
Due to the secretive nature of Hollywood accounting it is not clear which film is the most expensive film ever made. Pirates of the Caribbean: On Stranger Tides officially holds the record with a budget of $378.5 million, while The Hobbit trilogy stands as the most expensive back - to - back film production with combined costs of $623 million after tax credits.

Robert T. Harms
Robert Thomas Harms (1932 – October 5, 2016) was an American linguist and emeritus professor of linguistics at University of Texas at Austin. He is known for his research on grammar of Estonian and phonological theory.

Percy Heath
Percy Heath died, after a second bout with bone cancer, two days short of his 82nd birthday, in Southampton, New York.

Which film has the director died earlier, Remember The Day or Cast Up By The Sea?"
6e02089c0bde11eba7f7acde48001122,Princess Irene of Greece and Denmark's mother is from Hanover.,German,"René Schneider (footballer)
René Schneider( born 1 February 1973) is a German former footballer who played as a defender.

The Royal Road
The Royal Road is a 2015 documentary film directed by Jenni Olson. The film premiered in the New Frontier section of the 2015 Sundance Film Festival. In the film's voiceover, Olson reflects on her butch identity and experiences of unrequited love. The film went on to earn the award for Best LGBTQ Film at the 2015 Ann Arbor Film Festival. Consisting entirely of 16mm urban landscape shots and a lyrical stream of consciousness voiceover, the film touches on a wide range of topics from reflections on classic Hollywood film to the history of the Spanish colonization of California and the Mexican American War. A voiceover cameo appearance by Pulitzer Prize-winning playwright Tony Kushner serves as the centerpiece for the film's focal point segment entitled, ""In Defense of Nostalgia.""

Princess Katherine of Greece and Denmark
Princess Katherine of Greece and Denmark (; 4 May 1913 – 2 October 2007), styled in the UK as Lady Katherine Brandram from 1947 till her death, was the third daughter and youngest child of King Constantine I of Greece and Sophia of Prussia.

Princess Katherine of Greece and Denmark
Princess Katherine of Greece and Denmark( 4 May 1913 – 2 October 2007), styled in the UK as Lady Katherine Brandram from 1947 till her death, was the third daughter and youngest child of King Constantine I of Greece and Sophia of Prussia.

Princess Irene of Greece and Denmark
Princess Irene of Greece and Denmark( born 11 May 1942) is the youngest child and second daughter of King Paul of Greece and his wife Princess Frederika of Hanover. She is the younger sister of Queen Sofía of Spain and of the deposed King Constantine II of Greece and maternal aunt of Felipe VI of Spain.

Straw Dogs (2011 film)
Straw Dogs is a 2011 American psychological thriller- action film directed, produced, and written by Rod Lurie. It is a remake of Sam Peckinpah's 1971 film"" Straw Dogs"", itself based on the Gordon Williams novel"" The Siege of Trencher's Farm"". It stars James Marsden and Kate Bosworth.

Elkins High School (West Virginia)
Elkins High School( EHS) is a public high school located in Elkins, West Virginia, United States. The school serves students ranging from grades 9 through 12. The school has an enrollment of 933 students as of September, 2009. This makes it the 30th largest school by enrollment in the state, and the second largest( Behind Buckhannon- Upshur High School) within.

Which country Princess Katherine Of Greece And Denmark's mother is from?"
579389860bda11eba7f7acde48001122,Alfred L. Werker - born in Germany.,Béziers,"Appointments Clause
The Appointments Clause is part of Article II, Section 2, Clause 2 of the United States Constitution, which empowers the President of the United States to nominate, and with the advice and consent (confirmation) of the United States Senate, appoint public officials. Although the Senate must confirm certain ``principal ''officers (including ambassadors, Cabinet secretaries, federal judges, and United States Attorneys), Congress may by law delegate the Senate's advice and consent role when it comes to`` inferior'' officers (to the President alone, or the courts of law, or the heads of departments).

My Pal Wolf
My Pal Wolf is a 1944 American drama film directed by Alfred L. Werker from a screenplay by Lillie Hayward, Leonard Praskins, and John Paxton, based on the story by Frederick Hazlitt Brennan. Produced and distributed by RKO Radio Pictures, the film was released on October 8, 1944. The film stars Sharyn Moffett (in her film debut), Jill Esmond, Una O'Connor, George Cleveland, Charles Arnt, and Claire Carleton. In addition to Moffett's debut, this picture also marked the production debut of Adrian Scott, who was a writer and producer, who would become a member of the Hollywood Ten.

The House of the Sun
House of the Sun may refer to:

The House of the Rising Sun (disambiguation)
"" The House of the Rising Sun"" is a traditional folk song, sometimes called"" Rising Sun Blues"". The House of the Rising Sun or House of the Rising Sun may also refer to:

A Place in the Sun
A Place in the Sun may refer to:

Mont Rogneux
Mont Rogneux is a mountain of the Swiss Pennine Alps, overlooking Liddes in the canton of Valais. It is a mountain located north of the Petit Combin and Grand Combin. Facing the Verbier ski resort and neighbouring the Bruson lifts, it presents a steep north face which has not yet been descended by ski.

Hilary Duff
Hilary Erhard Duff (born September 28, 1987) is an American actress, businesswoman, singer, songwriter, producer, and writer. Duff began her acting career at a young age and quickly became labeled a teen idol as the title character of the hit television series ""Lizzie McGuire"" (2001–2004) and in the theatrical film based on the series, ""The Lizzie McGuire Movie"" (2003). Thereafter, Duff appeared in numerous films, with leading roles in ""Agent Cody Banks"" (2003), ""Cheaper by the Dozen"" (2003), ""A Cinderella Story"" (2004), and ""Cheaper by the Dozen 2"" (2005). After experiencing commercial and critical failure in ""Material Girls"" (2006), Duff began appearing in independent films such as ""War, Inc."" (2008), ""According to Greta"" (2009), and ""The Haunting of Sharon Tate"" (2019). She was also an executive producer on the latter two films. Since 2015, she has starred as Kelsey Peters on the TV Land comedy-drama series ""Younger"", for which she has received nominations for People's Choice Awards in 2016 and 2017. Duff first came to prominence in music after releasing her Christmas-themed debut studio album, ""Santa Claus Lane"" (2002), through Walt Disney Records. She then enjoyed significant commercial success and platinum and gold certifications with her subsequent studio albums released through Hollywood Records, including ""Metamorphosis"" (2003), ""Hilary Duff"" (2004), ""Most Wanted"" (2005), and ""Dignity"" (2007). Following a hiatus from music, Duff signed with RCA Records for her fifth studio album, ""Breathe In. Breathe Out."" (2015), which debuted in the top 5 positions in Duff's major markets: the US and Canada. In addition to music and acting, Duff has also co-authored a trilogy of novels, beginning with ""Elixir"" (2010), which became a ""New York Times"" best seller, and followed by the sequels ""Devoted"" (2011) and ""True"" (2013). Her success in the entertainment industry led her to venture into business with fashion lines of her own such as Stuff by Duff, Femme for DKNY, and most recently the ""Muse x Hilary Duff"" collection, a collaborative effort with GlassesUSA. She has also invested in a number of businesses ranging from cosmetics to children's products. She has been the subject of media attention throughout her career, with interest focusing on her romantic relationships, friendships, and public image, especially her relationships with Aaron Carter and Joel Madden when she was a teenager. Duff has been married twice, firstly to former professional ice hockey player Mike Comrie from 2010 till 2016, and later to record producer and singer-songwriter Matthew Koma since 2019. Duff has also been hailed as an inspiration by subsequent Disney teen stars such as Miley Cyrus, Demi Lovato, Bridgit Mendler, and Selena Gomez and has sold an estimated 15 million records since her debut in 2002.

Where was the director of film House In The Sun born?"
55f41a7f085511ebbd59ac1f6bf848b6,No.,yes,"Lankeswarudu
Lankeswarudu is a 1989 Telugu film starring Chiranjeevi, Radha, Revathi, Kaikala Satyanarayana, Mohan Babu and Raghuvaran. The film was written and directed by Dasari Narayana Rao. This film received mixed reviews that time for sentiment overdose in second half of the movie. The climax action scene was borrowed from ""Die Hard"".

The Bronswik Affair
The Bronswik Affair is a Canadian short film, directed by Robert Awad and André Leduc and released in 1978. An animated mockumentary, the film satirizes advertising and marketing through the story of Bronswik, a fictional manufacturer of television sets which feature special technology designed to disable viewers' ability to resist advertising pitches, spawning a frenzied addiction to consumerism which leads to a political and social crisis. The film won the Canadian Film Award for Best Theatrical Short Film at the 29th Canadian Film Awards.

Soy Andina
Soy Andina is a 2007 American documentary film directed by Mitchell Teplitsky. It tells the story of two New York dancers and their exploration of mixed Peruvian and American identities.

Omama
Omama is a Ghanaian and African American movie directed and produced by Nana King in 2005 in Chicago( Windy City).

Melina Petriella
Melina Petriella( born March 2, 1976) is an Argentine movie and television actress.

Liao Zhongkai
Liao Zhongkai (April 23, 1877 – August 20, 1925) was a Kuomintang leader and financier. He was the principal architect of the first Kuomintang–Chinese Communist Party (KMT–CCP) United Front in the 1920s. He was assassinated in Guangzhou in August 1925.

Come Dance with Me (song)
""Come Dance With Me"" is a popular song and jazz standard written by 1959 by Jimmy Van Heusen (music) and Sammy Cahn (words) that debuted in 1959 as the title track on Frank Sinatra's album, ""Come Dance With Me!""

Do the movies Sweet Mama (Film) and Soy Andina, originate from the same country?"
1ccc20e00bdc11eba7f7acde48001122,Adolf Winkelmann.,Dortmund University of Applied Sciences and Arts,"Nancy Ryles
Nancy Ann Ryles( December 18, 1937 – September 12, 1990) was an Oregon politician. She served in the Oregon House of Representatives, the Oregon Senate and as one of three members of the state's Public Utility Commission. She was known as an advocate for education and for equality for women and minorities. An elementary school in Beaverton is named after her.

Boletin, Mavrovo and Rostuša
Boletin is a village in the municipality of Mavrovo and Rostuša, Republic of Macedonia.

Die Abfahrer
Die Abfahrer is a German film directed by Adolf Winkelmann. It was released in 1978.

Abgehauen
Abgehauen is a 1998 German television documentary directed by Frank Beyer and based on the autobiographical book of the same name by Manfred Krug. (""Abgehauen. Ein Mitschnitt und ein Tagebuch."" Düsseldorf: ECON 1996). Frank Beyer won an Adolf Grimme Award for his work on the film.

Schtonk!
Schtonk! subtitled "" Der Film zum Buch vom Führer The film accompanying the"" Führer's"" book"") is a 1992 German satirical film which retells the story of the 1983"" Hitler Diaries"" hoax. It was written and directed by Helmut Dietl.

E. Chandrasekharan Nair
E. Chandrasekharan Nair (2 December 1928 – 29 November 2017) was an Indian politician, Minister of Kerala and leader of the Communist Party of India.

East Range Academy of Technology and Science
East Range Academy of Technology and Science( ERATS) is a public charter high school located in Eveleth, Minnesota, United States, serving grades 9–12. East Range Academy of Technology and Science, Minnesota Public Charter School# 4166, serves students from many Iron Range towns including Eveleth, Gilbert, Virginia, Mt. Iron, Buhl, Chisholm, Hibbing, Cherry, Biwabik, Aurora, and Hoyt Lakes. East Range Academy of Technology and Science is located near the intersection of and Progress Parkway. As of the 2014-2015 school year, the school had an enrollment of approximately 115 students and 17 staff members.

Where does the director of film Die Abfahrer work at?"
77cecc800bb011ebab90acde48001122,Margaret Tudor,Elizabeth Stewart,"Happiness (Elliott Smith song)
""Happiness"" is a song by American singer-songwriter Elliott Smith. It was released on February 8, 2000 by record label DreamWorks as the first single from his fifth studio album, ""Figure 8"". It was also released on 7-inch vinyl by Cavity Search.

Upendranath Barman
Upendranath Barman( 1 December 1899 – 1988) was an Indian politician. He was elected from Cooch Behar, West Bengal to the Lok Sabha, lower house of the Parliament of India as a member of the Indian National Congress.

Esmé Stuart, 2nd Duke of Lennox
Esmé Stuart, 2nd Duke of Lennox was a Scottish nobleman. In 1588, it was suggested to James VI of Scotland that Lennox marry Lady Arbella Stuart, the King's cousin and a claimant to the thrones of England and Scotland.

Elizabeth Stuart, Countess of Lennox
Elizabeth Stuart, Countess of Lennox née Cavendish (31 March 1555 – 16 January 1582) was an English noblewoman and the wife of Charles Stuart, 1st Earl of Lennox. She was the mother of Arbella Stuart, a close claimant to the English and Scottish thrones.

Charles Stuart, 1st Earl of Lennox
Charles Stuart, 1st (or 5th) Earl of Lennox (April or May 1557 – April 1576), was the fourth son of Matthew Stewart, 4th Earl of Lennox and Margaret Douglas, daughter of Margaret Tudor and granddaughter of King Henry VII of England. His brother was Henry Stuart, Lord Darnley.

Heinrich Koebner
Heinrich Koebner( German spelling Köbner);( 2 December 1838 – 3 September 1904) was a German- Jewish dermatologist born in Breslau. He studied medicine in Berlin, earning his doctorate in 1859 at Breslau. Afterwards he performed hospital duties in Vienna under Ferdinand von Hebra( 1816–1880) and in Paris with Alfred Hardy( 1811–1893). In 1876 he became director of the policlinic for syphilis and diseases of the skin at the University of Breslau. In 1884 he established a new policlinic in Berlin, where he provided classes for physicians.

Tampere
Tampere was founded as a market place on the banks of the Tammerkoski channel in 1775 by Gustav III of Sweden and four years later, 1 October 1779, Tampere was granted full city rights. At this time, it was a rather small town, consisting of only a few square kilometres of land around the rapids.Tampere grew as a major market town and industrial centre in the 19th century.Tampere was the centre of many important political events of Finland in the early 20th century. On 1 November 1905, during the general strike, the famous Red Declaration was proclaimed on Keskustori. In 1918, after Finland had gained independence, Tampere played a major role, being one of the strategically important sites during the Civil War in Finland (28 January – 15 May 1918). Tampere was a red stronghold during the war, with Hugo Salmela in command. White forces captured the town after the Battle of Tampere, seizing about 10,000 Red prisoners on 6 April 1918.Prevalent in Tampere's post-World War II municipal politics was the Brothers-in-Arms Axis (aseveliakseli).After World War II, Tampere was enlarged by joining some neighbouring areas. Messukylä was incorporated in 1947, Lielahti in 1950, Aitolahti in 1966 and finally Teisko in 1972. Tampere was known for its textile and metal industries, but these have been largely replaced by information technology and telecommunications during the 1990s. The technology centre Hermia in Hervanta is home to many companies in these fields.

Who is the paternal grandmother of Charles Stuart, 1St Earl Of Lennox?"
4e4d44440bd911eba7f7acde48001122,The cause of death is not specified.,Parkinson,"Pete Kapusta
Peter Louis"" Pete"" Kapusta( February 3, 1924 – July 16, 2016) was a Canadian ice hockey forward who played nine AHL seasons with Providence Reds.

Juan José Quesada
Juan José Quesada( 1790 in Corrientes, Argentina – April 1832 in Montevideo, Uruguay) was a colonel of Argentina. He joined the regiment of dragoons, took part in the siege of Montevideo, and operated in the Upper Peru under the command of José Rondeau and Martín Miguel de Güemes. He fought with San Martín in the campaigns in Chile and Peru, and fought in the war against Brazil. He died in Montevideo on April 13, 1832.

Film manifesto
There have been a number of manifestos related to film. These propose the author/ s feelings and briefing on the how and why of film:

Cause of death (disambiguation)
Cause of death may refer to:

Bengal Film Journalists' Association
Best Music Director Award (Hindi) - Here is a list of the award winners and the films for which they won.

Pharmacy
In some rural areas in the United Kingdom, there are dispensing physicians who are allowed to both prescribe and dispense prescription-only medicines to their patients from within their practices. The law requires that the GP practice be located in a designated rural area and that there is also a specified, minimum distance (currently 1.6 kilometres) between a patient's home and the nearest retail pharmacy. This law also exists in Austria for general physicians if the nearest pharmacy is more than 4 kilometers away, or where none is registered in the city.

Coirpre mac Fogartaig
Coirpre mac Fogartaig (died 771) was a King of Brega of the Uí Chernaig sept of Lagore of the Síl nÁedo Sláine branch of the southern Ui Neill. He was the son of the high king Fogartach mac Néill (died 724). He is not listed in the poem on the Síl nÁedo Sláine rulers in the ""Book of Leinster"", however at his death obit in the annals for 771 he is called King of Brega. His accession to the rule of the Uí Chernaig sept in south Brega cannot be dated with certainty. His brother Fergus mac Fogartaig (died 751) is called King of South Brega at his death obit. The annals then record the deaths of his cousin Domnall mac Áeda in 759 and his brother Finsnechta mac Fogartaig in 761 with no titles. As for his accession to all of Brega, the death of the Brega king Dúngal mac Amalgado of the rival northern Uí Chonaing sept of Cnogba (Knowth) occurred in 759. Coirpre is first mentioned in the annals with regard to the death of his son Cellach, who was killed by robbers in 767. Then Coirpre is driven into exile in 769 by Donnchad Midi (died 797) of the rival southern Ui Neill branch of Clann Cholmáin based in Mide. A battle had been fought between the men of Mide and Brega in 766. The year after Coirpre's exile the men of southern Brega were defeated at the Battle of Bolgg Bóinne in 770 and two members of the sept were slain, Cernach mac Flainn (a grandson of Fogartach) and Flaithbertach mac Flainn as well as the vassal king Uarchride mac Baeth of the Deisi Brega. This was in conjunction with a campaign of Donnchad Midi versus Leinster and may have been part of that or Donnchad may have defeated the men of southern Brega on is way home. Coirpre then reappears in the year 771 at his death obit with the title King of Brega.

What is the cause of death of director of film She Asked For It?"
48ad0aca0bb011ebab90acde48001122,King Edward I.,"Roger Mortimer, 1st Earl of March","Summer Snow (film)
Summer Snow ( Cantonese: Loey Yen Sei Seup, Mandarin: Nu ren si shi, also known as Woman, Forty) is a 1995 Hong Kong comedy- drama film directed by Ann Hui. It stars Josephine Siao and Roy Chiao in leading roles. The film was selected as the Hong Kong entry for the Best Foreign Language Film at the 68th Academy Awards, but was not accepted as a nominee.

The Man on the Eiffel Tower
The Man on the Eiffel Tower is a 1950 American Ansco Color film noir mystery film directed by Burgess Meredith and starring Charles Laughton, Franchot Tone, Meredith, and Robert Hutton. It is based on the 1931 novel ""La Tête d'un hommeA Man's Head"") by Belgian writer Georges Simenon featuring his detective Jules Maigret. The film was co-produced by Tone and Irving Allen as T&A Film Productions and released by RKO Radio Pictures. The film is also known as L'homme de la tour Eiffel in France.

Maurice de Berkeley
Sir Maurice de Berkeley"" the Resolute""( 1218- 4 April 1281), 5th( feudal) Baron de Berkeley, was an English soldier and rebel, residing at Berkeley Castle in the English county of Gloucestershire.

Maurice Berkeley, 3rd Baron Berkeley
Maurice Berkeley, ""de jure"" 3rd Baron Berkeley (1435 – September 1506), of Thornbury in Gloucestershire, ""Maurice the Lawyer"", was an English nobleman.

Maurice de Berkeley, 2nd Baron Berkeley
Maurice de Berkeley, 2nd Baron Berkeley( April 1271 – 31 May 1326),"" The Magnanimous"", feudal baron of Berkeley, of Berkeley Castle in Gloucestershire, England, was a peer. He rebelled against King Edward II and the Despencers. His epithet, and that of each previous and subsequent head of his family, was coined by John Smyth of Nibley( died 1641), steward of the Berkeley estates, the biographer of the family and author of"" Lives of the Berkeleys"".

The Crown (TV series)
Claire Foy as Princess Elizabeth and later Queen Elizabeth II. Matt Smith as Philip, Duke of Edinburgh and later Prince Philip, Duke of Edinburgh, Elizabeth's husband Vanessa Kirby as Princess Margaret, Elizabeth's younger sister. Eileen Atkins as Queen Mary, Elizabeth's grandmother (season 1) Jeremy Northam as Anthony Eden, Churchill's Foreign Secretary, who succeeds him as Prime Minister Victoria Hamilton as Queen Elizabeth, George VI's wife and Elizabeth's mother, known as Queen Elizabeth The Queen Mother during her daughter's reign Ben Miles as Group Captain Peter Townsend, George VI's equerry, who hopes to marry Princess Margaret Greg Wise as Louis Mountbatten, 1st Earl Mountbatten of Burma, Philip's ambitious uncle and great - grandson of Queen Victoria Jared Harris as King George VI, Elizabeth's father, known to his family as Bertie John Lithgow as Winston Churchill, the Queen's first Prime Minister Alex Jennings as the Duke of Windsor, formerly King Edward VIII, who abdicated in favour of his younger brother Bertie to marry Wallis Simpson; known to his family as David Lia Williams as Wallis, Duchess of Windsor, Edward's American wife Anton Lesser as Harold Macmillan, who follows Anthony Eden as Prime Minister (season 2) Matthew Goode as Antony Armstrong - Jones, known as Tony, a society photographer who marries Princess Margaret (season 2)

Juliet May
Juliet May( born 1966) is a British television director. She has directed television shows such as"" Dalziel and PascoeHope and GloryNew Tricks"" and"" Miranda"".

Who is Maurice De Berkeley, 4Th Baron Berkeley's maternal grandfather?"
9d3c3b060bdd11eba7f7acde48001122,France.,English,"Paris Green (film)
Paris Green is a 1920 American silent comedy film directed by Jerome Storm and written by Julien Josephson. The film stars Charles Ray, Ann May, Bert Woodruff, Gertrude Claire, Donald MacDonald, and Gordon Mullen. The film was released on June 1920, by Paramount Pictures.

Jerzy Kossela
Jerzy Kossela( né Kosela; 15 July 1942 – 7 January 2017) was a Polish guitarist, vocalist and founding member of the bands Electron, Niebiesko- Czarni, Pięciolinie and Czerwone Gitary. He was the first founding member of the band Czerwone Gitary, during 1965- 1967. Following his departure from the band, he continued to remain active in Polish music and performed on stage until 1976 after which he would then spend 15 years as a music presenter. Upon the band's reunion in 1991, he once again became its guitarist and singer. In 1993, he left the band again due to a conflict with former band founder, Seweryn Krajewski. By 1999, Kossela had rejoined Czerwone Gitary again. He composed such hits as"" Bo ty się boisz myszy""( music and lyrics),"" Historia jednej znajomościMatura""( lyrics to the music of Krzysztof Klenczon). He co-authored the book"" Czerwone Gitary to właśnie my!"" On the Czerwone Gitary's album Jeszcze raz( One More Time), which debuted 14 March 2015, the song"" Kocham dwie dziewczyny"" appeared, originally written in 1965. From May 2015 he stopped performing in concerts with the band Czerwone Gitary, citing health reasons.

Beorhtweald, Ealdorman of Kent
Beorhtweald Ealdorman of Kent was an English ruler of the 9th century AD. His father was Burgred of Mercia, his mother: Æthelswith, and his brother: Beorhtnoð æthling of Kent.

Beorhtnoð æthling of Kent
Beorhtnoð æthling of Kent was an English ruler of the 9-10th century AD. His father was Burgred of Mercia; his mother, Æthelswith, and his brother, Beorhtweald Ealdorman of Kent.

Æthelflæd of Damerham
Æthelflæd, known as Æthelflæd of Damerham to distinguish her from other women of the same name, was the second wife of King Edmund I of England. Æthelflæd was a daughter of ealdorman Ælfgar, probably the ealdorman of Essex. Her mother's name is not recorded. She had at least one brother and at least one sister, Ælfflæd (died circa 1002). Ælfflæd was married to Byrhtnoth, who probably succeeded her father as ealdorman of Essex. Byrhtnoth was killed at the Battle of Maldon in 991. Æthelflæd and Ælfflæd were Ælfgar's heirs at his death, some time between 946 and 951 based on the dating of his will, S1483. Æthelflæd married Edmund in 944 following the death of his first wife Ælfgifu, mother of the future kings Eadwig and Edgar. She and Edmund are not known to have had any children, and Edmund was killed in 946, leaving Æthelflæd as a wealthy widow. Records of Ely Cathedral, to which she, her sister, and her brother-in-law, were generous benefactors, say that she then married an ealdorman named Æthelstan. There were several ealdormen of that name active in the reign of Edmund's brother and successor Eadred, and it most likely that Æthelflæd married the man known as Æthelstan Rota, although she could have married Æthelstan Half-King. Æthelflæd's will survives, S1494, and her will, and thus her death, is dated to between 962, and more probably 975, and 991. In addition to gifts to Ely, the will endowed Glastonbury, Canterbury, Bury, and the family monastery of Stoke-by-Nayland.

Last Sons of Evil
The Last Sons of Evil is the debut album of the Norwegian metal band The Cumshots. It was released in 2001 by Duplex Records.

Calcio 2000
Calcio 2000 is a monthly Italian football magazine reporting on all aspects of Italian and European football. The magazine is published by Action Group Editore.

Which country Æthelwald, Ealdorman Of East Anglia's wife is from?"
