Question ID,GPT Response,Ground Truth Answer,Prompt
3647118c0bdd11eba7f7acde48001122,Iran.,Madrid,"Walk a Mile in My Shoes
""Walk a Mile in My Shoes"" is a song written by Joe South, who had a hit with it in 1970. South was also producer and arranger of the track, and of its B-side, ""Shelter"". The single was credited to ""Joe South and the Believers""; the Believers included his brother Tommy South and his sister-in-law Barbara South. The song's highest position on the ""Billboard"" Hot 100 was #12, which was also its highest position in the ""Cashbox"" chart. It also reached highs of #56 country and #3 Adult Contemporary in ""Billboard"", and made #10 in the RPM chart in Canada. It was South's second and final record to reach the top 20 of the ""Billboard"" chart. It also reached the Top 20 in Australia. The song concerns racial tolerance and the need for perspective and compassion. Bob Andy - All Shook Up - Songs elvis did in reggae versions.

Ahmadabad-e Yek, Kerman
Ahmadabad -e Yek( also Romanized as Aḩmadābād- e Yek; also known as Aḩmadābād) is a village in Baghin Rural District, in the Central District of Kerman County, Kerman Province, Iran. At the 2006 census, its existence was noted, but its population was not reported.

Michael Malarkey
Michael Malarkey( born 21 June 1983) is a British- American actor and musician. He is best known for playing the role of Enzo in the series"" The Vampire Diaries"".

Bones and Silence
Bones and Silence is a crime novel by Reginald Hill, the eleventh novel in the Dalziel and Pascoe series. The novel received the Gold Dagger Award in 1990 and was nominated for the Edgar Award.

Alfred Morris (American football)
Alfred Bruce Morris( born December 12, 1988) is an American football running back who is currently a free agent. He played college football at Florida Atlantic and was drafted by the Washington Redskins in the sixth round of the 2012 NFL Draft. He has also previously played for the San Francisco 49ers, Dallas Cowboys, and Arizona Cardinals.

What is the place of birth of the director of film Marianela (1940 Film)?"
d6074911090011ebbdadac1f6bf848b6,She Wore A Yellow Ribbon.,She Wore A Yellow Ribbon,"Bal Gangadhar Tilak
Bal Gangadhar Tilak (or Lokmanya Tilak, pronunciation (help info); 23 July 1856 -- 1 August 1920), born as Keshav Gangadhar Tilak, was an Indian nationalist, teacher, lawyer and an independence activist. He was the first leader of the Indian Independence Movement. The British colonial authorities called him ``The father of the Indian unrest. ''He was also conferred with the title of`` Lokmanya'', which means ``accepted by the people (as their leader) ''.

Gormflaith ingen Flann Sinna
Gormflaith ingen Flann Sinna( c. 870–948) was an Irish Queen of Tara, Munster, and Leinster.

Great Britain at the 2012 Summer Olympics
Great Britain at the 2012 Summer Olympics Flag of the United Kingdom IOC code GBR NOC British Olympic Association in London Competitors 541 in 26 sports Flag bearer Chris Hoy (opening) Ben Ainslie (closing) Medals Ranked 3rd Gold Silver Bronze Total 29 17 19 65 Summer Olympics appearances (overview) 1896 1900 1904 1908 1912 1920 1924 1928 1932 1936 1948 1952 1956 1960 1964 1968 1972 1976 1980 1984 1988 1992 2000 2008 2012 2016 Other related appearances 1906 Intercalated Games

Žan Žužek
Žan Žužek( born 26 January 1997) is a Slovenian football midfielder who plays for Koper.

Laoshang
Laoshang (r. 174–161 BCE), whose proper name was Jiyu , was a Chanyu of the Xiongnu Empire who succeeded his father Modu Chanyu in 174 BCE. Under his reign, the Xiongnu Empire continued to expand against the Yuezhi and the Xiongnu thus gained control of the Hexi Corridor.

Which film came out first, Repeated Absences or She Wore A Yellow Ribbon?"
146b7443086611ebbd5eac1f6bf848b6,Edward Dearle,Edward Dearle,"Brad Womack
Stephen Bradley Womack( born November 10, 1972) is an American entrepreneur and bar owner best known for appearing twice as The Bachelor on the reality show"" The Bachelor"".

Ab Anbar (disambiguation)
Ab anbar is a traditional reservoir or cistern of drinking water in Greater Iran in antiquity. Ab anbar or Ab Anbar may also refer to:

Fujiwara no Muchimaro
The eldest son of Fujiwara no Fuhito, he founded the Nanke (""Southern"") branch of the Fujiwara clan. Muchimaro's mother was Soga no Shōshi, daughter of Soga no Murajiko. He married a granddaughter of Abe no Miushi, with whom he had two sons Fujiwara no Toyonari and Fujiwara no Nakamaro. Among his daughters was consort of Emperor Shōmu. Muchimaro became the head of Ministry of Civil Services in 718. When Fuhito, Muchimaro's father, died in 720, Prince Nagaya was at the highest rank in the state government. Prince Nagaya was grandson of Emperor Tenmu, but not a son of Fujiwara family, therefore was seen as a threat by Muchimaro and his three brothers. After successfully removing Prince Nagaya in 729, Muchimaro rose to Counselor. In 734, he was promoted to ""Udaijin"" or ""Minister of the Right"". In 737, he was made ""Sadaijin"" or ""Minister of the Left"", but died of smallpox the following day.

BCS National Championship Game
2013 January 6, 2014 1 Florida State ACC Champs 34 2 Auburn SEC Champs 31 2014 BCS National Championship Game Rose Bowl Pasadena, California Jameis Winston (offense) P.J. Williams (defense)

Agnes Dunbar Moodie Fitzgibbon
Agnes Dunbar Moodie Fitzgibbon Chamberlin (1833–1913) was a Canadian artist living in Ontario. She was born Agnes Dunbar Moodie on a farm near Coburg, Ontario. Her parents were John Wedderburn Dunbar Moodie and Susanna Moodie. Around five years later, the family moved to Belleville. She learned how to paint flowers from her mother. Her mother, famously, published ""Roughing it in the Bush"", a romantic history about the harshness of Canadian rural living during the 1830s. ""Roughing it"" was published in 1852, and has remained in demand and inspired writers such as Margaret Atwood to the present day. In 1868, ""Canadian Wild Flowers"" was published, viewed as one of the first serious botanical works published in Canada, which included text by Catharine Parr Traill. The book, very expensive for its time, was sold by subscription, largely through its author's own efforts; as an enterprising widow, she also worked as an illustrator to support her children and herself. Fitzgibbon was married twice: first around 1850 to Charles Thomas FitzGibbon, a barrister, who died in 1865 and then in 1870 to Brown Chamberlin, later the Queen's Printer. She had eight children with her first husband and one with her second. In 1863 she began her paintings of Canadian flora to illustrate a book by her aunt Catharine Parr Traill. After the death of her husband, she began work on a book of Canadian wild flowers, with her water-coloured illustrations and Traill's text. The book attracted 500 subscriptions, a significant number at the time. ""Canadian Wild Flowers"" first edition was published in 1868. The second and third subscribed editions were published in 1869 (Montreal: J. Lovell); and a fourth edition in 1895 (Toronto: W. Briggs). Her paintings of Canadian plants and flowers were also published in other books on Canadian flora, with 9 full page colour lithographs in Catherine Traill's ""Studies ofPlant Life in Canada"" (Ottawa: A.S. Woodburn, 1885). In 1972, 11 of the watercolour paintings were reproduced in Eustella Langdon's ""Pioneer Gardens"" (Toronto: Holt Rinehart and Winston). She died in Toronto in 1913. Agnes Chamberlin's heirs presented her paintings and copies of ""Canadian Wild Flowers"" and ""Studies of Plant Life in Canada"" to the University of Toronto in 1934–5. They became part of the University's Botany Department, Then, in 1966, the collection of books and paintings were transferred to the Rare Books and Special Collections of the University of Toronto Library in 1966. These books and artwork are now available in the ""Chamberlin Collection"" of the University of Toronto and digitized to view online.

Who lived longer, Edward Dearle or Michael Doeberl?"
ea1fc06c0bda11eba7f7acde48001122,In NATO.,United Nations,"Des McAnuff
Desmond"" Des"" McAnuff( born June 19, 1952) is the American- Canadian former artistic director of the Stratford Shakespeare Festival and director of such Broadway musical theatre productions as"" Big River The Who's Tommy"" and"" Jersey Boys"".

List of coats of arms of governors-general of Canada
The following is a list of the personal coats of arms born by the governors- general of Canada.

Twelve Good Men
Twelve Good Men is a 1936 British crime film directed by Ralph Ince and starring Henry Kendall, Nancy O'Neil and Joyce Kennedy. It was made at Teddington Studios by Warner Brothers.

A Walk Among the Tombstones (film)
After Albert and Ray arrive at their place, TJ sneaks out of their van, calls Matt, and tells him the address. Albert garrottes Ray in the basement, and goes back upstairs to find Matt, Kenny, and TJ. Matt overpowers and cuffs Albert. He leaves Albert for Kenny and calls a cab for TJ. While Kenny goes down in the basement, Albert frees himself. Matt goes back inside the house and finds Kenny's corpse. Albert attacks Matt, and after a brief fight, Matt kills him.

Jack Forrester
John McIntyre"" Jack"" Forrester( 19 February 1894 – 4 August 1964) was a Scottish- American professional golfer who played in the early- to- mid 20th century. His best finish in a major championship was fourth in the 1923 U.S. Open. He won the 1929 New Jersey PGA Championship while serving as head professional at Baltusrol Golf Club.

Where does Karin Stoltenberg's husband work at?"
00c75ffc0bde11eba7f7acde48001122,Vienna,Paris,"Bob MacQuarrie
Robert Waldron MacQuarrie( November 24, 1926 – January 11, 2007) was a politician in Ontario, Canada. He served in the Legislative Assembly of Ontario from 1981 to 1985, as a member of the Progressive Conservative Party. MacQuarrie was born in Rexton, New Brunswick, educated at Princes of Wales College( later renamed the University of Prince Edward Island), and practiced law with the firm of Cuzner, MacQuarrie. He began his political career at the municipal level, serving as reeve of Gloucester Township in Ontario from 1972 to 1978, and as a councillor in the Municipality of Ottawa- Carleton from 1969 to 1978. In 1980- 81, he was director of the Eastern Ontario Development Corporation. He was elected to the Ontario legislature in the 1981 provincial election, defeating Liberal candidate Bernard Grandmaitre and New Democrat Evelyn Gigantes in a close three- way contest for Carleton East. MacQuarrie served as a government backbencher for the next four years, acting as parliamentary assistant to the Solicitor- General and Attorney- General. In January 1985, he supported Roy McMurtry's bid to succeed Bill Davis as leader of the Progressive Conservative Party. The Progressive Conservatives were reduced to a tenuous minority government in the 1985 provincial election, and lost power to David Peterson's Liberals. MacQuarrie was defeated in Carleton East, losing to Liberal candidate Gilles Morin by 7,033 votes. The City of Ottawa named a sports complex after Bob Macquarrie- The"" Bob MacQuarrie- Orléans Recreation Complex"" located at 1490 Youville Drive in Orléans, Ontario, Canada.

Georgia Doll
Georgia Doll( born July 2, 1980 in Vienna) is an Austrian- born German theatre director, playwright and poet.

William Plenderleath
William Charles Plenderleath( 2 June 1831 – 1 April 1906) was an English Anglican clergyman, author and antiquarian, best remembered for his"" White Horses of the West of England""( 1885, 2nd edition 1892).

Elisa's
Elisa's is a Swedish dansband from the Skaraborg, Sweden established in 2009. The band is named after its lead singer Elisa Lindström. The band won the 2010"" Dansbandskampen"" competition. The band was launched by young artists in Musikgymnasiet i Skövde( the Music College in Skövde). During late 2010, the band's fame spread in Sweden. Their first single,"" Hey Go So Long"", was recorded in February 2010. In 2011 the band went to the top of the Swedish Albums Chart with their debut studio album"" Det här är bara början""

Tamo Mibang
Prof. Tamo Mibang is the Vice Chancellor of Rajiv Gandhi University in Doimukh, Arunachal Pradesh, India. He is from the Adi Tribe of Arunachal Pradesh.

Where was the director of film Lettre Ouverte born?"
94198d580bb011ebab90acde48001122,Elisabeth of Vermandois.,Mathilde of Bourbon,"Talmadge Creek
Talmadge Creek is a tributary of the Kalamazoo River. It is located in Calhoun County, Michigan, near the county seat of Marshall.

Aunt Mary
Aunt Mary is a Norwegian prog rock band from the 1970s. They signed a recording contract with Polydor Records in Denmark, to facilitate the release of"" Aunt Mary"" in 1970. The group gradually moved towards progressive rock with the records"" Loaded"" in 1972 and"" Janus"" in 1973. The group disbanded in 1973, but has reunited for several concerts since 1978. The band's former lead vocalist, Jan Groth, died from cancer on 27 August 2014, at the age of 68. The band is touring the US in 2019

Joe Brennan (rugby league)
Joseph Richard' Joe' Brennan( 1908- 1949) was an Australian rugby league footballer who played in the 1930s.

Hudson Hawk
Hudson Hawk is a 1991 American action comedy film directed by Michael Lehmann. Bruce Willis stars in the title role and also co-wrote both the story and the theme song. Danny Aiello, Andie MacDowell, James Coburn, David Caruso, Lorraine Toussaint, Frank Stallone, Sandra Bernhard and Richard E. Grant are also featured. It was a box office bomb, losing the studio nearly$ 50 million. The live action film employs cartoon- style slapstick heavily, including sound effects, which enhances the movie's signature surreal humour. The plot combines material based on conspiracy theories, secret societies, and historic mysteries, as well as outlandish"" clockpunk"" technology"" à la"" Coburn's"" Our Man Flint"" movies of the 1960s. A recurring plot device in the film has Hudson and his partner Tommy"" Five- Tone""( Aiello) singing songs concurrently but separately, to time and synchronize their exploits. Willis- Aiello duets of Bing Crosby's"" Swinging on a Star"" and Paul Anka's"" Side by Side"" are featured on the film's soundtrack.

William Alexander Aitken
William Alexander Aitken, also known as William Alexander Aitkin( – 1851), was a fur trader with the Ojibwe in the Upper Mississippi region. He was at first affiliated with the American Fur Company, founded by John Jacob Astor, but after 1838 he set up as an independent trader, based in St. Louis, Missouri.

Who is William Ii, Count Of Flanders's paternal grandmother?"
71d8e20e0bdb11eba7f7acde48001122,Leeds.,London,"Hjelmeland Church
Hjelmeland Church is the main parish church in Hjelmeland municipality in Rogaland county, Norway. It is located in the village of Hjelmelandsvågen. The church is part of the Hjelmeland parish in the Ryfylke deanery in the Diocese of Stavanger. The white, wooden church was built in 1858 using plans by the architect Hans Linstow. The church seats about 500 people.

Sehi Bey
Sehi Bey( Ottoman Turkish: Sehî Bey),( 1471? – 1548) was an Ottoman poet and bibliographer. He was the first one to compile a"" tezkire""( bibliographical dictionary of poets and poetry), a genre which would have many followers until the 19th century. Sehi Bey was born in Edirne. Together with his friend, poet Necati( d.1509), he served as katib( secretary) to Princes Şehzade Mahmud, son of Bayezid II, and Süleyman, the later would become known as Suleiman the Magnificent. He was in charge of many"" waqfs"" located in Edirne and Ergene, being a chief trustee, in Turkish"" mütevelli"". < br> He is mostly remembered for the"" tezkire Heşt Behişt""( Eight Springs), which he finished in 1538. 2 other editions would follow until 1548. It narrated the work and life of 241 poets and was very well received and supported by the Ottoman high social circles. It served as basic source for later study of Ottoman poetry. Sehi Bey did work also on his own poetry, collected in a"" diwan"". < br> He died in 1548( 955 in Islamic calendar).

Victor Henry (actor)
Victor Henry( born 30 July 1943, Leeds, Yorkshire; died 20 November 1985, Wakefield, West Yorkshire), was an English actor.

Ron Judkins
Ron Judkins( born 1953) is an American production sound mixer and writer- director. He has won two Academy Awards for Best Sound and has been nominated for another three in the same category. He is also the winner of the BAFTA Award for Best Sound for"" Schindler's List"" in 1996. Judkins directed his first feature film,"" The Hi- Line"" in 1998, and the project premiered in the Dramatic Competition at the 1999 Sundance Film Festival. Judkins is also the writer- director of the comedic drama,"" Finding Neighbors"", a feature film, which had its world premiere in the Narrative Competition at the Austin Film Festival in 2013. He also directed the 2013 documentary"" 24 Peaces"" which includes interviews with Desmond Tutu, Marianne Williamson, and Deepak Chopra.

Mackenzie Airport
Mackenzie Airport,, is located north of Mackenzie, British Columbia, Canada.

What is the place of birth of Clara Novello's father?"
0323cdea090d11ebbdadac1f6bf848b6,Emmy Of Stork's Nest.,Emmy Of Stork'S Nest,"Harry in Your Pocket
Harry in Your Pocket is a 1973 comedy- drama film, about a team of professional pickpockets written by James Buchanan and Ronald Austin and directed by Bruce Geller, starring James Coburn, Michael Sarrazin, Trish Van Devere and Walter Pidgeon. The movie was filmed in Victoria, British Columbia, Salt Lake City, Utah and Seattle, Washington with the then- mayor of Seattle, Wes Uhlman, contributing a cameo appearance.

Amburiq Mosque
The Amburiq Masjid is a mosque located in Shigar, in the Gilgit- Baltistan region of Pakistan. It is one of the oldest mosques in Baltistan and South Asia. The mosque was built by Sayed Ali Hamdani and is among the famous landmarks in Baltistan.

St Helens Island
The St Helens Island, part of the Waterhouse Island Group, is a granite island situated in the Tasman Sea, lying close to the north- eastern coast of Tasmania, Australia. Other islands in the Waterhouse Group include Ninth, Tenth, Waterhouse, Little Waterhouse, Maclean, Baynes, Foster, Swan, Little Swan, Cygnet and Paddys islands and Bird Rock and George Rocks islets.

Commissioner of Police of the Metropolis
The Commissioner of Police of the Metropolis is the head of London's Metropolitan Police Service. The post is currently held by Cressida Dick, who assumed office on 10 April 2017.

Northside High School (Lafayette, Louisiana)
Northside High School is located in the North part of the city of Lafayette, Louisiana, USA; hence"" Northside"".

Which film came out earlier, Emmy Of Stork'S Nest or Indira Vizha?"
f7c153ce092e11ebbdaeac1f6bf848b6,Celine: Through The Eyes Of The World,Celine: Through The Eyes Of The World,"Port of Alicante
The Port of Alicante is a seaport in Alicante, Spain on the Mediterranean Sea used for commercial and passenger traffic. The port is administered by the Port Authority of Alicante.

Shizuoka Prefecture
Shizuoka Prefecture is an elongated region following the coast of the Pacific Ocean at the Suruga Bay. In the west, the prefecture extends deep into the Japan Alps. In the east, it becomes a narrower coast bounded in the north by Mount Fuji, until it comes to the Izu Peninsula, a popular resort area pointing south into the Pacific.As of 1 April 2012, 11% of the total land area of the prefecture was designated as Natural Parks, namely the Fuji-Hakone-Izu and Minami Alps National Parks; Tenryū-Okumikawa Quasi-National Park; and four Prefectural Natural Parks.

Vince Guaraldi
Vincent Anthony Guaraldi (July 17, 1928 – February 6, 1976), born Vincent Anthony Dellaglio, was an American jazz pianist noted for his innovative compositions and arrangements and for composing music for animated television adaptations of the ""Peanuts"" comic strip, as well as his performances on piano as a member of Cal Tjader's 1950s ensembles and for his own solo career. His 1962 composition ""Cast Your Fate to the Wind"" became a radio hit and won a Grammy Award in 1963 for Best Original Jazz Composition.

Ri Sol-ju
Ri Sol-ju (born 1985–89) is the current First Lady of North Korea and wife of North Korean Supreme Leader Kim Jong-un. Little is known about her from official North Korean sources but outside sources have speculated more about her background. She is believed to have three children, though this is not known for certain. She has appeared numerous times in public with her husband. In April 2018, her title was elevated in state media from merely ""comrade"" to ""respected first lady"", considered a significant honor and the first time the title has been used since 1974.

Sonja Biserko
Sonja Biserko (; born 14 February 1948, Belgrade, FPR Yugoslavia) is a Serbian campaigner for human rights. She is the founder and president of the Helsinki Committee for Human Rights in Serbia.

Which film came out first, Celine: Through The Eyes Of The World or Dilan 1991?"
0f44750808e411ebbda4ac1f6bf848b6,Silas Hardy,Lee Mantle,"Appointment with Murder
Appointment with Murder is a 1948 American crime film directed by Jack Bernhard and starring John Calvert, Catherine Craig and Jack Reitzen. The film is one of three made by the low-budget Film Classics company featuring Calvert as The Falcon who had previously been played by George Sanders and Tom Conway for RKO.

Strangers in the Night (disambiguation)
"" Strangers in the Night"" is a song. Strangers in the Night may also refer to:

John Henry Comstock
In 1893, John Henry Comstock and Simon Henry Gage founded the Comstock Publishing Company in order to make textbooks on microscopy, histology, and entomology available at a reasonable price to students and to publish the works of Anna Botsford Comstock on nature study.

¿Y cómo es él?
""¿Y cómo es él?"" (Spanish for "" And what is he like?"" ) is a song composed in 1981 by José Luis Perales and released in 1982. The song was originally composed for Julio Iglesias and it has been covered by Raphael among others. In 2010, American singer Marc Anthony covered ""¿ Y cómo es él? "" on his album ""Iconos"". It was released as the lead single from the album and peaked at number 38 on the Hot Latin Songs chart. Anthony and Perales performed the song together live at the 11th Annual Latin Grammy Awards in 2010.

Ressel Orla
Ressel Orla( 18 May 1889 – 23 July 1931) was an Austrian- Jewish actress. She appeared in some of Fritz Lang's earliest films.

Who was born earlier, Silas Hardy or Lee Mantle?"
e701105e0bdd11eba7f7acde48001122,Rösslau.,Königsberg,"Hugh Kerr
Hugh Kerr( born 9 July 1944) is a Scottish politician and a former lecturer in social policy at the Polytechnic of North London. He was elected a Labour Party Member of the European Parliament( MEP) in June 1994 to represent the euro- constituency of Essex West& Hertfordshire East until 1999.

Ip Ching
Ip Ching (born Ip Hok-ching; 7 July 1936) is a Chinese martial artist. He is the living Grandmasters of the Ip Man (Yip Man) family of Wing Chun Kung Fu.

...denn die Musik und die Liebe in Tirol
... denn die Musik und die Liebe in Tirol is a 1963 West German musical comedy film directed by Werner Jacobs and starring Vivi Bach, Claus Biederstaedt and Hannelore Auer.

Chogha Khandaq
Chogha Khandaq( also Romanized as Choghā Khandaq and Choqā Khandaq) is a village in Koregah -e Gharbi Rural District, in the Central District of Khorramabad County, Lorestan Province, Iran. At the 2006 census, its population was 1,466, in 266 families.

Stella March
Stella March was pen name of Marjorie Bell Marshall( born 1916 in Hastings, New Zealand, a British writer of romance novels from 1956 to 1986. She was the fourth elected Chairman( 1967 – 1969) of the Romantic Novelists' Association.

Where was the place of burial of Albert Frederick, Duke Of Prussia's mother?"
b5e9ef2c0bdd11eba7f7acde48001122,Minnesota,Homs,"Annita van Doorn
Annita van Doorn( born 26 April 1983) is a Dutch Short track speed skater. She made her international debut in 2003 at the World Championships for teams. Van Doorn was the first Dutch short track speed skater with a victory on a World Cup distance. She took a lap on her competitors on the 3000 meters and won the super final, surprisingly, at her second World Cup competition. In 2008, she became European Champion in the 500 meters in Ventspils, Latvia. In the overall classification she ended as 5th. She won bronze medals at the European Championships with the relay team in 2007, 2009 en 2010. In 2009 Van Doorn won her first Dutch title. At the Olympic Games in Vancouver, Van Doorn ended as fourth on the relay with her team, together with teammates Liesbeth Mau Asam, Jorien ter Mors, Sanne van Kerkhof and Maaike Vos. Van Doorn ended as 11th at the 1000 meters. She was close for qualifying for the 2006 Olympics in Torino, but did not make it. The 2010-2011 season was successful for Van Doorn and the relay team. During the European Championships in their own country( Thialf, Heerenveen) the Dutch( Jorien ter Mors, Sanne van Kerkhof, Yara van Kerkhof and Annita van Doorn) grabbed the European title. Two months later the team surprised at the Worldchampionships. Behind China, the Dutch team took the silver. Earlier in the season the team won bronze at a World Cup competition in Changchun, China. It was the first medal in 8 years for the Netherlands in a World Cup competition. Van Doorn won the award for the best short track speed skater of the Netherlands twice( 2008, 2009).

Giacomo Eremiti
Giacomo Eremiti( 17th century) was an Italian painter of landscapes, active in Rome. He painted the landscapes in the"" Birth of Adonis"" and the"" Rape of Adonis"" now in the Palazzo Doria Pamphili in Rome, and in the figures were added by Nicolas Poussin.

Tony Mendoza (photographer)
Tony Mendoza( born 1941) is a Cuban- American photographer.

House of America
House of America is a 1997 British film directed by Marc Evans. The film, set in a depressed Welsh mining town, centres on a dysfunctional family unit of brothers Boyo and Sid, their sister Gwenny and their controlling mother. The film tackles issues such as Welsh identity, its need for indigenous heroes and the nation's perceived inferiority complex. The film was the theatrical debut for director Marc Evans, and the film won him the' Best Directorial Debut' award at the Stockholm International Film Festival. The film also took four awards at the 1998 BAFTA Cymru awards. It is a part of the cultural era known as Cool Cymru along with other similar independent films of the time.

Nasrullah Khan Bareach
Nasrullah Khan Bareach is a Pakistani politician who is member- elect of the Provincial Assembly of the Balochistan.

Where was the place of death of Juan Carlos Gumucio's wife?"
48c8f7f80bdd11eba7f7acde48001122,Mario Monicelli,Alain Poiré,"Lobster for Breakfast
Aragosta a colazione( internationally released as Lobster for Breakfast) is a 1979 Italian comedy film directed by Giorgio Capitani. For his performance in this film and in"" Il ladrone"", Enrico Montesano was awarded with a Special David di Donatello.

Seán O'Connor (rugby union)
Seán O'Connor( born 22 August 1996) is an Irish rugby union player for Pro14 and European Rugby Champions Cup Munster. He can play as either a lock or a flanker and represents Garryowen in the All- Ireland League.

The Show-Off
The Show- Off may refer to:

The Venetian Woman
La venexiana( internationally released as The Venetian Woman) is a 1986 Italian erotic film directed by Mauro Bolognini. The film is a transposition of the anonymous 16th century comedy play with the same name.

The Dead Don't Die (2019 film)
The Dead Do n't Die is a 2019 American zombie horror comedy film written and directed by Jim Jarmusch. It features an ensemble cast including Bill Murray, Adam Driver, Chloë Sevigny, Steve Buscemi, RZA, Tilda Swinton, Tom Waits, Danny Glover, Caleb Landry Jones, Rosie Perez, Carol Kane and Selena Gomez and follows a small town's police force as they combat a sudden zombie invasion. The film had its world premiere as the opening film at the Cannes Film Festival on May 14, 2019, and was theatrically released in the United States on June 14, 2019, by Focus Features. It received mixed reviews from critics and grossed over$ 14 million.

Who is the father of the director of film Gramps Is In The Resistance?"
aa0370860bdb11eba7f7acde48001122,"Naha, Okinawa, Japan","Naha, Okinawa","Elizabeth May
While May's family home is in Margaree Harbour, Cape Breton Island she moved her permanent residence to Sidney, British Columbia, in 2010. On May 2, 2011, she became the first member of the Green Party of Canada to be elected as a Member of Parliament.

International School Tripoli
International School Tripoli( IST) is a GEMS Education international school in Saraj, western Tripoli, Libya. It uses the British curriculum for Nursery through Year 13.

The Surgeon's Knife
The Surgeon's Knife (1957) is a British crime film directed by Gordon Parry and starring Donald Houston, Adrienne Corri and Lyndon Brook.

Noon Sunday
Noon Sunday is a 1970 action film directed by Terry Bourke about two mercenaries. The film was the first feature produced in Guam.

Mampazhakkalam
Mampazhakkalam is a 2004 Indian Malayalam- language family drama film directed by Joshiy, written by T. A. Shahid and produced by M. Mani. It stars Mohanlal and Shobana, alongside a large supporting cast. The film features original songs composed by M. Jayachandran and background score by S. P. Venkatesh. "" Mampazhakkalam"" released on 4 November 2004 was a commercial success at the box office.

What is the place of birth of the performer of song Heaven (Namie Amuro Song)?"
a5bed06e0bdc11eba7f7acde48001122,Armenian.,Byzantine,"Chinnadana Nee Kosam
Chinnadana Nee Kosam is a Telugu romantic comedy film written and directed by A. Karunakaran. The film features Nithiin and Mishti in the lead roles marking the latter's debut in Telugu cinema. The film's title was taken from a song in Nithin's 2012"" Ishq."" The film was produced by Nithin's father N. Sudhakar Reddy and sister Nikhita Reddy under the banner Sresht Movies. Harsha Vardhan wrote the film's dialogues. Anoop Rubens composed the film's soundtrack and background score. I. Andrew and Prawin Pudi were the film's cinematographer and editor respectively. This film is partially based on 1991 movie"" Seetharamaiah Gari Manavaralu"". Production began on 21 May 2014. Principal photography began on 2 June 2014. The film released on 19 December 2014. The film was later dubbed into Hindi as"" Sabse Badhkar Hum 3"" by Goldmines Telefilms and released in 2018.

Raj Bahadur (cricketer)
Raj Bahadur( born 5 October 1993) is an Indian cricketer. He made his first- class debut for Services in the 2016 – 17 Ranji Trophy on 13 October 2016.

We Want Our Daddy Dear, Back Home (Hello Central, Give me France)
We Want Our Daddy Dear, Back Home( Hello Central, Give me France) is a World War I song written by James M. Reilly and composed by Harry DeCosta. The song was first published in 1918 by M. Witmark& Sons in New York, NY. The sheet music cover features a vitagraph photo of Aida Norton and a seated child. The sheet music can be found at the Pritzker Military Museum& Library.

Lenny (film)
Lenny is a 1974 American biographical drama film about the comedian Lenny Bruce, starring Dustin Hoffman and directed by Bob Fosse. The screenplay by Julian Barry is based on his play of the same name.

High Rule
High Rule is an American music duo from Chicago that gained popularity in March 2015 after reaching the# 2 spot on the Spotify Global Viral chart with their song"" Touch"".

What nationality is Philip Of Ibelin (1180–1227)'s mother?"
d13381ae08da11ebbd9cac1f6bf848b6,Viktoriya Zeynep Güneş,Viktoriya Zeynep Güneş,"Fort Defiance (film)
Fort Defiance is a 1951 American Western film directed by John Rawlins and written by Louis Lantz. The film stars Dane Clark, Ben Johnson, Peter Graves, Tracey Roberts, George Cleveland and Ralph Sanford. The film was released on October 9, 1951, by United Artists.

Faces of Love Film Festival
Faces of Love International Film Festival( Russian: Международный кинофестиваль « Лики Любви») is a festival first based in Moscow, then in 2005 moved to Sochi, Russia. It is a sister festival of the biggest film festival in Russia Kinotavr. Faces of Love is a special interest film festival highlighting films about love. The president of Faces of Love, as well as of Kinotavr, is Russia's famous actor and producer Mark Rudinshtejn. Legendary French actress Catherine Deneuve is an honorary president of the festival. First Faces of Love festival was held in Moscow in 1995. It was an annual film festival welcoming filmmakers from all over the world. The festival is in hiatus at the moment due to financial difficulties. Every year, around 50 films from all over the world are being shown at the festival both in competition, screening and retrospective programs. Festival is recognized by FIAPF.

Michael Sullivan (sport shooter)
Michael J Sullivan( born 6 December 1942) is a British former sport shooter.

Leigh Jason
Leigh Jason (July 26, 1904 – February 19, 1979) was an American film director and screenwriter. He was born in New York, New York, and died in Woodland Hills, Los Angeles.

David Domina
David Alan Domina is an American lawyer and politician from Nebraska. A member of the Democratic Party, he was involved in a number of high- profile legal cases, including the impeachment of Nebraska Attorney General Paul L. Douglas in 1986, and that of University of Nebraska regent David Hergert in 2006. Beginning in 2012, he represented opponents of the Keystone XL pipeline in contesting a legislative measure relating to the use of eminent domain for the pipeline. In 1986, Domina unsuccessfully ran for the Democratic nomination in Nebraska's gubernatorial election. In 2014, he was the Democratic nominee for the U.S. Senate seat to be vacated by Mike Johanns; he lost the election to Republican Ben Sasse, taking 31.5% of the vote to Sasse's 64.3%.

Who was born later, Joseph J. Magliocco or Viktoriya Zeynep Güneş?"
