Question ID,GPT Response,Ground Truth Answer,Prompt
aa9aee6908f011ebbda8ac1f6bf848b6,No.,no,"Zoltán Kiss (footballer, born 1980)
Zoltán Kiss( born 18 August 1980 in Püspökladány) is a Hungarian football player who currently plays for Panserraikos F.C.. He started playing football at the age of 7 and the talented lad was offered to DVSC where he went on step by step through the different age groups scoring some beautiful goals as he was played up front at the time. Later on he went to Bocskai to return to DVSC from there. Herczeg András sent him on against Újpest in 1997 during his first reign at Debrecen. The 17- year- old scored his first goal on his second game for the club. Although a regular member of the team he got free transferred in 1999 because of the financial trouble at the club. He was signed by Belgian club Beershot Antwerp to spend 2 years in the Belgian first division. He returned to Loki in 2001 to be part of the successful championship campaign in 2005. Now three times champion and two times Hungarian Cup winner and counts five international caps under Lothar Mattheus and Péter Bozsik. Different DVSC managers have played him in different positions but none of them could imagine the starting eleven without the enthusiastic midfielder. And though he feels most comfortable on the right hand side of the pitch he now runs the team from deep as a defending midfielder lately. He moved to Panserraikos in January 2011 on a free transfer after his contract ran out at Debrecen.

Ahmad Dhani
Ahmad Dhani was born in Surabaya, Indonesia, as the first of three children of Eddy Abdul Manaf bin Rusta Sastra Atmadja, a Sundanese diplomat origin from Garut, West Java, and Joyce Theresia Pamela Kohler, an Indonesian Ashkenazi Jewish descent. His grandfather, Jan Pieter Friederich Kohler, was an Ashkenazi Jew, born in the then-Dutch-occupied country in 1883.

Colin Porter (rower)
Colin F Porter( born 11 October 1930) is a British rower.

Are Graduate University Of Advanced Technology and Fruita Schoolhouse located in the same country?"
be0a16240baf11ebab90acde48001122,Queen Victoria.,Princess Mary of Great Britain,"Bdintsi
Bdintsi is a village in the municipality of Dobrichka in Dobrich Province, which is located in northeastern Bulgaria.

Middle name
In several cultures, a middle name is a portion of a personal name that is written between the person's given name and their surname. A person may be given a middle name regardless of whether it's necessary to distinguish them from other people with the same given name and surname. In cultures where a given name is expected to precede the surname, additional names are likely to be placed after the given name and before the surname, and thus called middle names. In English- speaking American culture, that term is often applied( arguably mistakenly) to names occupying that position even if the bearer would insist that that name is being mistakenly called a"" middle name"", and is actually( to mention several types of common cases): In the United States, such names are specifically referred to as middle names; in most other countries, as far as they are given names and not, for example, patronymics, they would simply be regarded as second, third etc. given names. In the U.S., the"" middle name"" is often abbreviated to the middle initial( e.g. Mary Lee Bianchi becomes Mary L. Bianchi, which is usually standard for signatures) or omitted entirely in everyday use( e.g. just Mary Bianchi). An individual may have more than one middle name, or none. In the United Kingdom, for comparison, she would usually be referred to as either Mary Bianchi, M. L. Bianchi or Mary Lee Bianchi, or she may choose Lee Bianchi, and informally there may be familiar shortenings. It is debatable how long multiple given names have existed in English- speaking countries, but it is certain that among royalty and aristocracy the practice existed by the late 17th century( and possibly earlier), as exemplified in the name of the Stuart pretender James Francis Edward Stuart( 1688 – 1766). Despite their relatively long existence in North America, the phrase"" middle name"" was not recorded until 1835, in the periodical"" Harvardiana"". The use of multiple middle names has been somewhat impeded recently by the increased use of computer databases that occasionally allow for only a single middle name or more commonly a middle initial in storing personal records, effectively preventing people with multiple middle names from being listed in such databases under their full name. This is worsened by longer compound names, like María del Pilar Pereyra or María de las Nieves García. The abbreviation"" N.M.N.""( no middle name) or"" N.M.I.""( no middle initial), with or without periods, is sometimes used in formal documents in the United States, where a middle initial or name is expected but the person does not have one. The middle name can also be a maiden name. Since 1905,"" middle name"" has also developed a figurative usage meaning a notable or outstanding attribute of a person, as in the phrase"" discretion is my middle name.""

The New Fantastic Four
The New Fantastic Four( on- screen title: The Fantastic Four) is an animated series produced by DePatie – Freleng Enterprises and Marvel Comics Animation( both owned by Marvel Entertainment) in 1978.

Who is the paternal grandmother of Prince William Of Hesse-Kassel?"
2b81511c0bde11eba7f7acde48001122,Tim Russert died in Washington D.C.,Washington,"Tolombeh-ye Darab-e Posht Kuhi
Tolombeh- ye Darab -e Posht Kuhi( also Romanized as Tolombeh- ye Dārāb -e Posht Kūhī) is a village in Miyan Deh Rural District, Shibkaveh District, Fasa County, Fars Province, Iran. At the 2006 census, its population was 106, in 29 families.

Helgelendingen
Helgelendingen, known until 2014 as Helgeland Arbeiderblad, is a daily, regional newspaper published in Mosjøen, with additional offices in Sandnessjøen and Brønnøysund.

Ken Reed (Canadian football)
Kenneth Woodrow Reed (November 24, 1941 – September 5, 2014) was a Canadian football player who played as a linebacker for the Edmonton Eskimos and the Saskatchewan Roughriders; he won the Grey Cup in 1966. Born in Poplar Bluff, Missouri, he was an alumnus of the University of Tulsa. Reed, 72 and his wife died in a car accident in 2014 on the Alaska Highway near Fort St. John, British Columbia.

Where did the presenter of Tim Russert (Talk Show) die?"
e1228e9f08ca11ebbd92ac1f6bf848b6,11 Harrowhouse,A Little Sister Of Everybody,"Trouble (Cat Stevens song)
"" Trouble"" is a song written by the English singer- songwriter and musician, Cat Stevens, during a period from 1969 to 1970. Stevens was recovering during what amounted to nearly a year of convalescence, after being diagnosed with a collapsed lung and tuberculosis. He spent three months in King Edward VII Hospital, Midhurst, England, transferring afterward to another nine months of bedrest at home. Stevens, who was near death at the time he was admitted in the hospital, used the time he was recuperating for contemplation, and wrote dozens of songs, including"" Trouble"", many of which were recorded much later. When he was hospitalized, Stevens was often alone in a very spare and plain room. He was told that at the time he was admitted, he had perhaps only a few weeks of life left in him. The effect on the 19- year- old pop star was pronounced. He said,"" To go from the show business environment and find you are in hospital, getting injections day in and day out, and people around you are dying, it certainly changes your perspective. I got down to thinking about myself. It seemed almost as if I had my eyes shut."" The song itself shows Stevens switching from heavily orchestrated pop music to a folk- rock emphasis. While recovering, Stevens donated his spare time, and some of his newer, more introspective songs for Colin Higgins and Hal Ashby's 1971 film soundtrack of"" Harold and Maude"". Most of the tunes used for the movie appear on Stevens's next albums,"" Mona Bone Jakon"" and"" Tea for the Tillerman"", with the exception of two songs which were not released until the release of the album in 1984,"" If You Want to Sing Out, Sing Out"" and"" Do n't Be Shy"". In"" Harold and Maude"" the song"" Trouble"" is used in the scene of Maude's impending death, with her devoted young lover heartbroken over the turn of events.

Simon Says (film)
Simon Says is a 2006 horror film, directed by William Dear (""Angels in the OutfieldHarry and the Hendersons"") and starring Crispin Glover and Margo Harshman. It was premiered at ""Fantastic Fest"" on 24 September 2006 and on DVD in the U.S. 26 June 2009.

Ulrika Eriksson
Ulrika Eriksson (born 12 July 1973) is a Swedish television presenter and model. Eriksson has worked for MTV Europe, TV3 and TV4 as a presenter for several shows like Silikon, Spårlöst, Äntligen trädgård, Rampfeber and the morning news show Nyhetsmorgon. She also presented the music award show Grammisgalan in 2006.

Which film has the director who died earlier, 11 Harrowhouse or A Little Sister Of Everybody?"
ea9832140bd911eba7f7acde48001122,England,Newport,"Alicia (film)
Alicia is a 1974 Dutch film directed by Wim Verstappen.

Adam Bellow
Adam Bellow is editorial director of All Points Books, a political imprint at St Martin's Press. He was the founding editorial director of Broadside Books, a conservative imprint at HarperCollins. He was editor at Doubleday. He has been instrumental in publishing some controversial conservative books, such as ""Illiberal EducationThe Real Anita Hill"", and ""The Bell Curve"". He is the publisher of ""The New Pamphleteer"" and the author of "" In Praise of Nepotism"". He is the son of the novelist Saul Bellow.

St. Michael's College School Arena
The St. Michael's College School Arena is a 1,600- seat hockey arena in Toronto, Ontario, Canada. It was built in 1956 on the campus of St. Michael's College School in central Toronto, and originally was an outdoor rink. A half- cylinder shape wooden roof was finally built over the ice and completed in 1960. The arena was the home to the Toronto St. Michael's Majors of the Ontario Hockey League. The building was originally supposed to serve as a temporary home for the team following the closure of Maple Leaf Gardens in 2000, but the Majors would be at the College Arena until the conclusion of the 2006 – 07 OHL season. The team relocated to Mississauga, Ontario and the Hershey Centre for the 2007 – 08 OHL season. The St. Michael's Arena is the home of the St. Michael's Buzzers, a member of the Ontario Provincial Junior A Hockey League as well as the St. Michael's College School hockey teams.

What is the place of birth of the director of film The Last Horror Movie?"
e3385f6c084b11ebbd56ac1f6bf848b6,The Woman In The Fifth.,The Woman In The Fifth,"West Mansfield, Ohio
West Mansfield is a village located in Logan County, Ohio, United States. The population was 682 at the 2010 census.

Church of the Messiah, Richmond
The Church of the Messiah, Richmond, was an Episcopal congregation in the Port Richmond neighborhood of Philadelphia, Pennsylvania. Founded in 1846, it merged with St. Matthew's Mission, Oxford Circle, 1929 to form Church of the Messiah, Oxford Circle. Its 1848 Gothic Revival building, designed by architect John Notman and located at 2640-2658 East Huntington Street, was demolished in 2016.

2017 Wolffkran Open – Doubles
This was the first edition of the tournament. Marin and Tomislav Draganja won the title after defeating Dustin Brown and Tim Pütz 6 – 7, 6 – 2,[ 10 – 8] in the final.

Which film has the director who is older, The Woman In The Fifth or End Of Winter?"
b677b1f8089611ebbd76ac1f6bf848b6,The Girl King,Happy As The Grass Was Green,"Frederick Woodward Branson
Frederick Woodward Branson, FIC, FCS( 6 March 1851 – 30 November 1933) was a British chemist, glassblower, instrument maker and X-ray pioneer. He worked with Jacob Bell& Co a chemist who reformed the profession, location Oxford Street London. He was a Fellow of the Chemical Society in 1882, and became a Fellow of the Institute of Chemistry in 1888, glassblower, instrument maker and X-ray pioneer. Chairman& managing director of Reynolds& Branson 1898 – 1933. He had many published works 1882- 1918. He was given the honorary award of Freeman of the City of London 1908.

Houston County High School (Tennessee)
Houston County High School( Tennessee), a.k.a. HCHS, is located just outside the county seat of Erin, Tennessee. It is one of four schools in the Houston County public school system and the only high school( grades 9- 12). HCHS's nickname is the Fighting Irish due to the areas rich Irish heritage. School colors are Kelly Green and White. Athletics include Marching Band, Basketball, Football, Baseball, Softball, Tennis, Golf& Volleyball( girls).

Wardville, Oklahoma
Wardville is a small unincorporated community in northern Atoka County, Oklahoma, United States, along State Highway 131 14 miles northeast of Coalgate, Oklahoma. The post office was established February 6, 1902 under the name Herbert, Oklahoma. Herbert was located in Atoka County, Choctaw Nation, a territorial-era entity which included portions of today's Atoka, Coal, Hughes and Pittsburg counties. The town was named after Herbert Ward, who was the youngest son of the towns first postmaster, Henry Pleasant Ward. The name of the town was changed to Wardville on July 18, 1907. Wardville was named for the before mentioned Henry Pleasant Ward, who served in the territorial House of Representatives and Senate and was an Atoka County judge. The Wardville Post Office closed in 2007.

Which film has the director who is older, The Girl King or Happy As The Grass Was Green?"
772c5c660bb011ebab90acde48001122,"Frances Somerset, Duchess of Somerset",Catherine of Braganza,"Jegsy Dodd
Jegsy Dodd( born 1957, Wirral) is an English performance poet from Wirral. He first came to prominence in the 1980s with his backing group,"" The Sons of Harry Cross"". The Sons of Harry Cross were Paul Spencer( drums), Ian Jackson( bass) and Ken Hancock( guitar). His current backing band is called"" The Original Sinners"".

Martin Blumenson
Martin Blumenson (8 November 1918 – 15 April 2005) was an American military historian who served as a historical officer with the Third and Seventh Armies in World War II and later became a prolific author. His works included an authoritative biography of General George S. Patton.

Ernie Clark (cinematographer)
Ernie Clark, A.C.S. is an Australian cinematographer known for the feature films"" PeachesRun Chrissie Run!"" and"" Robbery Under Arms"". He is currently President of the South Australian Branch of the Australian Cinematographers Society and Assistant Treasurer on the Federal Executive. He was inducted into the A.C.S. Hall of Fame in 2006.

Who is George Fitzroy, 1St Duke Of Northumberland's stepmother?"
0ac40d780bdb11eba7f7acde48001122,Film director works in Hollywood.,University of British Columbia,"Ningbo Museum
Ningbo Museum is designed by Wang Shu, the first Chinese citizen to win the Pritzker Architecture Prize in 2012. The design is a conceptual combination of mountains, water and oceans, as the East China Sea has played an important role in the history of Ningbo. Features of Jiangnan residences are integrated into the museum design by decorations made from old tiles and bamboo.

Gigi Zanchetta
Gigliola( Gigi) Zanchetta Pirella is a Venezuelan actress. Zanchetta has starred in many soap operas, among them"" Primavera"" alongside Fernando Carrillo and"" Cara Sucia"". Also in"" La Dama de Rosa"" alongside Jeannette Rodríguez.

Kamchatka (film)
Kamchatka is a 2002 Argentine- Spanish historical drama film directed by Marcelo Piñeyro and written by Piñeyro and Marcelo Figueras. It stars Ricardo Darín, Cecilia Roth, Tomás Fonzi, Héctor Alterio and Leticia Bredice. The story is set in Argentina in the 1970s, during the country's last civil- military dictatorship, and chronicles the life of a family hiding from the military government in rural Argentina. "" Kamchatka"" was Argentina's official submission for the 2002 Oscar Awards in the foreign language film category.

Where does the director of film Ghost In The Machine (Film) work at?"
2684ee04099411ebbdb0ac1f6bf848b6,No.,no,"Gun laws in Ohio
In April 2004, Ohio became the 46th state to legalize concealed carry and its statute went into effect. The law (Ohio Revised Code (O.R.C.) 2923.12, et seq.) allows persons 21 and older to receive a concealed handgun license provided that they receive a minimum of 8 hours of handgun training (6 hours of classroom instruction and 2 hours of range time) from a certified instructor, demonstrate competency with a handgun through written and shooting tests, pass a criminal background check, and meet certain residency requirements (non-residents who work in Ohio will be allowed to obtain licenses as of March 23, 2015).

Suriani Abdullah
Suriani Abdullah ""née"" Eng Ming Ching (23 January 1924 – 20 March 2013) was a former central committee member of the Communist Party of Malaya. She is the author of ""Rejimen Ke-10 dan KemerdekaanThe 10th Regiment and Independence""), the official historical account of the 10th Regiment of the Malayan People's National Liberation Army, and ""Memoir Suriani Abdullah: Setengah Abad PerjuanganThe Memoirs of Suriani Abdullah: A Half-Century Struggle""). Suriani was born in January 1924 in Sitiawan, Perak. She attended Nan Hwa High School, where she met other communists such as Tu Lung Shan and Chin Peng, and was politically radicalised. In 1940, Suriani joined the underground Communist Party of Malaya and was actively involved in mobilising and organising women workers in the Kinta Valley. She was elected a member of the Central Committee Member in 1975. She resided in Chulaporn Village No. 12 in Sukhirin, Thailand with her husband, Abdullah CD, with their daughter and her family until her death in 2013.

Jan Roskam
Jan Roskam (born February 22, 1930 in The Hague) is the emeritus Deane E. Ackers Distinguished Professor of Aerospace Engineering at the University of Kansas. He is the author of eleven books on airplane design and flight dynamics and over 160 papers on the topics of aircraft aerodynamics, performance, design and flight controls. He founded the company DARcorporation with Willem Anemaat.

Are Elsah, Illinois and Chah-E Puzeh, Tabas both located in the same country?"
122b64480baf11ebab90acde48001122,"Sheila, Countess of Biel-Wardenburg.",Gerberge of Lorraine,"Sokolsky District, Vologda Oblast
Sokolsky District is an administrative and municipal district( raion), one of the twenty- six in Vologda Oblast, Russia. It is located in the center of the oblast and borders with Kharovsky and Syamzhensky Districts in the north, Totemsky District in the east, Mezhdurechensky District in the south, Vologodsky District in the southeast, and with Ust -Kubinsky District in the northwest. The area of the district is. Its administrative center is the town of Sokol( which is not administratively a part of the district). Population: 14,951( 2002 Census);

Forest Lawn Memorial Park (Burnaby)
Forest Lawn Memorial Park is a cemetery in Burnaby, British Columbia. The burial park was founded in 1936 and the funeral home was established in 1965.

Hip hop
Hip hop, or hip - hop, is a subculture and art movement developed in the Bronx in New York City during the late 1970s. The origins of the word are often disputed. It is also argued as to whether hip hop started in the South or West Bronx. While the term hip hop is often used to refer exclusively to hip hop music (also called rap), hip hop is characterized by nine elements, of which only four elements are considered essential to understand hip - hop musically. The main elements of hip - hop consist of four main pillars. Afrika Bambaataa of the hip hop collective Zulu Nation outlined the pillars of hip hop culture, coining the terms: ``rapping ''(also called MCing or emceeing), a rhythmic vocal rhyming style (orality); DJing (and turntablism), which is making music with record players and DJ mixers (aural / sound and music creation); b - boying / b - girling / breakdancing (movement / dance); and graffiti art. Other elements of hip hop subculture and arts movements beyond the main four are: hip hop culture and historical knowledge of the movement (intellectual / philosophical); beatboxing, a percussive vocal style; street entrepreneurship; hip hop language; and hip hop fashion and style, among others. The fifth element is commonly considered either street knowledge, hip hop fashion or beatboxing however it is often debated.

Who is the paternal grandmother of Louis, Count Of Verdun?"
e1f0c38c0bda11eba7f7acde48001122,French,France,"Adolphe-Basile Routhier
Sir Adolphe- Basile Routhier( May 8, 1839 – June 27, 1920) was a Canadian judge, author, and lyricist. He wrote the lyrics of the original French version of the Canadian national anthem"" O Canada"". He was born in Saint- Placide, Quebec, to Charles Routhier and Angélique Lafleur.

Tachinidae
The Tachinidae are a large and variable family of true flies within the insect order Diptera, with more than 8,200 known species and many more to be discovered. Over 1300 species have been described in North America alone. Insects in this family commonly are called tachinid flies or simply tachinids. As far as is known, they all are protelean parasitoids, or occasionally parasites, of arthropods, usually other insects. The family is known from many habitats in all zoogeographical regions and is especially diverse in South America.

Shiraz, East Azerbaijan
Shiraz( also Romanized as Shīrāz) is a village in Khezerlu Rural District, in the Central District of Ajab Shir County, East Azerbaijan Province, Iran. At the 2006 census, its population was 2,244, in 582 families.

What nationality is Anne Of Burgundy's father?"
